respondent_id,ATTN_1,ATTN_2,BIAS_01,BIAS_02,BIAS_03,BIAS_04,BIAS_05,BIAS_06,BIAS_07,BIAS_08,BIAS_09,BIAS_10,BIAS_11,BIAS_12,DOI_01,DOI_02,DOI_03,DOI_04,DOI_05,DOI_06,DOI_07,DOI_08,DOI_09,DOI_10,DOI_11,DOI_12,HSQ_aff_01,HSQ_aff_02,HSQ_aff_03,HSQ_aff_04,HSQ_aff_05,HSQ_aff_06,HSQ_aff_07,HSQ_aff_08,HSQ_aggr_01,HSQ_aggr_02,HSQ_aggr_03,HSQ_aggr_04,HSQ_aggr_05,HSQ_aggr_06,HSQ_aggr_07,HSQ_aggr_08,HSQ_self_01,HSQ_self_02,HSQ_self_03,HSQ_self_04,HSQ_self_05,HSQ_self_06,HSQ_self_07,HSQ_self_08,HSQ_soci_01,HSQ_soci_02,HSQ_soci_03,HSQ_soci_04,HSQ_soci_05,HSQ_soci_06,HSQ_soci_07,HSQ_soci_08,NPI_01,NPI_02,NPI_03,NPI_04,NPI_05,NPI_06,NPI_07,NPI_08,NPI_09,NPI_10,SD3_mac_01,SD3_mac_02,SD3_mac_03,SD3_mac_04,SD3_mac_05,SD3_mac_06,SD3_mac_07,SD3_mac_08,SD3_mac_09,SD3_narc_01,SD3_narc_02,SD3_narc_03,SD3_narc_04,SD3_narc_05,SD3_narc_06,SD3_narc_07,SD3_narc_08,SD3_narc_09,SD3_psy_01,SD3_psy_02,SD3_psy_03,SD3_psy_04,SD3_psy_05,SD3_psy_06,SD3_psy_07,SD3_psy_08,SD3_psy_09,country,language,age,gender,education,device,source,duration_sec
R0174,1,1,1,2,2,4,2,2,2,3,3,3,1,2,2,4,4,3,3,2,2,3,3,3,4,3,1,4,4,4,3,3,3,4,5,2,1,2,1,3,1,5,1,2,1,4,1,3,1,5,3,2,2,4,3,3,4,4,5,2,5,4,5,4,3,4,4,5,3,2,4,3,3,3,3,3,4,3,5,3,2,2,2,1,2,1,3,4,4,3,5,2,4,3,4,RU,ru,38,F,master,mobile,organic,26.45675299107881
R0175,1,0,2,5,5,1,2,2,1,4,2,1,4,2,2,4,4,3,1,1,2,5,3,1,5,1,4,3,3,5,1,3,3,5,4,4,5,2,4,1,4,2,4,4,5,3,5,1,5,3,1,4,2,2,4,3,2,1,2,2,4,2,4,5,1,4,1,4,3,5,1,5,5,1,3,3,1,2,1,4,4,3,1,5,5,4,2,5,2,4,4,2,5,3,2,IN,en,18,F,master,desktop,ads,16.92580000316658
R0176,1,0,5,3,3,3,3,3,2,3,3,5,4,5,1,1,1,1,4,1,4,2,3,1,3,4,4,3,3,2,3,3,5,3,5,1,5,1,5,5,4,4,2,4,1,4,5,2,2,2,5,1,5,4,3,4,2,5,4,3,2,5,4,1,5,4,3,5,1,1,2,3,4,4,1,2,5,5,3,2,3,5,3,5,2,1,3,4,1,4,2,4,5,3,2,DE,de,46,F,secondary,mobile,organic,16.34576093518245
R0177,0,0,5,4,3,2,4,5,2,3,4,4,2,1,1,3,2,1,4,5,1,1,1,2,5,5,4,3,2,1,1,1,4,1,2,5,1,5,3,5,2,4,5,3,2,3,5,2,4,2,4,5,3,2,3,2,4,1,5,2,1,3,1,1,4,1,3,5,2,3,5,4,4,3,5,1,3,3,2,4,5,3,3,2,2,2,5,4,1,2,4,4,3,2,1,RU,ru,36,F,master,desktop,organic,17.001856051241298
R0178,1,1,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,5,3,4,4,3,3,3,3,3,1,3,1,3,3,3,2,1,3,3,2,3,3,3,3,3,4,3,3,3,3,4,3,DE,de,51,M,master,desktop,organic,15.82958217709998
R0179,0,1,3,3,2,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,2,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,DE,de,50,F,bachelor,desktop,panel,14.771673864230793
R0180,0,0,2,2,4,4,5,4,3,2,3,2,1,5,3,2,2,3,2,2,5,2,2,1,3,4,1,5,2,3,4,1,4,2,1,3,5,5,5,1,1,2,4,1,1,3,2,4,4,3,4,2,5,5,2,5,3,5,2,4,2,3,4,2,5,3,1,5,5,1,2,5,4,4,2,3,2,2,5,1,3,5,3,2,5,3,5,3,2,4,4,5,4,3,2,IN,en,37,F,master,mobile,panel,17.247966290612002
R0181,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,5,3,3,3,4,1,3,3,3,3,3,3,5,3,4,3,3,3,4,3,3,3,3,3,3,5,3,2,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,US,en,64,M,master,desktop,organic,15.759760455735455
R0182,0,1,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,5,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,5,5,3,3,3,3,2,3,3,4,3,3,US,en,20,F,secondary,mobile,ads,17.340138104564033
R0183,1,0,4,3,5,3,1,2,2,5,5,2,2,3,1,5,4,1,3,1,2,5,3,5,4,1,4,3,3,2,3,1,2,2,1,1,3,2,3,2,5,4,1,1,2,1,1,1,1,2,2,4,2,2,5,3,1,4,1,1,5,4,4,5,3,3,5,2,3,3,3,1,3,2,5,4,1,1,3,2,3,4,2,1,5,4,4,2,1,5,5,3,1,1,3,US,en,37,M,phd,mobile,panel,17.625491962134987
R0184,1,1,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,1,3,3,3,3,3,3,3,US,en,20,M,phd,mobile,organic,16.444279509853725
R0185,1,0,1,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,1,US,en,28,M,phd,mobile,organic,15.437547385808152
R0186,1,1,2,3,3,5,2,2,1,2,2,2,5,1,2,2,2,2,3,2,3,3,4,3,2,3,3,3,5,4,3,3,1,4,4,1,3,3,2,3,2,4,3,4,1,3,3,4,4,3,3,2,5,5,4,5,1,1,2,4,1,2,2,2,4,1,4,2,1,5,3,3,4,2,2,2,2,3,2,4,3,3,4,3,5,1,2,2,2,4,2,3,3,4,4,RU,ru,43,F,phd,desktop,panel,17.061853382601193
R0187,1,0,4,4,5,1,2,2,5,1,3,5,2,1,3,2,4,3,1,4,3,1,5,4,2,2,5,5,5,5,5,4,1,3,2,3,5,3,3,2,4,1,2,1,2,3,2,1,2,1,5,2,2,4,2,3,3,4,1,5,2,3,2,1,1,2,1,1,1,5,3,2,5,3,3,1,4,2,4,2,4,3,4,5,2,1,1,4,4,3,2,3,1,2,2,RU,ru,64,F,phd,desktop,ads,15.120935563052676
R0188,0,0,5,3,4,2,4,5,4,2,5,5,5,4,5,3,4,5,2,4,5,3,3,5,2,5,1,4,2,4,5,3,2,1,2,3,2,4,3,3,5,4,4,4,5,1,4,3,3,3,4,5,1,3,5,2,5,1,4,2,1,4,4,3,5,5,4,1,5,1,4,3,5,5,3,1,2,4,3,3,3,1,2,4,4,2,2,3,3,5,4,5,5,5,4,IN,en,48,F,phd,mobile,panel,14.581086240536107
R0189,1,1,1,1,1,4,2,2,2,3,1,5,4,1,1,2,2,1,5,4,4,1,2,5,1,5,1,4,2,4,2,4,4,5,5,1,2,2,1,5,1,4,3,2,3,2,1,1,1,4,3,2,5,4,2,3,1,2,2,4,3,4,3,1,4,3,1,3,5,5,3,3,1,2,3,1,5,1,2,1,1,5,1,1,2,4,4,2,2,3,2,3,3,3,4,IN,en,53,M,master,desktop,organic,16.057050417781205
R0190,1,1,3,4,4,4,3,3,3,4,3,2,3,3,3,2,2,1,3,2,2,3,4,2,2,3,3,5,2,3,4,3,3,2,4,4,1,1,2,2,3,5,5,4,4,1,4,2,5,1,4,2,2,3,2,4,4,2,2,4,2,2,2,1,4,1,1,1,3,2,1,3,3,4,3,3,1,5,5,4,4,1,3,4,3,4,1,2,3,2,2,4,3,4,2,DE,de,57,M,master,mobile,panel,25.876166461135323
R0191,1,1,3,4,3,1,4,2,3,5,4,1,4,4,2,1,4,2,3,4,4,3,3,4,3,5,3,4,2,4,3,5,5,1,1,4,4,3,3,2,1,2,2,3,4,3,3,3,2,3,2,4,2,3,4,3,4,4,4,4,3,2,2,1,5,2,2,1,2,2,2,4,4,3,2,3,1,2,1,1,1,5,3,1,1,5,4,2,4,5,2,1,3,1,4,IN,en,31,M,bachelor,mobile,panel,25.435949981079542
R0192,1,0,5,5,3,3,3,3,3,3,3,1,3,3,5,3,3,3,1,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,4,3,3,3,2,2,3,3,2,3,3,3,3,3,2,4,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,4,3,3,3,3,3,4,3,4,3,3,3,3,1,3,4,2,3,IN,en,49,M,secondary,mobile,panel,15.267331236246623
R0193,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,2,3,3,1,5,2,3,RU,ru,58,F,secondary,desktop,organic,17.07722191214474
R0194,0,0,5,2,1,5,5,1,2,1,5,2,2,5,5,3,3,3,3,2,5,5,1,4,4,5,5,5,2,3,5,5,1,2,4,1,2,4,4,5,1,1,2,1,4,4,3,3,1,5,4,5,5,4,3,3,3,3,5,1,5,1,3,5,3,1,5,1,5,2,5,5,2,2,2,1,1,3,3,2,3,2,1,1,4,2,1,1,5,1,5,4,1,3,4,IN,en,46,F,phd,mobile,ads,16.860506399380064
R0195,1,1,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,5,3,3,2,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,5,3,3,3,3,4,3,3,3,4,3,3,3,3,4,2,3,3,3,3,3,5,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,US,en,36,F,phd,mobile,ads,16.19132572619739
R0196,0,0,2,2,1,4,3,5,4,1,1,3,3,3,3,1,2,1,3,3,3,4,1,1,1,4,5,2,1,3,2,2,4,2,4,4,4,2,5,4,1,1,3,3,4,2,2,4,1,2,2,2,1,3,2,5,1,5,5,2,1,5,1,2,2,1,2,3,1,5,5,4,2,2,5,3,4,2,5,5,3,5,4,5,1,2,5,2,5,2,3,2,2,2,1,RU,ru,30,M,bachelor,mobile,ads,17.23839149448368
R0197,1,1,3,2,3,3,3,3,3,4,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,4,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,US,en,59,M,master,desktop,organic,17.155923322857653
R0198,0,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,2,5,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,2,2,3,3,3,3,3,3,4,DE,de,45,F,master,desktop,organic,15.066308172642351
R0199,1,0,3,3,3,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,5,3,3,4,3,2,3,3,3,3,4,2,3,3,3,3,3,2,3,4,2,3,3,3,IN,en,46,M,master,mobile,organic,16.576311482439714
R0200,1,1,2,2,2,3,2,1,4,2,2,2,5,1,2,2,2,3,5,3,3,3,4,5,4,1,1,4,4,4,1,4,4,2,1,5,5,4,5,1,5,3,4,4,3,3,5,3,4,3,3,5,1,4,5,3,3,4,2,4,1,3,1,1,3,3,1,1,3,2,1,2,3,4,2,3,3,1,2,3,3,4,4,3,3,4,5,2,5,3,5,3,3,3,3,IN,en,40,M,secondary,desktop,ads,26.19998704230415
R0201,1,1,3,3,3,3,3,4,3,3,3,3,1,3,3,3,3,1,3,4,3,3,1,3,3,3,3,3,3,3,3,4,3,3,3,3,1,3,3,5,3,3,3,3,3,3,3,3,3,5,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,4,3,3,US,en,42,F,master,mobile,ads,17.73916866644262
R0202,1,1,5,3,3,2,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,RU,ru,55,F,phd,desktop,panel,17.013041010350413
R0203,1,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,4,3,3,3,5,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,5,3,3,3,3,4,3,5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,RU,ru,26,F,bachelor,desktop,ads,16.35314075790612
R0204,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,4,3,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,5,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,RU,ru,52,M,phd,mobile,panel,15.55099743087472
R0205,1,0,3,1,3,2,3,1,3,3,2,2,2,4,1,1,3,4,5,3,5,3,5,4,3,4,1,4,5,5,5,3,3,4,1,3,3,3,2,3,1,3,3,1,3,1,4,3,5,1,5,4,5,3,3,3,3,5,4,4,3,5,2,5,5,4,5,5,3,3,3,3,3,3,2,1,3,2,1,5,3,3,3,3,1,3,3,2,3,3,4,1,3,3,5,RU,ru,46,F,secondary,desktop,panel,16.578129753419987
R0206,1,0,3,2,3,4,3,3,2,1,1,5,4,2,2,3,2,1,5,4,5,3,1,3,2,5,3,4,2,3,4,3,3,3,2,5,4,3,4,1,3,3,3,2,3,2,2,2,2,4,2,3,3,3,3,3,2,3,4,3,5,5,3,4,2,4,4,4,5,4,5,3,2,1,4,2,5,5,1,2,4,2,1,2,2,4,5,2,2,2,2,4,4,2,2,DE,de,51,F,master,desktop,organic,26.21783415648169
R0207,0,0,5,5,2,3,5,4,4,2,1,5,3,1,3,4,3,3,3,1,4,2,5,3,4,1,5,2,3,2,2,5,2,5,2,1,3,5,3,5,3,2,5,4,2,5,3,1,5,3,3,4,2,4,1,2,3,5,1,1,2,2,2,1,2,2,1,1,4,4,1,4,5,3,3,1,2,1,2,4,5,5,5,2,5,5,2,4,4,5,4,2,5,1,1,RU,ru,48,F,bachelor,mobile,organic,15.689428660228364
R0208,1,1,1,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,1,3,3,3,3,5,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,4,3,3,3,4,3,5,3,1,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,4,3,IN,en,18,F,bachelor,desktop,panel,16.113413699217276
R0209,0,0,3,4,5,1,1,4,5,2,3,5,5,2,3,2,4,4,2,4,4,3,4,1,3,1,5,1,1,2,3,5,5,2,4,1,2,2,3,3,2,2,2,4,2,3,1,2,2,3,4,2,3,2,5,4,5,2,3,2,2,5,5,2,3,2,2,5,3,1,1,5,3,4,1,3,4,5,2,4,1,5,3,3,4,4,5,3,5,5,4,3,2,4,2,US,en,43,M,bachelor,mobile,organic,18.37812082436452
R0210,0,0,4,5,4,1,3,5,2,4,3,4,4,4,4,4,4,2,4,1,5,3,3,5,5,1,5,1,3,4,4,2,1,2,1,3,2,5,1,1,5,1,3,5,4,2,4,4,5,4,5,2,1,1,2,1,2,3,2,5,1,2,3,2,2,3,1,1,1,1,3,1,1,4,4,2,5,1,1,3,4,1,1,3,3,5,4,4,1,4,4,2,2,1,4,DE,de,38,F,master,desktop,ads,15.14501958409038
R0211,1,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,4,3,3,3,3,3,3,3,5,3,3,4,2,3,3,3,1,3,3,4,3,1,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,US,en,60,F,secondary,desktop,ads,17.149525150834318
R0212,1,1,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,4,3,3,3,2,3,3,1,4,3,3,2,1,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,1,4,3,3,3,2,2,3,3,1,3,3,3,3,3,4,3,5,3,3,5,3,3,3,3,5,4,3,3,1,3,3,3,3,US,en,52,M,bachelor,mobile,ads,17.87907128578002
R0213,1,1,3,3,4,5,3,3,5,3,3,4,4,3,2,1,2,3,4,5,5,3,2,4,2,4,2,5,5,3,2,5,1,5,3,4,3,3,1,4,2,3,2,4,2,3,2,3,1,5,4,2,3,4,2,2,2,1,2,4,4,2,1,4,3,4,1,3,4,2,2,1,3,2,1,3,2,3,4,4,2,4,3,2,3,5,1,4,1,4,2,1,5,2,5,RU,ru,55,M,master,mobile,organic,27.72028728107353
R0214,0,1,2,4,5,5,3,4,2,4,1,2,3,4,2,4,3,2,2,1,1,1,2,1,2,3,4,1,5,5,4,1,2,5,5,1,2,2,1,3,4,3,5,4,4,1,3,2,5,4,5,5,4,2,3,3,1,4,1,5,4,2,5,5,2,4,4,2,1,5,4,4,4,5,1,3,3,5,5,5,3,3,5,5,2,4,3,4,1,4,1,3,3,3,3,DE,de,56,M,bachelor,mobile,panel,16.090304279959266
R0215,1,0,1,3,5,2,3,2,5,5,1,3,3,1,5,2,3,5,5,2,5,3,2,2,3,3,3,5,1,3,1,4,4,1,4,5,4,2,4,1,1,4,3,2,4,2,5,4,1,1,2,5,3,5,4,4,1,4,3,2,1,5,3,2,4,2,5,1,4,1,2,4,1,1,2,5,2,4,1,5,2,4,4,5,4,3,1,5,2,4,2,2,5,4,4,IN,en,19,M,bachelor,mobile,organic,13.040360809275898
R0216,1,0,2,4,3,5,2,2,1,3,5,3,1,2,5,5,5,1,5,5,4,4,1,4,5,4,1,5,3,4,2,3,4,3,5,4,4,2,5,4,2,4,3,2,4,5,1,2,1,3,5,5,2,3,2,2,1,3,2,3,2,4,1,1,3,4,2,1,2,2,3,4,2,3,3,5,3,1,2,4,3,3,3,2,1,4,2,4,3,1,2,2,2,5,3,RU,ru,48,M,bachelor,desktop,panel,15.317487071664644
R0217,0,0,5,3,3,4,1,3,1,5,4,2,5,4,2,3,2,4,1,4,4,3,3,2,2,5,1,4,1,5,5,3,4,2,1,4,2,3,2,1,1,5,4,4,2,1,1,2,2,5,2,1,4,2,2,4,3,5,5,5,5,1,5,1,1,5,1,5,3,2,1,5,2,4,2,5,2,2,1,2,3,1,5,3,4,4,4,1,2,2,1,2,2,5,5,RU,ru,64,F,bachelor,desktop,ads,17.573939281232708
R0218,0,1,3,3,3,3,3,3,3,3,3,5,4,3,3,3,3,3,3,5,3,3,3,5,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,4,3,5,3,3,3,3,3,3,3,3,3,3,US,en,18,M,master,mobile,panel,15.865596054224236
R0219,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,4,3,3,5,3,3,3,3,5,1,4,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,IN,en,57,F,master,desktop,panel,17.40091734400583
R0220,0,0,5,5,5,3,3,5,4,2,1,4,2,2,3,1,2,3,1,1,2,4,4,2,3,4,4,3,1,1,5,3,1,5,2,4,4,2,5,5,2,2,1,3,3,4,4,1,5,1,5,2,3,3,2,1,4,4,5,4,2,3,2,1,4,2,3,2,4,3,2,1,4,2,1,3,1,4,4,2,5,4,1,2,1,3,2,3,4,2,4,3,5,4,1,RU,ru,28,F,master,desktop,panel,18.540970744794638
R0221,1,0,3,1,2,3,4,1,1,3,2,2,2,4,5,4,3,5,4,1,1,3,5,2,4,5,5,2,5,2,2,3,1,2,3,4,2,2,1,5,4,3,1,2,2,2,2,4,2,5,4,2,1,5,3,4,5,5,1,4,4,2,1,4,1,3,1,5,2,2,3,3,5,2,1,2,5,4,3,3,3,4,2,3,4,2,3,4,4,3,2,4,3,1,5,RU,ru,55,F,bachelor,mobile,organic,18.28244355230359
R0222,1,1,5,4,1,3,3,2,4,4,4,5,4,3,1,2,1,1,5,5,5,1,2,4,2,5,2,2,4,5,2,4,2,4,3,2,4,4,2,3,4,4,5,5,5,1,5,5,4,1,3,2,4,2,5,3,3,5,5,2,2,5,3,4,2,2,3,5,4,3,4,4,2,5,3,2,4,3,4,4,2,1,2,4,3,4,3,3,3,4,4,2,2,3,3,IN,en,55,F,master,desktop,panel,17.670054783831375
R0223,1,0,1,1,5,1,5,2,4,5,3,3,4,3,1,4,5,4,4,4,4,2,3,5,1,5,4,3,4,5,2,3,4,4,5,3,3,2,3,3,4,4,4,4,1,1,2,5,3,3,4,5,5,1,1,3,2,3,5,1,2,2,1,3,3,1,2,1,1,5,1,4,4,1,2,3,1,2,4,2,1,4,2,2,4,3,1,4,3,1,4,3,1,2,2,IN,en,54,M,bachelor,mobile,panel,18.27725773709233
R0224,1,1,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,5,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,RU,ru,44,F,secondary,mobile,ads,18.491626398781218
R0225,0,0,2,3,4,5,3,3,3,2,2,5,1,4,2,4,1,2,5,3,3,2,3,3,2,4,5,3,2,1,5,3,2,5,4,5,4,3,4,3,3,2,1,5,3,1,3,4,4,2,2,4,5,3,3,1,3,5,3,1,3,5,1,3,2,4,3,3,5,5,1,3,4,2,3,5,5,5,1,1,5,4,1,3,1,5,2,2,4,3,5,3,3,2,3,RU,ru,34,F,bachelor,desktop,organic,17.729239323741346
R0226,1,1,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,DE,de,46,F,phd,desktop,ads,17.81022557262859
R0227,1,0,3,3,3,3,3,4,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,5,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,5,3,1,3,3,3,3,3,3,3,2,3,3,3,3,1,3,3,3,3,3,4,3,3,US,en,57,M,master,desktop,organic,15.11852333168875
R0228,0,0,4,3,4,4,4,4,4,3,1,1,1,2,4,1,4,5,4,3,4,2,2,2,2,3,4,5,2,1,3,3,1,5,1,1,1,1,5,4,5,1,3,4,3,1,2,4,2,3,5,3,2,2,1,1,4,4,5,3,3,1,5,1,1,3,1,5,4,3,4,1,5,5,4,4,4,3,5,4,2,5,2,4,4,2,4,5,5,2,4,1,4,5,1,DE,de,49,F,phd,mobile,panel,16.361032317346044
R0229,1,1,3,3,3,3,3,3,3,3,5,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,3,DE,de,41,F,secondary,mobile,organic,16.714253374535705
R0230,1,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,5,3,3,5,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,1,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,US,en,50,F,master,mobile,organic,14.720007647658857
R0231,1,0,3,5,1,1,4,2,3,1,1,4,4,2,3,3,4,5,2,3,1,4,2,2,5,4,4,2,4,1,3,5,4,5,2,3,5,4,3,3,4,1,1,4,5,1,3,1,2,1,1,1,2,1,1,2,3,1,3,3,5,2,2,4,3,1,1,2,2,1,4,1,5,5,1,4,3,4,5,3,3,4,5,4,2,2,1,4,1,3,1,2,5,5,3,RU,ru,57,F,phd,desktop,ads,15.725471120535314
R0232,1,1,4,4,5,1,3,3,2,4,2,3,3,4,3,3,3,4,4,3,3,1,4,4,3,3,4,1,1,3,2,4,5,3,2,1,3,3,2,4,2,2,3,3,3,4,3,4,4,3,3,3,5,4,4,5,5,4,2,3,3,1,1,3,5,2,4,5,4,3,4,4,1,4,5,1,2,3,3,4,3,3,5,1,4,3,2,2,5,3,3,3,2,3,4,IN,en,20,M,bachelor,mobile,ads,17.078611444564622
