respondent_id,scale,item_id,key,reverse,response,keyed_score
R0406,DOI,DOI_01,+,False,3,3
R0406,DOI,DOI_02,+,False,3,3
R0406,DOI,DOI_03,+,False,3,3
R0406,DOI,DOI_04,+,False,3,3
R0406,DOI,DOI_05,-,True,3,3
R0406,DOI,DOI_06,-,True,3,3
R0406,DOI,DOI_07,-,True,3,3
R0406,DOI,DOI_08,+,False,3,3
R0406,DOI,DOI_09,+,False,3,3
R0406,DOI,DOI_10,-,True,3,3
R0406,DOI,DOI_11,+,False,3,3
R0406,DOI,DOI_12,-,True,3,3
R0406,NPI,NPI_01,+,False,3,3
R0406,NPI,NPI_02,-,True,3,3
R0406,NPI,NPI_03,+,False,3,3
R0406,NPI,NPI_04,+,False,3,3
R0406,NPI,NPI_05,+,False,3,3
R0406,NPI,NPI_06,+,False,3,3
R0406,NPI,NPI_07,-,True,2,4
R0406,NPI,NPI_08,+,False,3,3
R0406,NPI,NPI_09,+,False,3,3
R0406,NPI,NPI_10,+,False,3,3
R0406,SD3_psy,SD3_psy_01,+,False,3,3
R0406,SD3_psy,SD3_psy_02,-,True,3,3
R0406,SD3_psy,SD3_psy_03,+,False,3,3
R0406,SD3_psy,SD3_psy_04,-,True,3,3
R0406,SD3_psy,SD3_psy_05,+,False,2,2
R0406,SD3_psy,SD3_psy_06,+,False,3,3
R0406,SD3_psy,SD3_psy_07,-,True,3,3
R0406,SD3_psy,SD3_psy_08,+,False,3,3
R0406,SD3_psy,SD3_psy_09,-,True,4,2
R0406,SD3_mac,SD3_mac_01,-,True,3,3
R0406,SD3_mac,SD3_mac_02,+,False,1,1
R0406,SD3_mac,SD3_mac_03,+,False,2,2
R0406,SD3_mac,SD3_mac_04,+,False,3,3
R0406,SD3_mac,SD3_mac_05,+,False,3,3
R0406,SD3_mac,SD3_mac_06,-,True,3,3
R0406,SD3_mac,SD3_mac_07,+,False,3,3
R0406,SD3_mac,SD3_mac_08,+,False,3,3
R0406,SD3_mac,SD3_mac_09,-,True,3,3
R0406,SD3_narc,SD3_narc_01,+,False,3,3
R0406,SD3_narc,SD3_narc_02,+,False,3,3
R0406,SD3_narc,SD3_narc_03,+,False,3,3
R0406,SD3_narc,SD3_narc_04,+,False,3,3
R0406,SD3_narc,SD3_narc_05,-,True,3,3
R0406,SD3_narc,SD3_narc_06,+,False,1,1
R0406,SD3_narc,SD3_narc_07,+,False,1,1
R0406,SD3_narc,SD3_narc_08,+,False,3,3
R0406,SD3_narc,SD3_narc_09,-,True,3,3
R0406,HSQ_aff,HSQ_aff_01,-,True,3,3
R0406,HSQ_aff,HSQ_aff_02,+,False,3,3
R0406,HSQ_aff,HSQ_aff_03,+,False,3,3
R0406,HSQ_aff,HSQ_aff_04,+,False,2,2
R0406,HSQ_aff,HSQ_aff_05,-,True,3,3
R0406,HSQ_aff,HSQ_aff_06,+,False,3,3
R0406,HSQ_aff,HSQ_aff_07,-,True,3,3
R0406,HSQ_aff,HSQ_aff_08,+,False,3,3
R0406,HSQ_self,HSQ_self_01,+,False,1,1
R0406,HSQ_self,HSQ_self_02,+,False,3,3
R0406,HSQ_self,HSQ_self_03,+,False,3,3
R0406,HSQ_self,HSQ_self_04,-,True,3,3
R0406,HSQ_self,HSQ_self_05,+,False,1,1
R0406,HSQ_self,HSQ_self_06,+,False,3,3
R0406,HSQ_self,HSQ_self_07,+,False,3,3
R0406,HSQ_self,HSQ_self_08,-,True,3,3
R0406,HSQ_aggr,HSQ_aggr_01,-,True,3,3
R0406,HSQ_aggr,HSQ_aggr_02,+,False,4,4
R0406,HSQ_aggr,HSQ_aggr_03,+,False,3,3
R0406,HSQ_aggr,HSQ_aggr_04,+,False,3,3
R0406,HSQ_aggr,HSQ_aggr_05,+,False,3,3
R0406,HSQ_aggr,HSQ_aggr_06,-,True,3,3
R0406,HSQ_aggr,HSQ_aggr_07,+,False,3,3
R0406,HSQ_aggr,HSQ_aggr_08,-,True,3,3
R0406,HSQ_soci,HSQ_soci_01,-,True,3,3
R0406,HSQ_soci,HSQ_soci_02,+,False,3,3
R0406,HSQ_soci,HSQ_soci_03,-,True,3,3
R0406,HSQ_soci,HSQ_soci_04,-,True,3,3
R0406,HSQ_soci,HSQ_soci_05,+,False,3,3
R0406,HSQ_soci,HSQ_soci_06,-,True,4,2
R0406,HSQ_soci,HSQ_soci_07,+,False,3,3
R0406,HSQ_soci,HSQ_soci_08,+,False,3,3
R0406,ATTN,ATTN_1,=5,False,5,1
R0406,ATTN,ATTN_2,=5,False,5,1
R0407,BIAS,BIAS_01,+,False,3,3
R0407,BIAS,BIAS_02,+,False,3,3
R0407,BIAS,BIAS_03,+,False,3,3
R0407,BIAS,BIAS_04,-,True,3,3
R0407,BIAS,BIAS_05,+,False,3,3
R0407,BIAS,BIAS_06,+,False,3,3
R0407,BIAS,BIAS_07,+,False,3,3
R0407,BIAS,BIAS_08,+,False,3,3
R0407,BIAS,BIAS_09,+,False,3,3
R0407,BIAS,BIAS_10,-,True,3,3
R0407,BIAS,BIAS_11,-,True,3,3
R0407,BIAS,BIAS_12,+,False,3,3
R0407,DOI,DOI_01,+,False,3,3
R0407,DOI,DOI_02,+,False,3,3
R0407,DOI,DOI_03,+,False,3,3
R0407,DOI,DOI_04,+,False,3,3
R0407,DOI,DOI_05,-,True,3,3
R0407,DOI,DOI_06,-,True,2,4
R0407,DOI,DOI_07,-,True,3,3
R0407,DOI,DOI_08,+,False,2,2
R0407,DOI,DOI_09,+,False,5,5
R0407,DOI,DOI_10,-,True,3,3
R0407,DOI,DOI_11,+,False,3,3
R0407,DOI,DOI_12,-,True,3,3
R0407,NPI,NPI_01,+,False,4,4
R0407,NPI,NPI_02,-,True,3,3
R0407,NPI,NPI_03,+,False,3,3
R0407,NPI,NPI_04,+,False,3,3
R0407,NPI,NPI_05,+,False,3,3
R0407,NPI,NPI_06,+,False,3,3
R0407,NPI,NPI_07,-,True,3,3
R0407,NPI,NPI_08,+,False,3,3
R0407,NPI,NPI_09,+,False,3,3
R0407,NPI,NPI_10,+,False,3,3
R0407,SD3_psy,SD3_psy_01,+,False,3,3
R0407,SD3_psy,SD3_psy_02,-,True,3,3
R0407,SD3_psy,SD3_psy_03,+,False,3,3
R0407,SD3_psy,SD3_psy_04,-,True,3,3
R0407,SD3_psy,SD3_psy_05,+,False,3,3
R0407,SD3_psy,SD3_psy_06,+,False,3,3
R0407,SD3_psy,SD3_psy_07,-,True,3,3
R0407,SD3_psy,SD3_psy_08,+,False,3,3
R0407,SD3_psy,SD3_psy_09,-,True,3,3
R0407,SD3_mac,SD3_mac_01,-,True,3,3
R0407,SD3_mac,SD3_mac_02,+,False,3,3
R0407,SD3_mac,SD3_mac_03,+,False,3,3
R0407,SD3_mac,SD3_mac_04,+,False,3,3
R0407,SD3_mac,SD3_mac_05,+,False,3,3
R0407,SD3_mac,SD3_mac_06,-,True,3,3
R0407,SD3_mac,SD3_mac_07,+,False,3,3
R0407,SD3_mac,SD3_mac_08,+,False,3,3
R0407,SD3_mac,SD3_mac_09,-,True,3,3
R0407,SD3_narc,SD3_narc_01,+,False,3,3
R0407,SD3_narc,SD3_narc_02,+,False,3,3
R0407,SD3_narc,SD3_narc_03,+,False,3,3
R0407,SD3_narc,SD3_narc_04,+,False,3,3
R0407,SD3_narc,SD3_narc_05,-,True,3,3
R0407,SD3_narc,SD3_narc_06,+,False,3,3
R0407,SD3_narc,SD3_narc_07,+,False,3,3
R0407,SD3_narc,SD3_narc_08,+,False,3,3
R0407,SD3_narc,SD3_narc_09,-,True,3,3
R0407,HSQ_aff,HSQ_aff_01,-,True,3,3
R0407,HSQ_aff,HSQ_aff_02,+,False,3,3
R0407,HSQ_aff,HSQ_aff_03,+,False,5,5
R0407,HSQ_aff,HSQ_aff_04,+,False,3,3
R0407,HSQ_aff,HSQ_aff_05,-,True,3,3
R0407,HSQ_aff,HSQ_aff_06,+,False,3,3
R0407,HSQ_aff,HSQ_aff_07,-,True,3,3
R0407,HSQ_aff,HSQ_aff_08,+,False,4,4
R0407,HSQ_self,HSQ_self_01,+,False,3,3
R0407,HSQ_self,HSQ_self_02,+,False,3,3
R0407,HSQ_self,HSQ_self_03,+,False,3,3
R0407,HSQ_self,HSQ_self_04,-,True,3,3
R0407,HSQ_self,HSQ_self_05,+,False,3,3
R0407,HSQ_self,HSQ_self_06,+,False,3,3
R0407,HSQ_self,HSQ_self_07,+,False,4,4
R0407,HSQ_self,HSQ_self_08,-,True,3,3
R0407,HSQ_aggr,HSQ_aggr_01,-,True,3,3
R0407,HSQ_aggr,HSQ_aggr_02,+,False,3,3
R0407,HSQ_aggr,HSQ_aggr_03,+,False,3,3
R0407,HSQ_aggr,HSQ_aggr_04,+,False,3,3
R0407,HSQ_aggr,HSQ_aggr_05,+,False,3,3
R0407,HSQ_aggr,HSQ_aggr_06,-,True,1,5
R0407,HSQ_aggr,HSQ_aggr_07,+,False,2,2
R0407,HSQ_aggr,HSQ_aggr_08,-,True,3,3
R0407,HSQ_soci,HSQ_soci_01,-,True,3,3
R0407,HSQ_soci,HSQ_soci_02,+,False,3,3
R0407,HSQ_soci,HSQ_soci_03,-,True,5,1
R0407,HSQ_soci,HSQ_soci_04,-,True,1,5
R0407,HSQ_soci,HSQ_soci_05,+,False,3,3
R0407,HSQ_soci,HSQ_soci_06,-,True,3,3
R0407,HSQ_soci,HSQ_soci_07,+,False,3,3
R0407,HSQ_soci,HSQ_soci_08,+,False,3,3
R0407,ATTN,ATTN_1,=5,False,5,1
R0407,ATTN,ATTN_2,=5,False,5,1
R0408,BIAS,BIAS_01,+,False,5,5
R0408,BIAS,BIAS_02,+,False,2,2
R0408,BIAS,BIAS_03,+,False,1,1
R0408,BIAS,BIAS_04,-,True,2,4
R0408,BIAS,BIAS_05,+,False,5,5
R0408,BIAS,BIAS_06,+,False,4,4
R0408,BIAS,BIAS_07,+,False,5,5
R0408,BIAS,BIAS_08,+,False,2,2
R0408,BIAS,BIAS_09,+,False,4,4
R0408,BIAS,BIAS_10,-,True,4,2
R0408,BIAS,BIAS_11,-,True,4,2
R0408,BIAS,BIAS_12,+,False,3,3
R0408,DOI,DOI_01,+,False,1,1
R0408,DOI,DOI_02,+,False,4,4
R0408,DOI,DOI_03,+,False,1,1
R0408,DOI,DOI_04,+,False,3,3
R0408,DOI,DOI_05,-,True,1,5
R0408,DOI,DOI_06,-,True,1,5
R0408,DOI,DOI_07,-,True,1,5
R0408,DOI,DOI_08,+,False,1,1
R0408,DOI,DOI_09,+,False,3,3
R0408,DOI,DOI_10,-,True,5,1
R0408,DOI,DOI_11,+,False,2,2
R0408,DOI,DOI_12,-,True,1,5
R0408,NPI,NPI_01,+,False,3,3
R0408,NPI,NPI_02,-,True,1,5
R0408,NPI,NPI_03,+,False,4,4
R0408,NPI,NPI_04,+,False,2,2
R0408,NPI,NPI_05,+,False,2,2
R0408,NPI,NPI_06,+,False,1,1
R0408,NPI,NPI_07,-,True,2,4
R0408,NPI,NPI_08,+,False,1,1
R0408,NPI,NPI_09,+,False,5,5
R0408,NPI,NPI_10,+,False,1,1
R0408,SD3_psy,SD3_psy_01,+,False,4,4
R0408,SD3_psy,SD3_psy_02,-,True,4,2
R0408,SD3_psy,SD3_psy_03,+,False,1,1
R0408,SD3_psy,SD3_psy_04,-,True,5,1
R0408,SD3_psy,SD3_psy_05,+,False,4,4
R0408,SD3_psy,SD3_psy_06,+,False,5,5
R0408,SD3_psy,SD3_psy_07,-,True,3,3
R0408,SD3_psy,SD3_psy_08,+,False,4,4
R0408,SD3_psy,SD3_psy_09,-,True,3,3
R0408,SD3_mac,SD3_mac_01,-,True,4,2
R0408,SD3_mac,SD3_mac_02,+,False,1,1
R0408,SD3_mac,SD3_mac_03,+,False,4,4
R0408,SD3_mac,SD3_mac_04,+,False,2,2
R0408,SD3_mac,SD3_mac_05,+,False,2,2
R0408,SD3_mac,SD3_mac_06,-,True,2,4
R0408,SD3_mac,SD3_mac_07,+,False,2,2
R0408,SD3_mac,SD3_mac_08,+,False,5,5
R0408,SD3_mac,SD3_mac_09,-,True,2,4
R0408,SD3_narc,SD3_narc_01,+,False,2,2
R0408,SD3_narc,SD3_narc_02,+,False,5,5
R0408,SD3_narc,SD3_narc_03,+,False,5,5
R0408,SD3_narc,SD3_narc_04,+,False,2,2
R0408,SD3_narc,SD3_narc_05,-,True,3,3
R0408,SD3_narc,SD3_narc_06,+,False,4,4
R0408,SD3_narc,SD3_narc_07,+,False,2,2
R0408,SD3_narc,SD3_narc_08,+,False,5,5
R0408,SD3_narc,SD3_narc_09,-,True,1,5
R0408,HSQ_aff,HSQ_aff_01,-,True,1,5
R0408,HSQ_aff,HSQ_aff_02,+,False,3,3
R0408,HSQ_aff,HSQ_aff_03,+,False,2,2
R0408,HSQ_aff,HSQ_aff_04,+,False,4,4
R0408,HSQ_aff,HSQ_aff_05,-,True,4,2
R0408,HSQ_aff,HSQ_aff_06,+,False,1,1
R0408,HSQ_aff,HSQ_aff_07,-,True,4,2
R0408,HSQ_aff,HSQ_aff_08,+,False,5,5
R0408,HSQ_self,HSQ_self_01,+,False,5,5
R0408,HSQ_self,HSQ_self_02,+,False,4,4
R0408,HSQ_self,HSQ_self_03,+,False,2,2
R0408,HSQ_self,HSQ_self_04,-,True,5,1
R0408,HSQ_self,HSQ_self_05,+,False,2,2
R0408,HSQ_self,HSQ_self_06,+,False,4,4
R0408,HSQ_self,HSQ_self_07,+,False,4,4
R0408,HSQ_self,HSQ_self_08,-,True,5,1
R0408,HSQ_aggr,HSQ_aggr_01,-,True,5,1
R0408,HSQ_aggr,HSQ_aggr_02,+,False,5,5
R0408,HSQ_aggr,HSQ_aggr_03,+,False,1,1
R0408,HSQ_aggr,HSQ_aggr_04,+,False,5,5
R0408,HSQ_aggr,HSQ_aggr_05,+,False,1,1
R0408,HSQ_aggr,HSQ_aggr_06,-,True,2,4
R0408,HSQ_aggr,HSQ_aggr_07,+,False,1,1
R0408,HSQ_aggr,HSQ_aggr_08,-,True,2,4
R0408,HSQ_soci,HSQ_soci_01,-,True,2,4
R0408,HSQ_soci,HSQ_soci_02,+,False,2,2
R0408,HSQ_soci,HSQ_soci_03,-,True,2,4
R0408,HSQ_soci,HSQ_soci_04,-,True,1,5
R0408,HSQ_soci,HSQ_soci_05,+,False,2,2
R0408,HSQ_soci,HSQ_soci_06,-,True,2,4
R0408,HSQ_soci,HSQ_soci_07,+,False,4,4
R0408,HSQ_soci,HSQ_soci_08,+,False,3,3
R0408,ATTN,ATTN_1,=5,False,3,0
R0408,ATTN,ATTN_2,=5,False,1,0
R0409,BIAS,BIAS_01,+,False,3,3
R0409,BIAS,BIAS_02,+,False,2,2
R0409,BIAS,BIAS_03,+,False,1,1
R0409,BIAS,BIAS_04,-,True,1,5
R0409,BIAS,BIAS_05,+,False,2,2
R0409,BIAS,BIAS_06,+,False,1,1
R0409,BIAS,BIAS_07,+,False,2,2
R0409,BIAS,BIAS_08,+,False,3,3
R0409,BIAS,BIAS_09,+,False,3,3
R0409,BIAS,BIAS_10,-,True,1,5
R0409,BIAS,BIAS_11,-,True,4,2
R0409,BIAS,BIAS_12,+,False,2,2
R0409,DOI,DOI_01,+,False,4,4
R0409,DOI,DOI_02,+,False,2,2
R0409,DOI,DOI_03,+,False,2,2
R0409,DOI,DOI_04,+,False,1,1
R0409,DOI,DOI_05,-,True,1,5
R0409,DOI,DOI_06,-,True,3,3
R0409,DOI,DOI_07,-,True,4,2
R0409,DOI,DOI_08,+,False,1,1
R0409,DOI,DOI_09,+,False,4,4
R0409,DOI,DOI_10,-,True,4,2
R0409,DOI,DOI_11,+,False,4,4
R0409,DOI,DOI_12,-,True,2,4
R0409,NPI,NPI_01,+,False,3,3
R0409,NPI,NPI_02,-,True,4,2
R0409,NPI,NPI_03,+,False,4,4
R0409,NPI,NPI_04,+,False,4,4
R0409,NPI,NPI_05,+,False,3,3
R0409,NPI,NPI_06,+,False,1,1
R0409,NPI,NPI_07,-,True,2,4
R0409,NPI,NPI_08,+,False,3,3
R0409,NPI,NPI_09,+,False,4,4
R0409,NPI,NPI_10,+,False,2,2
R0409,SD3_psy,SD3_psy_01,+,False,2,2
R0409,SD3_psy,SD3_psy_02,-,True,4,2
R0409,SD3_psy,SD3_psy_03,+,False,2,2
R0409,SD3_psy,SD3_psy_04,-,True,3,3
R0409,SD3_psy,SD3_psy_05,+,False,2,2
R0409,SD3_psy,SD3_psy_06,+,False,1,1
R0409,SD3_psy,SD3_psy_07,-,True,2,4
R0409,SD3_psy,SD3_psy_08,+,False,2,2
R0409,SD3_psy,SD3_psy_09,-,True,2,4
R0409,SD3_mac,SD3_mac_01,-,True,3,3
R0409,SD3_mac,SD3_mac_02,+,False,2,2
R0409,SD3_mac,SD3_mac_03,+,False,4,4
R0409,SD3_mac,SD3_mac_04,+,False,4,4
R0409,SD3_mac,SD3_mac_05,+,False,4,4
R0409,SD3_mac,SD3_mac_06,-,True,2,4
R0409,SD3_mac,SD3_mac_07,+,False,2,2
R0409,SD3_mac,SD3_mac_08,+,False,3,3
R0409,SD3_mac,SD3_mac_09,-,True,3,3
R0409,SD3_narc,SD3_narc_01,+,False,3,3
R0409,SD3_narc,SD3_narc_02,+,False,5,5
R0409,SD3_narc,SD3_narc_03,+,False,2,2
R0409,SD3_narc,SD3_narc_04,+,False,2,2
R0409,SD3_narc,SD3_narc_05,-,True,3,3
R0409,SD3_narc,SD3_narc_06,+,False,3,3
R0409,SD3_narc,SD3_narc_07,+,False,3,3
R0409,SD3_narc,SD3_narc_08,+,False,3,3
R0409,SD3_narc,SD3_narc_09,-,True,3,3
R0409,HSQ_aff,HSQ_aff_01,-,True,1,5
R0409,HSQ_aff,HSQ_aff_02,+,False,2,2
R0409,HSQ_aff,HSQ_aff_03,+,False,1,1
R0409,HSQ_aff,HSQ_aff_04,+,False,1,1
R0409,HSQ_aff,HSQ_aff_05,-,True,2,4
R0409,HSQ_aff,HSQ_aff_06,+,False,2,2
R0409,HSQ_aff,HSQ_aff_07,-,True,1,5
R0409,HSQ_aff,HSQ_aff_08,+,False,2,2
R0409,HSQ_self,HSQ_self_01,+,False,5,5
R0409,HSQ_self,HSQ_self_02,+,False,3,3
R0409,HSQ_self,HSQ_self_03,+,False,4,4
R0409,HSQ_self,HSQ_self_04,-,True,3,3
R0409,HSQ_self,HSQ_self_05,+,False,3,3
R0409,HSQ_self,HSQ_self_06,+,False,3,3
R0409,HSQ_self,HSQ_self_07,+,False,4,4
R0409,HSQ_self,HSQ_self_08,-,True,3,3
R0409,HSQ_aggr,HSQ_aggr_01,-,True,1,5
R0409,HSQ_aggr,HSQ_aggr_02,+,False,1,1
R0409,HSQ_aggr,HSQ_aggr_03,+,False,3,3
R0409,HSQ_aggr,HSQ_aggr_04,+,False,1,1
R0409,HSQ_aggr,HSQ_aggr_05,+,False,1,1
R0409,HSQ_aggr,HSQ_aggr_06,-,True,1,5
R0409,HSQ_aggr,HSQ_aggr_07,+,False,1,1
R0409,HSQ_aggr,HSQ_aggr_08,-,True,1,5
R0409,HSQ_soci,HSQ_soci_01,-,True,1,5
R0409,HSQ_soci,HSQ_soci_02,+,False,1,1
R0409,HSQ_soci,HSQ_soci_03,-,True,2,4
R0409,HSQ_soci,HSQ_soci_04,-,True,2,4
R0409,HSQ_soci,HSQ_soci_05,+,False,1,1
R0409,HSQ_soci,HSQ_soci_06,-,True,1,5
R0409,HSQ_soci,HSQ_soci_07,+,False,3,3
R0409,HSQ_soci,HSQ_soci_08,+,False,2,2
R0409,ATTN,ATTN_1,=5,False,5,1
R0409,ATTN,ATTN_2,=5,False,5,1
R0410,BIAS,BIAS_01,+,False,3,3
R0410,BIAS,BIAS_02,+,False,3,3
R0410,BIAS,BIAS_03,+,False,3,3
R0410,BIAS,BIAS_04,-,True,3,3
R0410,BIAS,BIAS_05,+,False,3,3
R0410,BIAS,BIAS_06,+,False,3,3
R0410,BIAS,BIAS_07,+,False,3,3
R0410,BIAS,BIAS_08,+,False,3,3
R0410,BIAS,BIAS_09,+,False,3,3
R0410,BIAS,BIAS_10,-,True,3,3
R0410,BIAS,BIAS_11,-,True,1,5
R0410,BIAS,BIAS_12,+,False,3,3
R0410,DOI,DOI_01,+,False,3,3
R0410,DOI,DOI_02,+,False,3,3
R0410,DOI,DOI_03,+,False,3,3
R0410,DOI,DOI_04,+,False,3,3
R0410,DOI,DOI_05,-,True,3,3
R0410,DOI,DOI_06,-,True,3,3
R0410,DOI,DOI_07,-,True,3,3
R0410,DOI,DOI_08,+,False,3,3
R0410,DOI,DOI_09,+,False,3,3
R0410,DOI,DOI_10,-,True,3,3
R0410,DOI,DOI_11,+,False,3,3
R0410,DOI,DOI_12,-,True,3,3
R0410,NPI,NPI_01,+,False,3,3
R0410,NPI,NPI_02,-,True,3,3
R0410,NPI,NPI_03,+,False,3,3
R0410,NPI,NPI_04,+,False,5,5
R0410,NPI,NPI_05,+,False,3,3
R0410,NPI,NPI_06,+,False,3,3
R0410,NPI,NPI_07,-,True,4,2
R0410,NPI,NPI_08,+,False,3,3
R0410,NPI,NPI_09,+,False,5,5
R0410,NPI,NPI_10,+,False,3,3
R0410,SD3_psy,SD3_psy_01,+,False,2,2
R0410,SD3_psy,SD3_psy_02,-,True,3,3
R0410,SD3_psy,SD3_psy_03,+,False,3,3
R0410,SD3_psy,SD3_psy_04,-,True,3,3
R0410,SD3_psy,SD3_psy_05,+,False,3,3
R0410,SD3_psy,SD3_psy_06,+,False,3,3
R0410,SD3_psy,SD3_psy_07,-,True,3,3
R0410,SD3_psy,SD3_psy_08,+,False,1,1
R0410,SD3_psy,SD3_psy_09,-,True,3,3
R0410,SD3_mac,SD3_mac_01,-,True,4,2
R0410,SD3_mac,SD3_mac_02,+,False,3,3
R0410,SD3_mac,SD3_mac_03,+,False,3,3
R0410,SD3_mac,SD3_mac_04,+,False,3,3
R0410,SD3_mac,SD3_mac_05,+,False,3,3
R0410,SD3_mac,SD3_mac_06,-,True,3,3
R0410,SD3_mac,SD3_mac_07,+,False,3,3
R0410,SD3_mac,SD3_mac_08,+,False,1,1
R0410,SD3_mac,SD3_mac_09,-,True,3,3
R0410,SD3_narc,SD3_narc_01,+,False,3,3
R0410,SD3_narc,SD3_narc_02,+,False,3,3
R0410,SD3_narc,SD3_narc_03,+,False,2,2
R0410,SD3_narc,SD3_narc_04,+,False,3,3
R0410,SD3_narc,SD3_narc_05,-,True,1,5
R0410,SD3_narc,SD3_narc_06,+,False,3,3
R0410,SD3_narc,SD3_narc_07,+,False,3,3
R0410,SD3_narc,SD3_narc_08,+,False,3,3
R0410,SD3_narc,SD3_narc_09,-,True,1,5
R0410,HSQ_aff,HSQ_aff_01,-,True,3,3
R0410,HSQ_aff,HSQ_aff_02,+,False,3,3
R0410,HSQ_aff,HSQ_aff_03,+,False,3,3
R0410,HSQ_aff,HSQ_aff_04,+,False,1,1
R0410,HSQ_aff,HSQ_aff_05,-,True,3,3
R0410,HSQ_aff,HSQ_aff_06,+,False,3,3
R0410,HSQ_aff,HSQ_aff_07,-,True,2,4
R0410,HSQ_aff,HSQ_aff_08,+,False,3,3
R0410,HSQ_self,HSQ_self_01,+,False,3,3
R0410,HSQ_self,HSQ_self_02,+,False,3,3
R0410,HSQ_self,HSQ_self_03,+,False,3,3
R0410,HSQ_self,HSQ_self_04,-,True,3,3
R0410,HSQ_self,HSQ_self_05,+,False,3,3
R0410,HSQ_self,HSQ_self_06,+,False,3,3
R0410,HSQ_self,HSQ_self_07,+,False,3,3
R0410,HSQ_self,HSQ_self_08,-,True,3,3
R0410,HSQ_aggr,HSQ_aggr_01,-,True,1,5
R0410,HSQ_aggr,HSQ_aggr_02,+,False,3,3
R0410,HSQ_aggr,HSQ_aggr_03,+,False,3,3
R0410,HSQ_aggr,HSQ_aggr_04,+,False,1,1
R0410,HSQ_aggr,HSQ_aggr_05,+,False,3,3
R0410,HSQ_aggr,HSQ_aggr_06,-,True,3,3
R0410,HSQ_aggr,HSQ_aggr_07,+,False,3,3
R0410,HSQ_aggr,HSQ_aggr_08,-,True,1,5
R0410,HSQ_soci,HSQ_soci_01,-,True,1,5
R0410,HSQ_soci,HSQ_soci_02,+,False,2,2
R0410,HSQ_soci,HSQ_soci_03,-,True,3,3
R0410,HSQ_soci,HSQ_soci_04,-,True,3,3
R0410,HSQ_soci,HSQ_soci_05,+,False,1,1
R0410,HSQ_soci,HSQ_soci_06,-,True,1,5
R0410,HSQ_soci,HSQ_soci_07,+,False,3,3
R0410,HSQ_soci,HSQ_soci_08,+,False,3,3
R0410,ATTN,ATTN_1,=5,False,5,1
R0410,ATTN,ATTN_2,=5,False,5,1
R0411,BIAS,BIAS_01,+,False,1,1
R0411,BIAS,BIAS_02,+,False,5,5
R0411,BIAS,BIAS_03,+,False,3,3
R0411,BIAS,BIAS_04,-,True,2,4
R0411,BIAS,BIAS_05,+,False,3,3
R0411,BIAS,BIAS_06,+,False,5,5
R0411,BIAS,BIAS_07,+,False,3,3
R0411,BIAS,BIAS_08,+,False,4,4
R0411,BIAS,BIAS_09,+,False,1,1
R0411,BIAS,BIAS_10,-,True,2,4
R0411,BIAS,BIAS_11,-,True,1,5
R0411,BIAS,BIAS_12,+,False,4,4
R0411,DOI,DOI_01,+,False,4,4
R0411,DOI,DOI_02,+,False,2,2
R0411,DOI,DOI_03,+,False,4,4
R0411,DOI,DOI_04,+,False,1,1
R0411,DOI,DOI_05,-,True,2,4
R0411,DOI,DOI_06,-,True,1,5
R0411,DOI,DOI_07,-,True,4,2
R0411,DOI,DOI_08,+,False,3,3
R0411,DOI,DOI_09,+,False,4,4
R0411,DOI,DOI_10,-,True,4,2
R0411,DOI,DOI_11,+,False,4,4
R0411,DOI,DOI_12,-,True,2,4
R0411,NPI,NPI_01,+,False,2,2
R0411,NPI,NPI_02,-,True,5,1
R0411,NPI,NPI_03,+,False,1,1
R0411,NPI,NPI_04,+,False,4,4
R0411,NPI,NPI_05,+,False,4,4
R0411,NPI,NPI_06,+,False,1,1
R0411,NPI,NPI_07,-,True,1,5
R0411,NPI,NPI_08,+,False,2,2
R0411,NPI,NPI_09,+,False,3,3
R0411,NPI,NPI_10,+,False,1,1
R0411,SD3_psy,SD3_psy_01,+,False,4,4
R0411,SD3_psy,SD3_psy_02,-,True,2,4
R0411,SD3_psy,SD3_psy_03,+,False,5,5
R0411,SD3_psy,SD3_psy_04,-,True,2,4
R0411,SD3_psy,SD3_psy_05,+,False,4,4
R0411,SD3_psy,SD3_psy_06,+,False,4,4
R0411,SD3_psy,SD3_psy_07,-,True,2,4
R0411,SD3_psy,SD3_psy_08,+,False,2,2
R0411,SD3_psy,SD3_psy_09,-,True,3,3
R0411,SD3_mac,SD3_mac_01,-,True,1,5
R0411,SD3_mac,SD3_mac_02,+,False,1,1
R0411,SD3_mac,SD3_mac_03,+,False,1,1
R0411,SD3_mac,SD3_mac_04,+,False,1,1
R0411,SD3_mac,SD3_mac_05,+,False,1,1
R0411,SD3_mac,SD3_mac_06,-,True,1,5
R0411,SD3_mac,SD3_mac_07,+,False,1,1
R0411,SD3_mac,SD3_mac_08,+,False,5,5
R0411,SD3_mac,SD3_mac_09,-,True,2,4
R0411,SD3_narc,SD3_narc_01,+,False,5,5
R0411,SD3_narc,SD3_narc_02,+,False,5,5
R0411,SD3_narc,SD3_narc_03,+,False,3,3
R0411,SD3_narc,SD3_narc_04,+,False,4,4
R0411,SD3_narc,SD3_narc_05,-,True,2,4
R0411,SD3_narc,SD3_narc_06,+,False,3,3
R0411,SD3_narc,SD3_narc_07,+,False,2,2
R0411,SD3_narc,SD3_narc_08,+,False,2,2
R0411,SD3_narc,SD3_narc_09,-,True,3,3
R0411,HSQ_aff,HSQ_aff_01,-,True,2,4
