respondent_id,start_ts,end_ts,duration_ms,page_durations_json,focus_switches,interruptions
R0310,20250911_144618+0000,20250911_144618+0000,17519.472516302332,"[1912.0105263523265, 1704.3632957717527, 1449.9512448126786, 2645.17044093387, 1968.6797903297127, 1225.764352990476, 1861.8506901752382, 2480.581988505315, 1515.3446368903444, 755.7555495406199]",1,0
R0311,20250911_144618+0000,20250911_144618+0000,15798.425141204532,"[1484.6428412010198, 1446.040714499907, 1486.0764288442897, 1411.563101676756, 1721.9319935626231, 1706.9037927984089, 1615.6877876590431, 2119.3164120076467, 1467.2456985992567, 1339.0163703555816]",2,0
R0312,20250911_144618+0000,20250911_144618+0000,16692.098080876305,"[1660.1838571379199, 1653.4898551602041, 1243.7604740961042, 2049.9108519906167, 2724.6637915316, 1575.2790671694788, 1840.7344645464798, 2130.777330173151, 1465.0992241460272, 348.19916492472476]",0,1
R0313,20250911_144618+0000,20250911_144618+0000,16176.95142101377,"[2415.284886093435, 2297.652747422823, 2007.9965490840343, 1696.8948079911993, 1398.18594888977, 1401.0357810415721, 1460.6989548555634, 1470.9129422338754, 1199.1752196641755, 829.1135837373215]",1,0
R0314,20250911_144618+0000,20250911_144618+0000,16840.020964384585,"[1461.2544136591503, 1885.0824971736329, 1243.34514133216, 1753.840343916056, 1418.4846830663155, 1776.9940491453242, 2308.9104727301797, 1971.7870098993194, 1908.2389455719822, 1112.0834078904638]",0,0
R0315,20250911_144618+0000,20250911_144618+0000,15756.412974985647,"[1700.3479689222117, 1448.0423257881152, 1878.9546694930107, 1635.495847373397, 1759.7276766774012, 1611.992927921031, 1782.7079929728968, 1586.4517958270392, 1422.8658521015539, 929.8259179089919]",3,1
R0316,20250911_144618+0000,20250911_144618+0000,15508.858775058527,"[1945.7946444892168, 1716.972097499822, 1234.225901061181, 2126.5732614905774, 896.49781333506, 1657.0569718205027, 1850.354240633332, 1723.0772751030565, 1735.8949452955558, 622.4116243302224]",0,0
R0317,20250911_144618+0000,20250911_144618+0000,17060.897781067964,"[1637.7272823177066, 2339.6369611195714, 1245.331199529397, 1854.5614072850146, 1472.0145762410075, 1388.2008186454011, 2137.793086726698, 2061.519513217743, 2077.498128778023, 846.6148072074031]",0,0
R0318,20250911_144618+0000,20250911_144618+0000,15906.839406576913,"[1439.5179824242473, 1686.4021256357419, 1769.0034544398218, 2314.028340969667, 1467.7176421840074, 1497.9575336926807, 1711.2808628367884, 1464.8200065512442, 1660.6761485123513, 895.4353093303641]",1,0
R0319,20250911_144618+0000,20250911_144618+0000,15767.57028079694,"[1671.001804550068, 1513.9639288835415, 1613.9452273507484, 1220.855398500923, 1727.6168963631667, 1629.0956435359715, 1936.3929335413332, 1382.3925723661912, 2079.084653950676, 993.2212217543196]",0,0
R0320,20250911_144618+0000,20250911_144618+0000,16586.868576188954,"[1816.268852617735, 1671.6631968120248, 1987.293206355343, 1153.8766608226606, 1802.8685785441091, 1601.3659914085415, 1070.635920248604, 2121.0014339853315, 2183.59688282808, 1178.2978525665249]",1,0
R0321,20250911_144618+0000,20250911_144618+0000,16780.24026746437,"[1927.2472383336403, 1355.061209124375, 1771.406938077714, 2108.3123106842622, 1614.2790780575938, 1424.6911846034911, 2325.975808569329, 1795.4331672730939, 2020.8338665012932, 436.9994662395774]",1,0
R0322,20250911_144618+0000,20250911_144618+0000,16407.02508709633,"[1738.252811608807, 1145.270588350927, 1581.7497871181586, 1923.0780270201012, 1985.3958339836959, 1742.9173644215664, 1988.0070754310316, 2053.353866141969, 1436.6766559029109, 812.3230771171624]",0,0
R0323,20250911_144618+0000,20250911_144618+0000,16766.72337689657,"[1445.78902221271, 1367.1549898065668, 1703.721369763151, 1635.8785166010261, 1238.3171365296462, 1772.9901768415718, 2366.606684559148, 2068.907755494282, 2356.0952893771346, 811.2624357113335]",1,0
R0324,20250911_144618+0000,20250911_144618+0000,16333.055535288344,"[1629.2686832312313, 1727.2180175388266, 1555.6968611019408, 1803.765731405469, 1500.873311527109, 1202.3673242492982, 1643.851086133013, 1585.7208749682923, 2553.734862028885, 1130.5587831042785]",1,0
R0325,20250911_144618+0000,20250911_144618+0000,18117.04411055082,"[2069.545835642759, 2825.1470686306316, 1758.2412353856282, 1672.061815098339, 1892.9502964223052, 1401.3158229922233, 1845.4889104519332, 1915.2397339875745, 1861.663218832922, 875.3901731065067]",0,0
R0326,20250911_144618+0000,20250911_144618+0000,17593.115237599446,"[1660.326640419083, 1641.493947669222, 1312.0171626436172, 1881.3024889308178, 1959.0814240109296, 1474.8266977134983, 1937.573692028216, 1600.86425248725, 2491.5594449641726, 1634.069486732639]",0,1
R0327,20250911_144618+0000,20250911_144618+0000,15757.717456461032,"[1923.2912853995426, 1676.52782135086, 1896.9787609078928, 1799.3981388802501, 1382.418690052857, 1405.3351148091413, 1721.4108835247202, 1425.6963433602705, 1618.1689791940248, 908.4914389814727]",1,0
R0328,20250911_144618+0000,20250911_144618+0000,16490.434135086452,"[1747.7894242163177, 1866.8617948665035, 1324.2654725982723, 1520.727803063239, 1252.1629643479264, 1597.05375157701, 2431.811822101599, 1908.820187428902, 2124.1210472972825, 716.8198675893983]",0,0
R0329,20250911_144618+0000,20250911_144618+0000,17362.421585691627,"[2332.416939368685, 1542.2161599956723, 2147.2228922375716, 1346.0430643640839, 1503.234468064534, 1956.4377865866786, 2031.2030254235324, 2027.2123686143295, 1707.8564027027132, 768.5784783338258]",0,0
R0330,20250911_144618+0000,20250911_144618+0000,17226.413767797985,"[1653.5933064950336, 1976.954031855937, 1780.5868690523157, 1801.465143659543, 1931.704230239819, 1489.8687860476555, 1713.0727521380784, 2135.293340305344, 1862.2034236380339, 881.6718843662239]",0,0
R0331,20250911_144618+0000,20250911_144618+0000,16588.792867956825,"[1615.2716541675109, 2198.48369838801, 2101.775280262674, 1895.7910681389906, 1235.4336614840063, 1675.3900519029796, 2017.8798577945443, 1552.6019997110548, 1737.0226403517406, 559.1429557553148]",1,0
R0332,20250911_144618+0000,20250911_144618+0000,17161.698089656526,"[1402.572408341958, 1878.8583257987582, 2176.6100554009613, 2097.5210231241126, 1768.232052156026, 1528.7036624029877, 1644.581092445, 2242.2449930158828, 1413.6272229418666, 1008.7472540289716]",5,1
R0333,20250911_144618+0000,20250911_144618+0000,16562.33629798984,"[1262.003333220608, 2590.9554461282855, 1804.9637614832027, 1425.4863863972241, 1543.0891007436794, 1967.4358509455353, 1691.6985363865429, 2014.4813891140075, 1708.628969249063, 553.5935243216948]",0,0
R0334,20250911_144618+0000,20250911_144618+0000,16696.617597782246,"[2130.1328660299887, 1891.5562280074719, 1209.4389813192824, 1376.3665145120226, 2190.9527343194186, 1985.9395660922257, 2163.3906289326515, 1600.5778848088216, 1384.8080461664938, 763.4541475938677]",0,0
R0335,20250911_144618+0000,20250911_144618+0000,18506.884206677758,"[1597.1934641774321, 2612.9574591100754, 1870.5295184636534, 1823.9607690447997, 2928.489842833404, 1702.1832957375389, 1517.8330715614177, 1634.339195884564, 1444.8824246176132, 1374.5151652472582]",0,0
R0336,20250911_144618+0000,20250911_144618+0000,14860.916058574303,"[1750.0549770930756, 1783.2330311496146, 1157.3083535598648, 2272.7554632041583, 1326.0953884275068, 1679.9907038552017, 1335.933981214736, 1377.2448657932246, 1482.595880850082, 695.7034134268381]",1,0
R0337,20250911_144618+0000,20250911_144618+0000,18459.511133430184,"[1995.5807409122212, 2041.986339832601, 2305.352840820866, 2135.7735821958545, 1770.3227657443047, 2289.0065373675943, 1644.4520661011823, 1919.9015523870448, 1544.0466741472615, 813.0880339212548]",2,0
R0338,20250911_144618+0000,20250911_144618+0000,16693.351847239963,"[2088.7259502676407, 1332.552906389651, 1578.0017899368675, 1861.8454623897442, 2183.6954274879613, 1266.7492058952973, 1867.9190679963065, 1812.2542311770915, 1672.2233345548666, 1029.3844711445358]",0,0
R0339,20250911_144618+0000,20250911_144618+0000,17417.537202424784,"[2065.889034939119, 1130.9956225525682, 2015.3547570000123, 1875.9725950886177, 1918.4192681376562, 1652.18824869995, 1724.0971323761555, 1981.1974482028036, 1860.6632715627802, 1192.75982386512]",0,1
R0340,20250911_144618+0000,20250911_144618+0000,16746.67169883132,"[2048.85039482665, 3083.5381768575394, 1866.0264078699333, 980.7336086746096, 1372.4186018166204, 1700.405511115927, 1506.9370803559918, 1445.9796868678413, 1917.9868998800334, 823.7953305661754]",2,0
R0341,20250911_144618+0000,20250911_144618+0000,15941.796818075813,"[1738.8837540751642, 1243.0019511725102, 1838.4234489811056, 1973.5715252669127, 1358.0167127512557, 2083.084327481347, 1742.549064573642, 1663.669453041307, 1758.2544290747971, 542.3421516577723]",1,0
R0342,20250911_144618+0000,20250911_144618+0000,17649.372355375875,"[1468.2437156502629, 2212.064177619143, 1962.5294921785096, 1756.3208238357513, 1980.572704403373, 1651.9005468992527, 2016.1525914725894, 1440.7861853803372, 2343.116560784377, 817.6855571522781]",1,1
R0343,20250911_144618+0000,20250911_144618+0000,17292.916852984126,"[1883.0323477588647, 1309.56689848252, 1735.0882925386754, 1690.7510158588261, 2025.264339580082, 2414.3081260811587, 2397.3791381656138, 1549.0460192167263, 1479.9199353406102, 808.5607399610509]",2,0
R0344,20250911_144618+0000,20250911_144618+0000,16132.902796137156,"[1758.6312321277278, 1753.4288980426297, 2371.5861909345567, 1768.852681838117, 2211.1904108175245, 1358.3735194164913, 1748.8754713375467, 1370.6766508801973, 1112.661154400813, 678.6265863415517]",2,2
R0345,20250911_144618+0000,20250911_144618+0000,15264.137372984327,"[1957.324057551869, 1338.3536630253077, 1417.8181754660175, 1483.641569089918, 1443.5644165380106, 1971.8011925166657, 1137.2634319968972, 1649.1508206788126, 1983.6949918028263, 881.5250543180019]",0,1
R0346,20250911_144618+0000,20250911_144618+0000,16661.380806009187,"[2039.0283134751533, 2129.653576662646, 1944.1883832090186, 1477.2776145041332, 1642.1352242354717, 1900.75726090485, 1573.696726186705, 1315.4185763601872, 1598.592815795902, 1040.632314675119]",3,0
R0347,20250911_144618+0000,20250911_144618+0000,19317.760182005022,"[2060.643109453067, 2249.4524451362886, 2366.622265304516, 1858.4817312867624, 1708.1756406419702, 1725.374943158127, 2436.165082616971, 1598.9544448832141, 1842.1943846148556, 1471.6961349092508]",0,0
R0348,20250911_144618+0000,20250911_144618+0000,17762.476928606047,"[1951.7253205760253, 1503.286188684839, 1646.7754722589807, 1887.2840098572124, 2779.867100762562, 1579.497867974551, 1547.739857268631, 1903.7093077493164, 2153.410076879769, 809.1817265941618]",0,0
R0349,20250911_144618+0000,20250911_144618+0000,28087.177654072628,"[2437.488143073589, 2893.2577554035424, 2739.441056187035, 3714.1302974299538, 2709.3921368509477, 3381.4235535249018, 3104.509600199738, 2397.041573450092, 3272.5642434871593, 1437.9292944656675]",0,0
R0350,20250911_144618+0000,20250911_144618+0000,15834.481076447313,"[1964.765932200263, 1976.8886123733168, 2046.8760373265673, 1658.4958244721436, 1305.6176389240848, 1565.4528956281338, 1743.33206997647, 1422.7342557650477, 1416.2578304425306, 734.0599793387554]",2,0
R0351,20250911_144618+0000,20250911_144618+0000,15546.607549558432,"[1555.3998261128993, 1570.8229815518025, 1428.6884529352528, 1436.585098184298, 1359.1379559499344, 1547.8489995289567, 1994.594227364765, 2154.1616552224978, 1637.3588599572552, 862.0094927507697]",0,0
R0352,20250911_144618+0000,20250911_144618+0000,16341.871804381617,"[1808.100086684332, 2265.3912062606673, 1858.3575735105583, 1983.8473261309825, 1664.1690968103387, 1819.391774240997, 1363.204073766066, 1617.4613896123324, 1242.8408545481475, 719.1084228171954]",0,1
R0353,20250911_144618+0000,20250911_144618+0000,28427.263330997695,"[3007.8746590472424, 2701.1525236310667, 2289.1633930559033, 2187.8682130863594, 3438.6194207291583, 3019.2447692483647, 3860.8654899114126, 3196.53276529711, 2937.5965147943307, 1788.3455821967466]",0,1
R0354,20250911_144618+0000,20250911_144618+0000,16263.247157918502,"[1747.8632275221557, 1622.6694905760587, 1724.9894461910148, 1301.2940584827627, 1564.4796561877517, 1450.8914888601782, 1824.1838837248147, 2162.7225480547354, 1613.669571649594, 1250.483786669436]",1,1
R0355,20250911_144618+0000,20250911_144618+0000,15896.131459009472,"[1657.5042120033702, 1542.9571205953193, 1553.8404967374993, 1964.7912786390154, 2024.8160543989347, 2018.5886215019966, 1251.9575165772458, 1629.5811672670498, 1425.3986061024711, 826.6963851865686]",0,0
R0356,20250911_144618+0000,20250911_144618+0000,16881.124633647145,"[1656.507301172895, 1603.306706093968, 2048.150647324177, 1800.1534876059554, 1622.3393493395388, 1816.968002299356, 2070.8764827924224, 1533.4858804246114, 1762.6913395119486, 966.6454370822707]",0,1
R0357,20250911_144618+0000,20250911_144618+0000,16941.008221297867,"[1515.1574945782916, 3045.8803839662146, 2013.2716020236578, 1244.3326014568522, 1318.6514253461235, 1483.3455586972243, 1759.9354895869799, 2360.728254083397, 1582.5623026753458, 617.1431088837785]",1,0
R0358,20250911_144618+0000,20250911_144618+0000,16891.892925790507,"[1653.5118687724466, 1795.5522454419008, 1903.6745715944191, 1475.9474490654413, 2399.625328483196, 1912.1711369908958, 1358.858143143957, 1969.4284211835816, 1767.2476852964548, 655.8760758182137]",0,0
R0359,20250911_144618+0000,20250911_144618+0000,17235.90867803642,"[1847.6308514443845, 1868.5374483915675, 2045.266115426774, 1854.7078988467522, 2035.2120650481872, 2384.1065125029872, 1401.8368325290264, 1622.832601727458, 1328.1876198067469, 847.5907323125342]",0,0
R0360,20250911_144618+0000,20250911_144618+0000,17592.990734282444,"[1477.2520325266526, 1688.4320566221631, 1775.243753007119, 1380.5476545254583, 1706.513526928063, 3091.070293124108, 1944.2155628497972, 1842.0340270595623, 1715.1033600377348, 972.5784676017865]",0,0
R0361,20250911_144618+0000,20250911_144618+0000,17606.481384844927,"[2150.5388136028882, 2031.2676789891404, 1970.8330417448583, 2097.6266659287694, 1403.7519856520153, 2263.779954124713, 1822.8526082639387, 1299.2753881059753, 1547.876286620729, 1018.6789618118977]",1,0
R0362,20250911_144618+0000,20250911_144618+0000,16112.789746719842,"[1941.7141126480547, 1321.951974993242, 1302.6160208873778, 1800.055887913121, 1382.3121841052405, 2202.9914508540696, 1723.3091330385214, 1665.3977420808817, 2063.9686335709, 708.4726066284331]",1,0
R0363,20250911_144618+0000,20250911_144618+0000,16504.079521714848,"[1778.4864430508508, 2007.5811204380934, 2364.7547622598, 2104.9201253280416, 1460.1928313135772, 1247.4007058626316, 1975.1176854618168, 1261.4576782333259, 1762.5785968083608, 541.5895729583495]",1,0
R0364,20250911_144618+0000,20250911_144618+0000,29902.339376965818,"[3327.073526357215, 4875.5228827311175, 2428.4101506261977, 3461.4649649886856, 3095.4939798558166, 2108.703141597903, 3278.853052492429, 2060.508821582313, 4172.207444560524, 1094.1014121736152]",1,1
R0365,20250911_144618+0000,20250911_144618+0000,17090.39958843516,"[1555.7607304202515, 1699.8136878217974, 2320.9188209952367, 1518.518868334918, 1976.5507483083295, 1556.8425751676496, 2456.4635858470547, 1441.587003105016, 1369.7547940810882, 1194.1887743538168]",0,0
R0366,20250911_144618+0000,20250911_144618+0000,17377.270577272608,"[1668.0516544613645, 1960.3022505691295, 1494.6306696332324, 1977.339533345616, 1582.9659605325683, 1456.050049758848, 2120.8817169217623, 1622.5954753491578, 2743.808429911244, 750.6448367896837]",1,0
R0367,20250911_144618+0000,20250911_144618+0000,19194.973184289178,"[1844.9102869488258, 2744.4287929389147, 2256.1019066385534, 1618.9913281841282, 1559.8263317750004, 1920.515749890737, 3252.2451305367786, 1455.408435242133, 1928.2151997681208, 614.3300223659866]",1,0
R0368,20250911_144618+0000,20250911_144618+0000,19151.023498877483,"[2295.238097116694, 2518.2153755618706, 1793.6683844611214, 1932.400122039951, 2104.099152314582, 1906.8218222165444, 1701.0812156145637, 2105.6139997494033, 1889.0946633730628, 904.7906664296909]",2,0
R0369,20250911_144618+0000,20250911_144618+0000,16091.432445788532,"[1100.478751369803, 1317.5807845854595, 2076.959112391494, 1360.9622632656278, 1708.0056585108332, 1454.4627479388616, 1919.241673679887, 1391.939500429438, 2272.909446669127, 1488.892506948]",2,0
R0370,20250911_144618+0000,20250911_144618+0000,17751.540598122443,"[1723.7369321161873, 2025.5780356384441, 1751.254370654112, 1841.0721385769616, 2272.747095654269, 1639.096085946319, 1596.1124842039515, 1819.0970634749253, 2227.466677653254, 855.3797142040183]",1,0
R0371,20250911_144618+0000,20250911_144618+0000,18175.160664761246,"[2064.114603436285, 1768.2075522505177, 1843.0165508674359, 1807.4959897595568, 2027.9653212399965, 2395.6768631819937, 1841.5305644838843, 2017.6610641257662, 1507.808262582281, 901.6838928335277]",0,0
R0372,20250911_144618+0000,20250911_144618+0000,17767.380185375405,"[2402.7001415375535, 1449.0403903609194, 1929.3559379849214, 1795.1481187221673, 1721.842089296552, 1982.5281518900413, 1755.1837150675235, 1735.3345308637324, 1731.6995844167532, 1264.5475252352392]",1,1
R0373,20250911_144618+0000,20250911_144618+0000,14539.773089603861,"[1440.3503639407684, 1428.1202750484294, 1533.245355825916, 1263.903992887242, 1670.7392292527738, 1208.6422212397006, 1974.0611185281118, 1849.22686901832, 1446.9643305371292, 724.51933332547]",0,0
R0374,20250911_144618+0000,20250911_144618+0000,17519.539668065063,"[1597.6763603868633, 1897.941966334942, 2236.3974276808926, 3354.2327528411993, 1503.6956936818888, 1664.9940224243192, 1726.9994244927507, 1625.8873072838346, 1302.2899340098047, 609.4247789285671]",0,0
R0375,20250911_144618+0000,20250911_144618+0000,28314.52240380386,"[2617.6739494554213, 3021.899065299117, 2915.215901821841, 2971.234374418922, 2236.253429328657, 3133.4546516225237, 3305.699914999916, 3086.4359962568374, 3264.009724780745, 1762.6453958198822]",0,0
R0376,20250911_144618+0000,20250911_144618+0000,17432.71667038982,"[1716.3343043833092, 1982.464836090251, 1728.0917776247381, 1026.3643041835567, 2301.307147983868, 2146.0417851022576, 1876.6741030884448, 1268.3941133663513, 2261.1271907361033, 1125.9171078309366]",0,0
R0377,20250911_144618+0000,20250911_144618+0000,28048.079755717285,"[2898.9679262187396, 2795.7253936497277, 2763.5250961859792, 3019.6009579904844, 3756.0429756454337, 2874.4122336312867, 2083.2947689541443, 3150.805519397919, 2617.4478202100177, 2088.257063833553]",1,0
R0378,20250911_144618+0000,20250911_144618+0000,16374.86958068615,"[1729.9867598976703, 2277.648444805602, 1471.200063666184, 1622.0586763249837, 2195.466311907471, 1530.3045736676218, 1760.118007341752, 1395.559702686448, 1846.7301413648863, 545.7968990235316]",0,0
R0379,20250911_144618+0000,20250911_144618+0000,16953.71369407195,"[1708.7467423850353, 1715.2986098532574, 1858.1241502970258, 1284.6620286436087, 2087.0431762941316, 2147.3099814973125, 1747.5684340665264, 2095.784813344807, 1326.595782553322, 982.579975136922]",0,0
R0380,20250911_144618+0000,20250911_144618+0000,16439.154843389475,"[1581.1476598983897, 1971.6164160484047, 1741.524064542918, 1435.9845802634402, 2192.6800851600938, 1472.33742974222, 1717.6678894993292, 1508.8999903573092, 1512.142140880897, 1305.1545869964723]",0,0
R0381,20250911_144618+0000,20250911_144618+0000,17384.52212663502,"[1809.787733229352, 1551.4529393758335, 1935.059514037752, 1801.1848849382357, 1890.4255579716726, 2179.2485523504656, 2338.8267509870416, 1735.910257717049, 1353.9365071123873, 788.689428915232]",0,0
R0382,20250911_144618+0000,20250911_144618+0000,16552.596607016472,"[1608.5726424490672, 1578.3215354124306, 1633.010904023568, 1701.9463111684852, 1849.437249550067, 2036.7939346855528, 1556.5092795913029, 1431.6378788723528, 1894.685984860292, 1261.6808864033549]",0,1
R0383,20250911_144618+0000,20250911_144618+0000,17160.43285251335,"[2655.4332858671414, 2174.9258722409213, 1864.8509856147073, 1570.1054844889782, 1476.9859462361746, 1824.6060020063437, 1561.1156345620634, 1732.2140085882838, 1518.4852266414957, 781.7104062672406]",3,0
R0384,20250911_144618+0000,20250911_144618+0000,17184.518348732927,"[2316.345824944733, 2471.3263598333792, 1481.7809806521527, 1643.069481335916, 1842.75873904434, 1618.0851117109225, 1899.3016038111923, 1422.2406588509402, 1781.226926200425, 708.3826623489238]",0,0
R0385,20250911_144618+0000,20250911_144618+0000,16326.7265876011,"[1230.0915649170274, 2137.812729618797, 1172.6618936300229, 1848.6032115779951, 1868.096725198525, 2363.951025326972, 1713.5213918553075, 2059.010485915211, 1252.6028386381017, 680.3747209231416]",1,0
R0386,20250911_144618+0000,20250911_144618+0000,15105.61017830619,"[1289.568411133692, 1989.096912303207, 1717.516055686068, 1237.3824848088889, 1718.016944640331, 1865.2442174472696, 1781.9356190657088, 1492.310542289524, 1544.8531034574053, 469.68588747409467]",1,0
R0387,20250911_144618+0000,20250911_144618+0000,18314.76303570422,"[1528.945941207051, 3279.3368302371787, 1920.6293397485874, 2031.7840885044873, 1629.816210918131, 1701.3902765046792, 1524.3117631543923, 2269.7288663271743, 1592.572276426146, 836.2474426763931]",1,0
R0388,20250911_144618+0000,20250911_144618+0000,17027.432111553524,"[1475.4123995890725, 1233.92262781294, 1652.4976905000085, 1461.491916101963, 1740.5781033206522, 1405.4459632397209, 1670.3357165065365, 1344.1850174951621, 4142.439511761888, 901.1231652255801]",2,0
R0389,20250911_144618+0000,20250911_144618+0000,17331.267037271224,"[1367.3192271465796, 2347.205916865336, 1693.4306781249563, 1821.5403617465643, 2039.1379429778517, 2134.1290387274994, 1985.6438132554515, 1585.2211765352606, 1627.8766574385506, 729.7622244531749]",0,0
R0390,20250911_144618+0000,20250911_144618+0000,17446.920563617696,"[1685.1175628567344, 2154.373207991676, 1807.810308720924, 1610.2909235476507, 2070.5449877934575, 1912.308398569374, 1511.3657427895187, 1991.4575492620418, 1513.7471069687078, 1189.9047751176126]",0,0
R0391,20250911_144618+0000,20250911_144618+0000,18065.617204481998,"[1694.6357483453867, 1632.0458677925694, 2130.7843424001235, 1691.154912865866, 2604.2933500693907, 1975.5840644337286, 1754.6378891357774, 1910.3112106463689, 1693.8041211839288, 978.365697608859]",1,0
R0392,20250911_144618+0000,20250911_144618+0000,16288.024973522988,"[1666.097947342591, 1648.8904453708938, 1660.359968061104, 1893.1663706783704, 1601.7107378426408, 2083.468762155466, 1775.500644268624, 1655.054785783934, 1772.3988254321757, 531.3764865871891]",3,0
R0393,20250911_144618+0000,20250911_144618+0000,16653.40562176098,"[1553.8595950924396, 1402.064447646894, 1511.7203541533438, 1604.5116260638724, 2100.6997560798986, 1784.7296221974873, 2476.780737431687, 1521.1151560314886, 1934.595923374139, 763.32840368973]",1,0
R0394,20250911_144618+0000,20250911_144618+0000,15074.307459660466,"[1461.3244986102236, 1503.264159151558, 1661.8478549984077, 1352.131989465358, 1402.04047468586, 1305.6170536266984, 1849.391316741607, 1448.7992694527147, 1824.3969015602418, 1265.4939413677957]",1,0
R0395,20250911_144618+0000,20250911_144618+0000,17170.906823954734,"[1578.6887766019597, 1970.4878325445745, 2111.86314010951, 2421.0602752684545, 1469.958643424307, 2267.4694023548536, 1780.1159769833291, 1100.1588747070666, 1710.3092790418877, 760.7946229187916]",2,0
R0396,20250911_144618+0000,20250911_144618+0000,16134.580319204308,"[1871.803040406073, 2144.6824751161903, 1475.8363413720053, 1386.916901934042, 1509.6180140374142, 1934.3941442290807, 2266.578146868178, 1217.466740169023, 1755.4808295534249, 571.8036855188758]",2,0
R0397,20250911_144618+0000,20250911_144618+0000,16633.83000980551,"[1768.42203915926, 1417.3091569356336, 1741.9051791306363, 1378.1329413571848, 1411.1260527400416, 2275.181898627549, 1756.7954331721942, 1825.6406032913385, 2068.536511722985, 990.7801936686895]",0,0
R0398,20250911_144618+0000,20250911_144618+0000,16470.66682868766,"[1548.301985230821, 1973.281755973911, 1411.055852410784, 1923.8780868334488, 1789.291401302016, 1486.8931010858967, 1360.4492512686625, 1966.6883099458603, 2146.7325666117276, 864.0945180245311]",1,0
R0399,20250911_144618+0000,20250911_144618+0000,17862.07103285794,"[2174.410728344877, 2431.991934740612, 2031.1896237190008, 1725.7909401281986, 1852.1321704839243, 1763.6079039965896, 1746.9731510778681, 1622.1356605109913, 1871.4642028746289, 642.3747169812485]",0,1
R0400,20250911_144618+0000,20250911_144618+0000,17320.969771485692,"[1574.710007002364, 1840.1040719325574, 1561.7860521111638, 2050.9321147438773, 1803.4499581586049, 2339.9691080247476, 1804.8425788010823, 2091.0446176825144, 1755.2698542623407, 498.86140876644015]",0,0
R0401,20250911_144618+0000,20250911_144618+0000,20094.632449036933,"[1789.104608071093, 1955.8236731068541, 2709.5111401873655, 2014.0098275809319, 2166.2567588669567, 2279.1131998108176, 1858.900823020013, 2234.942440583098, 1938.2867378053047, 1148.6832400045005]",2,0
R0402,20250911_144618+0000,20250911_144618+0000,17724.593722939597,"[2596.2785769110333, 1723.0980078079938, 1445.2124002024966, 1606.926074147224, 1857.6283545549265, 1431.1581676847638, 2237.9923520125503, 2580.1242187593916, 1586.47057645684, 659.704994402377]",0,0
R0403,20250911_144618+0000,20250911_144618+0000,27290.158773607356,"[3541.867647664487, 2828.7045056307848, 4898.913852980723, 2475.130614824826, 2436.359017319116, 2110.228442373598, 3151.90199640639, 2747.4131679362654, 1919.5866464645378, 1180.0528820066272]",0,1
R0404,20250911_144618+0000,20250911_144618+0000,18832.998762520612,"[2342.4058823178802, 1877.2755505184825, 2537.8151274972142, 1824.0922923043213, 2467.4882546237077, 1913.0204473721997, 1338.4667608859677, 1714.9681792194679, 1789.9748614513105, 1027.49140633006]",0,0
R0405,20250911_144618+0000,20250911_144618+0000,17542.773285961564,"[1969.9821747585695, 2305.454117945189, 1217.4854746962226, 2219.8226505468297, 2007.5432334669763, 1590.5483863127401, 2394.8335541490796, 1592.7275365315124, 1778.9452286316603, 465.43092892278514]",0,0
R0406,20250911_144618+0000,20250911_144618+0000,17118.776582813643,"[2159.16953812526, 1793.0776414429693, 1574.7505795420059, 1513.625877112305, 1824.9130392718803, 1756.4721117264726, 2278.2576506557016, 1621.584283611252, 1829.1412555976342, 767.7846057281638]",1,0
R0407,20250911_144618+0000,20250911_144618+0000,18036.559770203967,"[1616.115585592095, 1559.185898693239, 2385.8172023116026, 1469.2992272292033, 2861.1483041769507, 1965.9684031878369, 2051.6740802918234, 1733.7565652923324, 1525.0982616502251, 868.4962417786579]",0,0
R0408,20250911_144618+0000,20250911_144618+0000,16381.372653564917,"[1762.0107206822786, 1561.0325091763555, 1692.8998360282662, 2597.5043545934864, 1684.682363228704, 1681.551633155922, 1341.9923163528456, 1555.0256023900383, 1741.9557446306071, 762.7175733264137]",1,0
R0409,20250911_144618+0000,20250911_144618+0000,25825.805629532657,"[2730.4697739693083, 2272.0995816504283, 2186.606487942796, 2050.281695719257, 3402.113572730545, 3235.378347185747, 2498.1107077757033, 2053.447332087726, 3287.71818159799, 2109.5799488731564]",1,0
R0410,20250911_144618+0000,20250911_144618+0000,17507.59420309984,"[2340.6489229849417, 1782.843871020443, 1870.8041915448368, 1651.2063545276942, 1919.9328674976039, 1702.878236416367, 1685.3965239252905, 1345.7903233684303, 2357.0299852223184, 851.0629265919143]",1,0
R0411,20250911_144618+0000,20250911_144618+0000,15914.527424289532,"[1238.402508885617, 1684.2514754551341, 2290.8793788509774, 1272.2384714265504, 1767.4606803452168, 2033.6203941588828, 1218.690008473732, 2129.4915868711114, 1374.353726752782, 905.1391930695289]",2,0
R0412,20250911_144618+0000,20250911_144618+0000,16773.97555832613,"[1330.6965175847786, 1683.8641868835173, 2116.1807659859946, 2266.66083497403, 1876.9170386745182, 1303.3707852124599, 2347.14393589695, 1627.4091270848503, 1667.865661030789, 553.8667049982404]",0,0
