respondent_id,ATTN_1,ATTN_2,BIAS_01,BIAS_02,BIAS_03,BIAS_04,BIAS_05,BIAS_06,BIAS_07,BIAS_08,BIAS_09,BIAS_10,BIAS_11,BIAS_12,DOI_01,DOI_02,DOI_03,DOI_04,DOI_05,DOI_06,DOI_07,DOI_08,DOI_09,DOI_10,DOI_11,DOI_12,HSQ_aff_01,HSQ_aff_02,HSQ_aff_03,HSQ_aff_04,HSQ_aff_05,HSQ_aff_06,HSQ_aff_07,HSQ_aff_08,HSQ_aggr_01,HSQ_aggr_02,HSQ_aggr_03,HSQ_aggr_04,HSQ_aggr_05,HSQ_aggr_06,HSQ_aggr_07,HSQ_aggr_08,HSQ_self_01,HSQ_self_02,HSQ_self_03,HSQ_self_04,HSQ_self_05,HSQ_self_06,HSQ_self_07,HSQ_self_08,HSQ_soci_01,HSQ_soci_02,HSQ_soci_03,HSQ_soci_04,HSQ_soci_05,HSQ_soci_06,HSQ_soci_07,HSQ_soci_08,NPI_01,NPI_02,NPI_03,NPI_04,NPI_05,NPI_06,NPI_07,NPI_08,NPI_09,NPI_10,SD3_mac_01,SD3_mac_02,SD3_mac_03,SD3_mac_04,SD3_mac_05,SD3_mac_06,SD3_mac_07,SD3_mac_08,SD3_mac_09,SD3_narc_01,SD3_narc_02,SD3_narc_03,SD3_narc_04,SD3_narc_05,SD3_narc_06,SD3_narc_07,SD3_narc_08,SD3_narc_09,SD3_psy_01,SD3_psy_02,SD3_psy_03,SD3_psy_04,SD3_psy_05,SD3_psy_06,SD3_psy_07,SD3_psy_08,SD3_psy_09,country,language,age,gender,education,device,source,duration_sec
R0174,1,1,4,5,2,3,3,1,4,1,3,3,5,3,1,4,4,3,2,2,3,5,2,3,3,4,2,3,2,3,4,2,3,4,5,5,1,1,1,5,5,1,1,4,1,1,2,1,2,5,1,2,2,3,4,4,2,3,5,4,3,4,4,3,3,3,5,5,4,5,2,3,5,5,5,5,3,3,1,3,5,3,3,3,2,3,5,5,3,5,1,5,4,5,5,RU,ru,40,M,bachelor,mobile,organic,13.88584976699031
R0175,0,1,3,2,2,5,4,1,4,4,2,2,3,3,4,1,2,2,1,4,1,2,3,5,2,5,4,3,4,4,3,1,1,5,3,2,5,5,1,2,5,3,1,1,1,5,4,1,3,4,3,4,3,5,2,4,4,4,1,3,2,4,5,1,3,5,1,3,3,5,2,2,2,4,1,3,5,2,1,3,4,5,2,3,3,4,5,3,2,5,5,4,3,4,4,RU,ru,38,M,secondary,desktop,ads,17.528066120110243
R0176,1,1,1,3,4,2,3,3,3,4,2,2,1,3,2,3,4,2,3,2,2,3,3,1,3,4,5,3,4,2,5,3,5,2,4,5,4,2,4,5,5,2,3,4,3,2,2,3,3,3,3,4,2,2,4,4,5,4,3,2,2,4,1,1,1,3,4,1,1,2,2,3,3,3,4,2,2,4,3,1,3,2,4,4,2,3,5,5,4,5,1,5,5,5,4,US,en,34,M,secondary,desktop,ads,16.53242868391237
R0177,1,0,2,1,5,2,3,3,2,5,1,2,2,2,4,2,4,3,4,3,3,3,4,3,3,3,2,5,3,3,4,2,4,3,2,5,4,3,4,2,2,5,4,1,4,4,3,5,3,3,3,4,4,4,5,1,4,3,3,3,3,3,4,3,3,2,4,2,3,2,5,3,2,3,2,3,2,2,2,2,3,4,2,3,2,2,1,3,1,2,5,2,2,2,2,IN,en,65,F,bachelor,mobile,ads,16.509870628482616
R0178,0,1,3,5,4,3,3,4,2,3,4,4,4,5,3,1,4,4,4,3,4,4,5,3,1,5,2,4,3,4,2,5,4,3,5,3,3,4,3,4,3,2,2,3,5,1,2,2,3,1,3,2,2,2,1,3,3,2,5,1,4,3,2,1,4,4,5,2,3,1,3,4,5,3,4,3,3,3,5,3,1,4,3,4,3,3,3,1,2,2,2,5,3,4,3,RU,ru,50,F,master,mobile,panel,17.762496804449235
R0179,1,1,3,3,1,3,2,2,2,2,5,4,3,4,1,3,2,4,5,2,4,4,2,2,5,3,2,3,2,4,3,3,3,4,2,2,3,2,3,1,2,2,2,1,4,2,4,4,3,2,4,4,5,4,5,1,5,4,4,4,4,4,3,2,4,3,2,4,3,3,2,3,1,2,3,3,1,3,2,4,2,2,3,4,3,2,4,3,1,2,4,2,2,3,4,RU,ru,42,M,bachelor,desktop,organic,16.18836492691215
R0180,0,1,2,3,3,1,4,2,5,5,2,1,2,4,2,4,4,1,3,1,3,1,3,4,2,5,2,2,4,3,3,4,3,2,5,3,3,4,3,1,3,2,2,5,1,2,4,3,5,4,3,1,5,5,3,2,5,4,4,3,5,5,4,5,5,5,3,3,4,3,3,1,1,1,3,3,4,3,5,4,4,1,3,3,2,5,5,2,4,4,3,5,4,1,5,RU,ru,35,M,secondary,desktop,organic,17.627204182279858
R0181,1,1,3,3,2,2,5,2,4,1,5,3,4,3,5,1,2,2,1,4,5,2,4,5,2,1,1,2,1,1,1,1,1,5,3,5,1,1,2,5,5,1,4,4,1,1,2,2,3,5,2,1,1,1,2,4,2,1,2,4,5,4,3,3,2,2,3,1,5,5,1,3,5,4,5,3,5,3,2,3,2,4,2,2,2,1,5,5,5,4,1,3,4,5,5,US,en,38,M,phd,mobile,ads,16.707413187464713
R0182,1,1,3,2,3,2,1,4,4,3,3,4,4,2,3,2,3,4,4,3,3,3,2,3,2,5,3,3,1,1,2,2,5,4,2,4,3,3,3,4,3,3,3,2,3,2,2,4,2,3,2,2,3,4,5,5,5,3,2,2,1,4,3,2,2,3,3,3,3,3,3,3,2,4,5,3,4,4,3,3,2,2,5,4,3,3,1,2,1,1,5,1,2,1,1,DE,de,43,F,master,mobile,ads,29.965070517406595
R0183,1,1,5,4,1,1,4,1,5,2,5,5,4,5,1,4,4,5,3,2,3,4,1,2,4,5,1,1,2,1,1,1,1,5,3,3,3,4,4,3,4,4,3,2,3,3,2,4,5,3,3,2,2,3,1,3,2,1,2,4,4,2,2,2,3,4,4,1,3,3,2,3,5,3,4,5,2,4,5,5,2,1,5,4,5,2,3,3,2,5,4,4,3,3,1,IN,en,21,F,secondary,desktop,ads,16.677408564899288
R0184,0,1,4,4,1,1,5,2,5,3,5,3,5,5,4,2,1,3,1,5,4,2,5,5,3,2,3,3,2,3,4,4,5,1,5,2,5,5,3,3,1,5,3,5,1,3,2,2,2,3,3,2,1,2,1,4,2,2,2,1,2,3,1,3,2,3,3,1,4,5,2,4,2,4,5,3,4,4,2,4,3,2,4,3,4,4,5,5,5,3,1,5,5,5,2,US,en,29,F,secondary,mobile,ads,26.980693108593584
R0185,0,1,2,3,3,2,3,4,2,4,4,3,2,1,3,4,3,5,1,3,1,4,3,3,4,4,1,1,1,1,1,1,1,5,2,2,4,5,3,1,4,4,5,2,3,2,1,1,4,3,4,4,5,3,3,2,4,5,1,1,2,5,2,2,1,1,2,1,3,2,5,1,1,3,3,1,4,3,4,3,2,1,4,3,4,4,2,1,2,3,4,2,2,4,1,RU,ru,28,M,master,desktop,organic,16.460236262726973
R0186,1,0,3,5,4,5,1,4,2,5,1,5,3,2,1,3,1,3,4,3,4,1,4,3,3,2,3,1,2,2,1,5,2,2,1,2,2,3,4,3,3,2,5,5,3,5,1,5,3,5,3,1,1,4,5,4,5,3,1,5,5,2,3,5,1,4,2,4,5,1,3,2,1,2,4,4,3,2,1,1,4,5,1,1,1,1,2,1,2,2,3,3,4,4,3,DE,de,53,M,secondary,desktop,panel,17.95728147718737
R0187,0,1,4,5,2,1,5,1,4,2,3,4,5,5,3,2,2,3,1,4,4,2,4,4,2,1,3,3,4,3,3,3,4,2,3,1,5,2,4,3,2,5,4,1,4,4,5,3,4,2,2,1,1,1,1,5,1,1,1,3,2,5,2,2,1,1,1,2,4,4,2,3,3,4,5,2,3,3,3,4,4,4,4,2,4,3,3,5,3,3,1,4,5,5,3,US,en,32,F,secondary,mobile,ads,16.489184660295816
R0188,0,1,3,2,2,3,3,4,2,4,2,2,4,4,3,4,5,5,3,2,4,4,4,2,4,3,4,4,4,5,5,4,4,2,3,2,4,4,4,4,2,2,3,3,3,1,3,1,4,4,2,3,1,2,2,4,2,3,3,2,1,4,2,2,3,5,3,2,4,4,3,3,4,2,2,3,2,2,2,2,3,2,3,3,2,4,3,2,2,4,4,1,2,2,2,US,en,42,F,bachelor,mobile,panel,16.935704618778846
R0189,1,1,4,2,4,3,2,2,4,4,2,3,4,2,4,3,4,2,2,4,3,3,4,3,5,2,3,2,2,2,3,3,2,4,3,3,2,2,3,2,2,1,2,5,1,1,1,1,2,3,2,3,2,4,3,3,3,4,4,5,3,1,3,3,4,5,4,4,3,2,4,2,3,1,1,2,2,1,3,4,3,4,3,4,1,3,5,5,5,3,1,4,5,5,4,DE,de,18,F,bachelor,desktop,panel,17.436681111591206
R0190,1,1,5,4,3,2,3,1,4,5,5,5,5,4,2,5,3,3,3,1,2,4,2,1,2,1,3,2,1,1,1,3,5,5,3,2,3,4,3,3,2,4,4,5,2,4,3,1,4,3,4,2,2,3,2,4,3,3,5,3,3,1,1,3,5,1,3,2,3,2,3,1,1,4,5,3,3,3,1,2,1,1,1,3,4,5,5,4,2,3,1,4,5,3,4,US,en,58,M,master,mobile,ads,17.371867506932507
R0191,0,0,3,3,1,3,5,4,1,2,4,1,5,3,4,1,1,3,2,3,5,4,5,4,1,1,4,5,3,4,5,2,5,3,4,4,2,4,4,1,1,2,1,2,1,3,1,3,5,3,2,3,4,4,3,4,4,2,3,5,4,3,2,1,4,3,5,5,5,3,2,3,1,4,3,1,3,2,4,3,4,3,5,2,4,3,3,3,2,3,2,3,2,3,4,RU,ru,55,M,master,mobile,panel,19.094869942255773
R0192,1,0,3,4,5,3,4,2,4,4,4,3,4,3,2,5,3,5,3,2,1,5,1,3,4,5,3,1,4,4,2,2,5,3,5,5,1,2,1,3,3,2,5,2,2,3,4,2,4,1,2,3,3,5,4,2,3,3,4,5,5,1,5,4,5,4,5,4,4,2,1,4,4,5,4,5,4,4,4,4,2,1,4,4,1,2,1,1,1,1,5,2,3,1,1,DE,de,52,M,secondary,desktop,ads,16.717094033986225
R0193,1,1,5,2,4,1,4,5,2,3,3,5,1,3,5,4,4,1,2,5,4,5,3,1,2,2,2,1,4,2,5,3,5,2,1,2,4,2,5,1,2,3,2,4,2,1,2,3,4,2,1,1,5,2,2,4,1,3,3,5,1,2,1,5,3,4,4,4,5,4,2,5,3,5,3,3,3,1,4,4,5,2,3,3,5,4,1,3,4,2,3,2,3,4,1,US,en,50,F,phd,mobile,panel,15.107067476181546
R0194,1,0,3,2,3,4,5,3,4,2,2,3,4,3,3,4,5,4,4,1,2,3,3,4,3,5,1,1,1,1,2,1,2,5,3,1,5,3,5,1,2,2,4,2,3,5,3,5,3,1,3,3,5,3,3,3,4,4,2,2,1,4,1,3,1,1,2,3,3,5,2,3,3,4,3,3,2,5,5,5,1,1,5,5,5,3,1,1,2,1,5,1,1,1,3,DE,de,62,M,bachelor,mobile,ads,27.740152101159744
R0195,1,1,3,3,3,4,3,2,4,2,5,2,3,2,1,3,4,2,2,2,3,5,2,2,3,5,2,3,4,4,4,1,3,2,4,3,5,2,2,3,2,3,4,3,2,3,4,4,3,4,2,4,5,4,3,2,4,3,2,2,1,3,2,2,3,3,1,2,1,2,3,2,2,4,3,3,1,3,3,3,4,4,1,3,1,2,3,3,3,3,4,2,1,3,4,US,en,46,M,phd,mobile,organic,15.308688695785952
R0196,1,1,2,3,4,3,2,3,2,2,2,3,1,3,1,5,3,3,4,3,3,4,3,1,3,5,4,3,3,4,4,4,3,2,2,2,5,4,4,1,1,5,5,2,4,4,3,3,3,1,3,4,1,2,3,5,3,3,1,4,3,3,2,2,1,2,2,2,2,1,5,2,1,2,1,1,2,3,3,2,3,4,2,3,2,2,2,1,3,2,4,2,3,3,2,DE,de,44,F,phd,desktop,ads,17.03548768673754
R0197,1,0,2,3,4,4,2,5,3,4,1,2,1,1,1,5,4,5,3,4,2,4,3,2,4,4,2,2,2,3,4,5,3,2,4,3,2,1,3,4,5,2,2,3,2,3,2,4,2,4,3,4,2,4,2,2,5,3,3,3,4,2,4,5,5,5,3,4,3,2,4,1,2,1,2,2,2,5,4,4,3,2,5,5,5,4,4,3,1,2,4,3,2,4,1,RU,ru,52,M,phd,desktop,ads,15.898933271382345
R0198,0,0,3,5,2,3,2,2,2,3,4,3,4,3,4,4,5,5,3,4,2,4,1,3,2,5,3,3,1,5,4,5,1,5,5,3,4,3,3,3,4,4,2,3,1,4,1,3,3,3,3,1,1,2,3,3,2,1,3,2,4,1,5,1,3,4,2,3,5,1,4,5,3,2,1,1,1,2,4,5,1,2,3,2,5,3,5,3,5,4,1,5,3,5,4,DE,de,46,M,secondary,desktop,ads,17.657158294573513
R0199,1,1,5,5,1,2,5,1,4,1,4,4,3,5,3,4,3,5,2,3,3,2,3,2,3,2,2,4,4,1,3,1,2,4,1,2,4,4,5,1,1,5,4,2,3,2,3,5,5,2,5,5,5,4,4,1,5,4,1,2,3,5,2,2,1,1,1,1,4,3,3,2,2,3,2,1,2,2,2,2,4,5,3,2,2,2,3,4,3,3,2,1,2,4,3,DE,de,54,F,bachelor,mobile,panel,16.710713056582
R0200,1,0,1,3,3,3,1,1,5,1,3,5,2,3,5,3,2,2,2,3,5,4,3,4,1,2,4,4,1,5,2,5,2,1,5,3,2,5,3,4,4,2,4,2,1,5,2,1,5,2,5,4,5,4,3,1,2,1,2,3,1,5,5,4,2,2,3,5,3,2,5,1,5,5,5,2,1,5,4,1,1,3,3,2,5,1,4,1,4,3,2,3,3,1,5,US,en,51,F,phd,mobile,ads,14.87707669605094
R0201,0,1,1,1,4,3,1,5,1,4,1,2,4,2,4,3,2,2,1,4,2,3,4,4,2,2,1,1,2,2,2,1,2,3,1,2,4,4,3,1,2,5,3,1,4,5,4,4,4,3,2,2,3,3,4,5,2,4,1,2,5,4,2,3,2,2,4,2,2,4,5,1,2,3,2,1,1,2,1,5,4,5,2,1,2,3,3,3,1,4,5,2,3,1,3,IN,en,49,F,phd,desktop,panel,15.83652231368422
R0202,1,0,5,5,5,5,1,5,3,3,2,3,4,4,1,2,1,5,3,4,3,1,3,3,4,3,5,5,4,5,3,3,3,3,5,3,5,4,5,5,3,5,1,2,2,4,3,3,1,3,3,1,1,2,3,1,2,3,5,2,1,3,2,5,5,3,2,5,3,2,3,5,2,4,1,3,1,3,5,2,4,2,3,5,3,3,3,3,3,3,3,4,1,5,1,IN,en,55,M,phd,mobile,panel,16.281681096222684
R0203,1,0,1,3,3,4,2,3,3,3,2,2,2,3,4,2,1,3,4,3,2,4,4,3,3,3,4,5,4,4,3,3,4,3,3,1,3,3,3,3,2,4,1,3,1,3,2,4,3,4,2,2,3,2,3,2,4,4,4,4,4,2,4,4,3,3,3,4,3,2,1,4,4,4,3,2,3,4,2,3,3,1,3,5,2,2,1,2,2,1,3,2,2,2,1,DE,de,55,F,master,mobile,ads,15.985233672471532
R0204,1,0,4,4,5,2,2,4,2,3,2,2,3,1,2,3,3,2,5,2,2,2,4,3,3,3,2,2,1,1,2,1,4,5,3,4,2,1,1,4,5,1,5,1,5,5,5,5,2,1,2,4,5,4,4,2,3,3,2,4,3,1,2,3,3,4,2,3,1,1,5,1,1,1,1,1,2,2,1,2,5,4,1,2,2,1,1,1,1,1,5,1,2,2,2,DE,de,40,M,master,desktop,panel,28.702115952627267
R0205,1,1,3,3,3,3,3,3,3,5,3,3,2,1,3,3,3,3,3,3,3,2,4,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,5,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,IN,en,32,F,bachelor,desktop,ads,15.346958547266432
R0206,0,0,2,2,3,1,4,3,5,2,2,1,4,4,5,5,3,4,2,1,3,3,2,5,1,4,2,1,4,2,2,2,3,5,5,5,2,2,2,4,4,3,3,2,2,4,2,1,1,3,2,4,4,4,1,2,1,5,5,1,4,1,1,2,1,3,2,2,4,5,3,2,3,4,1,2,2,2,1,3,5,2,3,1,1,3,5,1,4,5,5,1,2,3,4,US,en,22,F,bachelor,desktop,panel,16.54228527999297
R0207,0,0,2,5,3,2,1,5,5,3,3,1,2,2,1,5,5,3,2,3,2,1,3,3,4,2,5,3,5,5,4,1,3,2,2,1,5,5,5,2,4,3,4,5,2,3,4,3,2,3,5,5,3,4,3,3,4,4,3,4,4,3,2,4,3,3,5,4,1,4,3,1,1,3,4,4,2,2,3,2,2,3,3,5,3,3,2,1,4,1,5,1,2,3,2,DE,de,61,M,phd,mobile,panel,16.68950424574604
R0208,1,1,4,2,1,4,4,2,4,2,4,5,3,3,2,5,4,4,5,2,3,3,1,1,5,5,4,3,1,1,1,1,1,4,2,2,2,2,3,4,3,4,2,5,3,3,3,3,2,3,3,1,2,2,2,3,3,2,2,5,2,3,2,2,1,2,2,3,2,1,5,1,1,1,1,1,1,1,2,3,4,5,1,3,3,2,2,3,5,4,3,3,2,2,4,RU,ru,20,F,master,mobile,organic,18.8365137743551
R0209,0,1,2,2,5,5,3,3,1,3,2,1,3,2,2,2,4,2,3,1,4,3,3,3,3,3,4,3,2,2,3,2,3,4,4,3,4,1,3,4,5,4,2,4,3,3,2,3,3,5,3,4,2,2,3,4,2,1,3,3,4,3,3,4,3,3,4,4,3,3,2,3,1,3,2,2,1,3,5,4,3,2,4,5,4,3,4,3,2,4,4,2,2,4,3,RU,ru,56,F,master,desktop,panel,17.948895142672978
R0210,1,0,3,2,4,3,1,4,2,5,2,2,2,2,5,2,2,3,2,4,4,1,3,4,1,2,2,1,3,1,1,1,3,5,2,3,3,4,2,3,5,3,3,2,3,4,4,3,4,1,2,2,2,2,2,3,3,2,2,1,1,5,3,1,2,2,1,3,3,2,5,2,1,4,4,2,3,3,2,4,3,2,3,3,5,1,4,3,3,4,3,4,4,3,3,RU,ru,42,F,master,desktop,ads,19.442654639617764
R0211,1,1,1,2,4,3,3,5,2,4,1,3,3,1,4,2,3,1,4,4,5,4,4,4,1,4,1,1,2,1,2,2,1,4,3,3,3,4,4,2,2,4,2,2,3,2,3,2,3,2,3,4,4,3,4,4,4,3,3,2,4,5,4,2,3,1,2,2,2,4,2,3,3,4,5,3,4,2,2,2,4,4,3,1,2,2,3,3,2,3,4,1,3,3,2,RU,ru,47,F,secondary,mobile,organic,15.530299038630304
R0212,1,1,5,4,1,1,3,1,4,2,4,5,5,5,4,4,2,4,3,3,2,5,1,2,4,4,2,1,1,1,3,2,1,5,3,3,1,1,4,2,5,2,1,5,2,3,4,1,2,4,4,4,4,3,3,2,4,4,4,2,3,3,5,4,3,4,3,3,1,1,3,2,2,2,1,2,3,4,3,3,4,2,3,3,4,5,3,3,2,3,4,1,2,2,1,IN,en,65,F,phd,desktop,organic,15.391300844689146
R0213,1,0,3,2,1,2,5,2,4,3,2,2,3,4,4,4,5,2,1,2,4,1,3,3,3,1,1,3,1,4,5,4,3,5,4,3,3,3,5,2,2,4,2,4,5,4,1,3,4,1,1,5,3,1,5,2,4,5,4,1,2,3,5,5,5,4,5,3,3,2,4,5,5,2,1,5,2,5,5,4,2,2,4,2,5,1,3,5,1,4,3,2,3,5,1,IN,en,20,F,master,desktop,panel,17.88803895450838
R0214,0,1,1,2,5,4,2,2,4,3,3,1,3,4,5,2,4,2,3,3,4,3,5,3,2,1,5,4,1,2,2,2,2,4,4,3,2,1,1,2,5,1,4,2,3,2,3,2,4,2,2,4,5,2,2,2,3,2,3,3,3,3,4,2,4,3,3,3,2,1,5,2,2,2,1,2,1,4,3,4,3,3,4,2,2,2,2,1,3,3,3,3,2,1,2,RU,ru,24,M,master,mobile,organic,17.644173330308462
R0215,1,1,3,3,4,4,1,5,2,4,1,3,1,2,2,3,2,1,3,4,5,2,4,3,2,2,4,5,5,5,4,4,5,1,2,4,3,3,3,1,3,3,2,5,1,2,2,2,1,5,2,3,2,2,2,3,4,2,4,3,5,2,4,2,5,4,2,3,5,3,4,2,2,3,2,4,2,3,2,3,3,5,1,1,1,1,4,3,2,4,4,2,2,2,3,US,en,30,F,master,desktop,ads,16.856085895349466
R0216,1,1,1,2,4,5,4,4,2,5,1,1,1,2,2,1,2,1,1,5,5,4,5,5,1,3,2,2,2,2,1,2,3,3,4,1,3,4,4,4,1,5,5,1,4,5,5,3,4,3,2,1,1,1,3,4,4,2,2,3,4,3,4,5,4,4,4,3,5,4,4,4,5,4,4,1,3,3,2,1,4,3,1,2,3,3,1,1,1,1,5,1,2,1,2,RU,ru,62,F,phd,desktop,organic,17.422110115036407
R0217,0,0,1,1,1,1,5,2,5,5,3,5,4,5,2,5,3,1,1,4,2,3,5,4,5,2,4,5,3,4,5,2,4,3,5,1,4,5,2,3,4,1,4,3,2,5,4,3,4,4,1,4,2,3,3,4,4,2,3,5,1,3,1,5,1,5,5,1,4,2,4,2,3,4,2,3,2,3,1,4,1,1,3,5,4,2,3,5,2,1,4,2,3,2,5,US,en,33,F,phd,mobile,panel,17.203487642797676
R0218,1,1,3,3,3,3,3,3,3,3,5,3,3,3,3,1,3,3,3,3,3,3,3,5,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,5,3,4,3,3,3,US,en,34,F,bachelor,mobile,panel,16.610707004293257
R0219,0,1,2,1,5,2,1,4,3,4,2,2,2,1,4,2,4,1,1,3,5,1,4,3,2,1,5,5,5,4,4,5,5,2,4,3,4,3,3,3,3,3,5,2,3,5,5,1,5,3,2,4,1,3,4,4,4,2,5,2,3,2,1,1,3,4,3,4,2,1,5,5,1,1,1,1,3,4,5,5,2,2,5,5,3,4,2,4,3,1,3,4,3,1,3,DE,de,44,F,master,mobile,ads,17.505618972598075
R0220,1,0,3,1,4,5,2,2,3,3,4,3,3,2,2,4,2,2,4,3,2,4,1,3,2,4,2,4,2,4,5,3,3,2,2,3,5,4,3,1,2,1,3,5,2,2,1,2,3,4,1,1,1,2,2,4,2,2,3,3,5,2,3,4,5,3,5,3,2,3,4,2,2,3,1,3,1,3,2,3,2,3,1,1,2,2,1,1,1,1,5,2,1,1,1,IN,en,55,M,bachelor,desktop,panel,16.351486600576656
R0221,0,0,2,1,4,4,2,4,3,3,1,3,3,3,4,2,1,3,1,4,2,4,3,3,3,2,3,2,2,2,3,2,5,3,3,1,2,4,3,3,2,2,4,3,3,2,2,3,4,3,1,3,4,5,4,4,4,3,2,1,1,4,1,1,1,1,1,2,4,5,2,3,5,4,5,4,4,2,4,4,4,3,1,3,3,3,2,2,3,2,5,2,2,2,4,IN,en,59,M,phd,desktop,organic,28.25690754379725
R0222,0,1,5,5,1,1,3,1,5,1,4,5,4,4,3,1,2,1,2,3,5,2,5,4,2,3,2,1,1,3,3,2,4,4,1,2,5,5,4,2,2,2,1,5,2,2,2,1,3,5,4,3,3,3,2,4,3,2,5,5,3,1,5,3,4,4,5,5,3,5,2,5,5,3,5,4,2,2,2,1,3,4,2,2,2,2,5,5,5,5,1,5,5,5,4,DE,de,50,M,phd,desktop,ads,16.2508692153702
R0223,1,1,2,4,2,2,3,1,2,1,3,2,4,1,1,5,5,4,4,2,2,3,2,1,4,5,2,2,1,1,2,1,1,3,5,4,1,1,1,5,5,3,2,2,4,2,5,4,3,2,3,3,2,1,3,4,4,2,1,1,1,5,1,1,1,1,1,1,2,3,4,4,2,2,3,3,3,3,4,2,2,1,4,4,5,4,2,2,2,2,4,2,2,2,3,IN,en,57,F,master,desktop,ads,18.88782255085673
R0224,1,1,1,2,5,5,1,5,1,5,1,1,2,1,4,2,4,3,3,4,3,2,3,3,3,4,3,4,3,3,3,4,4,1,4,1,3,2,4,4,3,1,2,3,3,4,3,2,4,5,4,2,2,2,3,3,5,3,4,4,4,2,5,3,4,4,4,5,4,5,3,5,3,4,4,3,3,2,1,2,5,5,1,1,1,1,2,4,3,3,2,4,3,2,4,US,en,29,M,master,desktop,organic,17.35138304089278
R0225,0,0,1,1,4,3,2,4,2,4,1,3,2,3,4,2,2,1,1,4,4,1,4,3,1,1,3,3,3,5,2,2,4,2,5,4,1,3,1,3,5,3,4,1,5,5,5,5,4,2,2,5,4,5,4,2,5,4,3,2,3,3,2,2,3,2,4,2,3,4,4,2,4,5,3,3,3,3,4,3,3,3,4,5,3,4,2,2,4,2,3,4,4,4,3,US,en,42,M,secondary,mobile,ads,18.52281044958091
R0226,1,0,2,1,3,3,5,1,3,2,2,2,2,3,4,5,3,1,3,5,5,1,5,5,4,3,3,3,2,5,4,4,4,3,2,4,1,3,1,1,4,3,1,4,2,3,2,3,3,1,4,3,3,1,2,2,3,4,1,2,3,3,3,2,3,5,1,3,4,3,5,3,5,2,5,3,5,4,2,5,5,1,3,2,2,1,1,3,5,4,4,4,3,5,5,RU,ru,29,M,bachelor,desktop,organic,17.387710898992953
R0227,1,0,5,5,3,1,2,5,1,3,3,3,4,1,3,4,4,5,2,4,2,3,1,1,5,3,3,1,2,3,3,5,3,3,3,5,2,3,4,2,1,5,4,2,3,2,4,1,2,3,2,2,2,5,3,1,3,4,1,1,1,1,3,5,1,4,1,4,5,4,2,5,5,2,3,4,3,4,1,1,3,3,4,3,5,3,5,1,2,3,1,2,3,5,5,RU,ru,60,M,secondary,mobile,ads,19.81590027989595
R0228,0,0,5,5,3,4,4,1,4,3,4,4,5,1,4,5,3,2,3,1,4,4,2,5,3,3,5,2,3,2,3,4,1,2,4,3,2,4,2,4,2,1,5,3,2,3,3,3,1,3,3,3,2,3,4,1,4,4,5,1,4,5,3,2,3,5,2,3,2,1,3,2,5,3,2,3,5,2,4,1,1,4,3,3,3,4,1,3,4,4,2,5,3,2,2,IN,en,54,F,phd,mobile,organic,17.71077505707661
R0229,0,1,4,5,3,2,4,2,5,1,5,5,4,3,5,3,4,4,4,4,3,3,2,3,4,4,2,2,1,1,3,3,1,4,3,4,2,1,3,4,5,3,2,3,1,2,2,2,2,4,3,3,5,4,4,2,5,3,2,1,3,1,4,3,4,3,1,4,1,1,5,1,2,1,2,2,1,3,4,5,1,3,5,2,4,3,5,3,5,5,3,4,4,4,3,IN,en,19,M,bachelor,desktop,panel,14.955986762808852
R0230,0,1,2,2,4,3,1,5,2,5,1,1,2,2,3,1,2,2,3,4,4,2,2,3,2,1,3,5,3,2,2,4,5,2,2,2,3,5,5,3,4,4,2,4,3,4,4,4,3,2,3,2,1,1,2,5,1,1,3,2,2,3,3,2,2,2,2,3,2,3,2,2,2,1,3,5,2,3,3,5,3,1,4,3,4,3,2,4,3,4,2,4,2,4,5,US,en,22,M,secondary,desktop,panel,17.297371534415177
R0231,0,0,3,3,1,3,5,4,4,1,4,4,3,4,3,1,2,2,4,1,2,3,3,5,1,3,4,5,1,2,4,1,4,1,3,2,2,5,3,2,1,1,5,3,3,5,2,4,4,2,1,3,5,4,3,4,3,4,2,5,4,1,1,4,5,2,1,1,1,3,5,1,5,5,1,1,1,4,1,5,5,1,1,1,4,5,2,3,2,2,4,3,2,5,2,IN,en,49,F,secondary,desktop,organic,15.996121492283587
R0232,1,0,2,1,5,5,2,5,1,5,1,1,1,1,3,1,2,2,1,5,5,1,5,5,3,1,2,1,1,3,1,1,2,5,3,1,4,4,5,1,1,4,3,3,5,3,3,2,2,4,4,5,5,3,4,2,3,4,3,2,2,5,3,2,2,2,1,2,4,4,3,3,4,4,4,3,3,4,5,4,2,1,5,4,3,2,5,4,5,2,4,3,3,4,3,DE,de,52,M,phd,desktop,ads,19.18403246437877
