respondent_id,start_ts,end_ts,duration_ms,page_durations_json,focus_switches,interruptions
R0311,20250911_144619+0000,20250911_144619+0000,15877.963997544457,"[1328.7436050096069, 1505.6677950796166, 2169.806414967999, 2342.826741661856, 1542.7490398876682, 1354.335293743891, 1647.3733303419149, 1631.2316445055876, 1908.9128230165063, 446.317309329811]",1,0
R0312,20250911_144619+0000,20250911_144619+0000,18007.748439623876,"[1675.8878807545439, 2414.6291210511326, 1981.735617580684, 1964.8591664213582, 1548.3834876130754, 2100.5849490740156, 2315.865592237219, 1469.5341566677682, 1682.1298098034956, 854.1386584205817]",1,0
R0313,20250911_144619+0000,20250911_144619+0000,17647.14507389886,"[2108.9963617630647, 1912.040211192121, 2007.3719006531048, 1539.765004021748, 2118.0895302000345, 1728.1725179589127, 1436.6717421402955, 2339.622082519588, 1535.4397761286189, 920.9759473213722]",1,0
R0314,20250911_144619+0000,20250911_144619+0000,18523.506082362834,"[1578.0616594807116, 1556.8085075240665, 2640.366175119424, 2381.7737430823613, 1644.8676853436666, 2093.3225515827608, 2234.8588621228887, 1863.2169628895988, 1874.9078691535249, 655.3220660638291]",0,0
R0315,20250911_144619+0000,20250911_144619+0000,18802.78719753415,"[2711.728916324479, 1437.3763404662889, 1999.2573311616673, 2255.9333305603923, 2224.636995281255, 1667.1696309966642, 1754.5825437948663, 1822.7674107484397, 2184.1242613283453, 745.210436871752]",0,0
R0316,20250911_144619+0000,20250911_144619+0000,17203.5778360692,"[1693.40000741695, 1628.510971629084, 2284.3366941934646, 1507.2006034359297, 1530.2293646481958, 1881.2100969149133, 1964.882805199035, 1688.2172482524404, 1786.1052219111732, 1239.4848224680134]",1,1
R0317,20250911_144619+0000,20250911_144619+0000,16646.8397619619,"[2568.2767980070525, 1418.4663706935871, 1586.0894629008142, 1925.1273388603834, 1875.9754401908833, 1565.479254912279, 1358.095986543019, 1849.370175137805, 1671.5882419283064, 828.3706927877689]",0,0
R0318,20250911_144619+0000,20250911_144619+0000,15797.432028418341,"[1698.801427461048, 1761.5251907408951, 1495.654152061457, 1289.7194091223864, 1795.1135613508036, 1455.3989823582626, 1991.6931539188085, 1471.4983225496978, 2193.8960951574704, 644.131733697512]",0,0
R0319,20250911_144619+0000,20250911_144619+0000,15404.39884817405,"[1942.963093899903, 1584.2252792243091, 1565.949094254795, 1891.2427632012502, 1911.4534470413275, 1510.0493748579959, 1245.9633393705567, 1552.3607664184194, 1273.3138892330653, 926.8778006724285]",1,1
R0320,20250911_144619+0000,20250911_144619+0000,25415.958189798977,"[3110.3997873838384, 2159.7435603483013, 2933.0583524125645, 2948.3074782436197, 2934.02164248438, 2994.98603256837, 2154.047047893364, 2778.786828137017, 2277.243064516999, 1125.364395810523]",0,0
R0321,20250911_144619+0000,20250911_144619+0000,18647.799439294988,"[3026.605334812408, 2584.4325872407558, 1596.8540913029542, 2211.6777828873733, 1640.8890419908153, 1077.7351287254016, 2262.809296659618, 1308.1575973280565, 2038.497062795789, 900.1415155518152]",3,1
R0322,20250911_144619+0000,20250911_144619+0000,28537.079786943104,"[3769.2824860472033, 2901.9761105100843, 4085.8540997715468, 2284.502601466112, 2656.7940254593254, 2638.7174101524442, 2377.4627536688417, 2424.815561829975, 3352.512134716982, 2045.1626033205885]",0,1
R0323,20250911_144619+0000,20250911_144619+0000,16996.863273355793,"[2618.5753650680617, 1709.0564469694596, 1932.7959880198496, 1401.936287986997, 2138.6467647499344, 1737.699290900942, 1125.7466809771222, 1437.050344750271, 2491.15605453147, 404.2000494016859]",0,1
R0324,20250911_144619+0000,20250911_144619+0000,18883.53679214145,"[2033.8311664597763, 1192.6683132748776, 2202.518851495027, 2016.457218871976, 2081.6730897790253, 1613.4661979921486, 2193.8510727278867, 2406.0357635449577, 1951.2349983424785, 1191.800119653297]",1,0
R0325,20250911_144619+0000,20250911_144619+0000,15987.91709205228,"[1311.1289130843425, 1632.8042483842023, 1582.703866325803, 1751.2187285152443, 2204.8481269530903, 1715.0041669929817, 1615.072882393809, 1284.2199399152125, 1922.9644070154031, 967.9518124721907]",2,0
R0326,20250911_144619+0000,20250911_144619+0000,17616.5933925242,"[1797.2837858902587, 2684.5799704992905, 1292.7427689634526, 2406.602986435829, 2503.884267685324, 1763.1952524603769, 1383.5066157434057, 1525.5421778531133, 1593.259514268792, 665.9960527243575]",1,1
R0327,20250911_144619+0000,20250911_144619+0000,16051.677289154955,"[1368.6628894677676, 2002.350184411648, 1121.953488570144, 1671.597268234775, 1612.4046716067996, 1536.925692064734, 1976.184301172162, 1901.801480044683, 1566.4706043989388, 1293.3267091833034]",1,2
R0328,20250911_144619+0000,20250911_144619+0000,17585.594542686962,"[1926.1112901465203, 2318.8702346333293, 1729.7670377525073, 1216.8421899451562, 1783.956306833765, 1526.5555242840535, 2064.373413769429, 2157.6827811234016, 1706.5805204976639, 1154.8552437011365]",1,0
R0329,20250911_144619+0000,20250911_144619+0000,15986.064142478337,"[1743.5386754532788, 1369.5910888022463, 1875.1273345503917, 1444.4392918363292, 1709.2123628656743, 1292.7951515245977, 1383.1177272407567, 1791.8691738724397, 1822.7130077858365, 1553.6603285467866]",0,0
R0330,20250911_144619+0000,20250911_144619+0000,15835.718854755516,"[2031.1258524131465, 1265.9287715093944, 1594.1690761792288, 1782.5599913055974, 2082.6353358292263, 1146.5395603396971, 1686.4812093494115, 1677.3771610457054, 2015.8228720941236, 553.0790246899844]",0,0
R0331,20250911_144619+0000,20250911_144619+0000,17680.646857781343,"[2544.4289923041633, 1939.380526399131, 1306.4476048352722, 1163.8574916652697, 2059.6611619062814, 2387.950133112078, 1445.244129588853, 1734.4319716155517, 1592.5522995126548, 1506.6925468420895]",2,0
R0332,20250911_144619+0000,20250911_144619+0000,15740.08099691587,"[1540.3420514040963, 2390.731283432736, 1502.5252858582883, 1350.1583869222534, 1123.6135309680749, 2054.675422711074, 2242.2881142142032, 1473.9768200207677, 1376.849785394784, 684.9203159895941]",0,0
R0333,20250911_144619+0000,20250911_144619+0000,16472.052721537108,"[2017.8997235372533, 1289.7138820694315, 1350.702667691767, 2388.156183270842, 1435.3406245832307, 1755.7324308924099, 2280.908534986319, 1274.4699505701258, 2056.805187695736, 622.323536239993]",0,0
R0334,20250911_144619+0000,20250911_144619+0000,18934.793787118237,"[2506.5796546172965, 1553.597267632838, 1438.710918033293, 2871.4096363885533, 1381.1489350269003, 2086.6979011140897, 1674.1151728993827, 2497.6843605358085, 1840.0276913937314, 1084.822249476343]",1,0
R0335,20250911_144619+0000,20250911_144619+0000,18659.26396264259,"[2038.2093735378648, 1342.889257767431, 1735.3315320962886, 2191.8531903603334, 2209.8897615229153, 2202.7712125996304, 1891.5189303581833, 1794.0358659623814, 2010.991863304567, 1241.772975132998]",0,1
R0336,20250911_144619+0000,20250911_144619+0000,19804.274871975504,"[2101.313306085488, 1573.473390157447, 2439.9439201164164, 2453.25854334341, 1789.4098968700177, 2564.4026028122125, 2133.376585045665, 2066.0937947356097, 1738.448300567992, 944.5545322412454]",2,0
R0337,20250911_144619+0000,20250911_144619+0000,15275.085885956156,"[2164.7357160677047, 1629.8911914428957, 1288.4305741543492, 1271.472619577547, 1758.6265658223967, 1162.87065586135, 1777.5087291040056, 1759.7360925732212, 1799.371143064117, 662.4425982885679]",2,2
R0338,20250911_144619+0000,20250911_144619+0000,17043.499615104876,"[1998.2912491981926, 1517.7272686291308, 1774.994311904395, 2308.00803866892, 1693.3063477695007, 2337.3876974183377, 1457.898933549988, 1586.4283486438298, 1480.2090930409581, 889.2483262816249]",0,0
R0339,20250911_144619+0000,20250911_144619+0000,16199.5483155173,"[1918.0120979934006, 1602.996550277656, 1475.8734889948196, 1463.6818760463177, 1871.66083902865, 2443.381534318941, 1561.2137243913269, 1792.5656909668812, 1034.501139242368, 1035.661374256939]",1,0
R0340,20250911_144619+0000,20250911_144619+0000,15300.634995567741,"[1629.3356019878086, 1639.8519525844592, 2153.1125511355144, 1490.4758706332211, 1446.1872691403737, 1567.4622527943343, 1886.4267302627516, 1284.5239885131389, 1511.7040479335265, 691.5547305826141]",0,0
R0341,20250911_144619+0000,20250911_144619+0000,17104.335560728294,"[1830.9172254588434, 2173.8203030973145, 1924.4533297282392, 1576.7282886748437, 1542.411860758883, 2001.259945914995, 1307.7500213731353, 2269.55408652388, 1592.3021483359078, 885.1383508622532]",1,0
R0342,20250911_144619+0000,20250911_144619+0000,17512.44822811987,"[2398.1176491419965, 1896.5058131428166, 1134.1591970512536, 1506.0607107863134, 1670.6617964598167, 1644.3876222261088, 2061.6373693968962, 2418.171162064794, 1842.1114368838141, 940.6354709660598]",1,0
R0343,20250911_144619+0000,20250911_144619+0000,16095.807542740036,"[1570.4021975448186, 1560.6524718918326, 2099.294903761775, 1696.4005151918072, 1906.02386494496, 1895.2653672779168, 1398.3300480679213, 1916.9353903155754, 1140.094457223717, 912.4083265197117]",0,0
R0344,20250911_144619+0000,20250911_144619+0000,16559.079924089106,"[1052.3377276576487, 1679.5681700975795, 2203.261080346592, 1746.9560999029654, 1565.366930190058, 1724.4025772555115, 2489.502752817992, 1767.1918146089677, 1744.4555893426414, 586.0371818691489]",0,0
R0345,20250911_144619+0000,20250911_144619+0000,17225.4989459543,"[2752.586296157922, 1692.0427635286542, 1868.1493308322006, 1782.8949344178895, 1673.2093223107202, 1865.2820921555494, 1497.181608550101, 2134.8465018334036, 1270.779654752729, 688.5264414151316]",0,0
R0346,20250911_144619+0000,20250911_144619+0000,17066.05605368064,"[1301.2067293607624, 2274.05267928001, 1995.1618529043892, 2086.8589275613467, 1567.9432361048575, 1730.2143452683965, 1610.6274596632495, 2182.9713970393777, 1585.6331212637378, 731.3863052345143]",1,1
R0347,20250911_144619+0000,20250911_144619+0000,18429.859296509283,"[1676.3410492377895, 1944.3791541423816, 2720.8188703811848, 1338.1863036878187, 1655.1034581131926, 1764.2470023230671, 1614.540229010122, 2421.5459590804085, 2366.9732102850157, 927.7240602483018]",0,0
R0348,20250911_144619+0000,20250911_144619+0000,18326.405515441304,"[1773.9535412589692, 1335.6791432843627, 2041.3303979684158, 2211.3177852787253, 1543.3433351035412, 2533.583129135623, 1955.8614392541836, 2287.7572204243115, 1304.1424206130635, 1339.4371031201092]",0,0
R0349,20250911_144619+0000,20250911_144619+0000,16043.078121370303,"[1128.7110561241432, 1706.6748671149205, 1954.3024909465867, 1830.3481603579912, 1756.8820156106399, 1403.1013961023061, 1781.7515568511876, 1310.6284633310484, 1941.7541203227008, 1228.9239946087796]",2,0
R0350,20250911_144619+0000,20250911_144619+0000,16544.626741809454,"[1770.0207128732523, 1976.9019107985591, 1425.726796661891, 1655.797040233799, 2019.982537871258, 1493.1829360967938, 2005.9097224780683, 1691.473869979185, 1364.2926209457694, 1141.3385938708789]",0,0
R0351,20250911_144619+0000,20250911_144619+0000,17557.061532407333,"[1647.226135188747, 3479.788549728737, 1512.7393170698567, 1793.7672983426914, 2108.20626676412, 1666.9201778801178, 1641.2442728080373, 1560.578594045792, 1606.15215779328, 540.4387627859519]",0,0
R0352,20250911_144619+0000,20250911_144619+0000,19238.327727909505,"[2314.2451862955986, 1729.9941456927531, 2516.399583908392, 2084.5789002633037, 2085.0711270566594, 1371.6485939816773, 2315.0816559525592, 2068.108652291917, 1722.173157816936, 1031.0267246497108]",2,0
R0353,20250911_144619+0000,20250911_144619+0000,16526.92850056458,"[1603.8134554515018, 2012.7712870180953, 1961.1493060555442, 2003.9420505157034, 1611.7105036031776, 1603.824189207472, 1402.4407464177384, 1520.9821169457964, 2197.6375153874687, 608.6573299620802]",0,0
R0354,20250911_144619+0000,20250911_144619+0000,15435.586285884652,"[1740.658218395333, 1708.199945148405, 2110.694677289972, 1554.9203990172193, 1701.1912225591534, 1293.3435467853612, 1370.35817070131, 1250.0266627153926, 2060.18331056752, 646.0101327049853]",0,0
R0355,20250911_144619+0000,20250911_144619+0000,16371.532133353434,"[2083.42927899592, 1645.9143451620228, 1598.4153817928232, 2011.560046163179, 1322.1105026248285, 1528.023479805079, 1711.9244993091822, 1821.3426815782277, 1883.0831942747093, 765.7287236474623]",0,1
R0356,20250911_144619+0000,20250911_144619+0000,17850.34208566075,"[1523.9087537265684, 1763.8849308368808, 1673.047814244231, 1976.9845363703364, 2603.9195070205483, 2048.3253908147403, 1771.9168825390514, 1849.2686360143725, 1423.6152355437328, 1215.4703985502906]",0,1
R0357,20250911_144619+0000,20250911_144619+0000,16316.592213944203,"[1706.017766952741, 1810.84445493198, 1090.1522021877727, 2032.942040406021, 1831.8147129817753, 2097.394355298616, 1570.3537668667016, 1208.9383271393194, 2092.0960992030537, 876.0384879762217]",1,0
R0358,20250911_144619+0000,20250911_144619+0000,15643.755857949027,"[1473.433106987014, 1661.7422863487689, 1039.4109053545214, 1878.4080881795626, 1919.0119479142838, 1592.7425670804632, 1972.026566883041, 1422.9401887255503, 1515.4430181711305, 1168.5971823046916]",1,0
R0359,20250911_144619+0000,20250911_144619+0000,14965.730318862015,"[1597.0256909699517, 1381.0901222770372, 1297.4968765580932, 1078.5103039259566, 1557.1883170812328, 1852.1554716736032, 1478.5469379816195, 1808.1348805490618, 1991.3521015934834, 924.2296162519751]",2,0
R0360,20250911_144619+0000,20250911_144619+0000,17337.9527416809,"[1773.638478730731, 1959.1479758170199, 1531.3971431143484, 2019.4941475321027, 2328.1828088543994, 1920.0800339706334, 1613.592535769689, 1438.8299831599277, 1929.0810077710182, 824.5086269610298]",1,0
R0361,20250911_144619+0000,20250911_144619+0000,17234.621306617206,"[1461.7105374319967, 1833.8552299016903, 2040.715840755984, 2171.3522287141295, 1316.3139555056562, 1541.2516245802726, 2037.6226959762557, 1809.4656883698758, 1770.7412118347117, 1251.592293546635]",2,0
R0362,20250911_144619+0000,20250911_144619+0000,17173.161711260014,"[1442.0029896590745, 1925.5823395375194, 1978.2813442224435, 1700.9476119895803, 1623.0710608192676, 1124.948077352799, 2409.4437784026154, 1644.1228929763356, 2485.9817741177317, 838.7798421826456]",0,0
R0363,20250911_144619+0000,20250911_144619+0000,15979.690066012949,"[1194.6290018344296, 1031.017743700402, 2062.40782418592, 1205.4607791611377, 1417.2519077125683, 2248.840238181358, 1817.0021762539059, 1827.00821744091, 2180.9983906837756, 995.0737868585423]",3,0
R0364,20250911_144619+0000,20250911_144619+0000,14750.021120175163,"[1251.8698679988368, 1556.418217888569, 1291.819020609561, 2046.5734250561309, 1629.8910152442816, 1476.272772957793, 1813.3497288657056, 1685.735434195087, 1145.9016684475753, 852.189968911623]",0,0
R0365,20250911_144619+0000,20250911_144619+0000,16917.19942383332,"[1950.3273745187332, 1429.7282968328068, 2118.512841372788, 1563.0919295367135, 2239.126737135327, 1527.7177833883698, 1755.320929268701, 1443.2927817250745, 2342.626162813026, 547.454587241782]",1,0
R0366,20250911_144619+0000,20250911_144619+0000,17777.989608949567,"[1503.9307743001405, 1622.1711148797947, 1728.8956165320835, 2433.176725699986, 2065.920438718046, 1343.7733651156316, 1910.2570883077522, 2123.2968631987665, 2297.583962452151, 748.9836597452155]",4,0
R0367,20250911_144619+0000,20250911_144619+0000,16924.34818500452,"[1711.2513319212148, 1676.5109579795435, 1747.6496829175728, 1914.6209808230208, 1785.0357070344674, 1755.0805016838453, 1903.5430831169115, 1897.7987442556398, 1839.98517363534, 692.8720216369651]",1,0
R0368,20250911_144619+0000,20250911_144619+0000,16249.63607849663,"[1909.1610795839183, 1882.8759141635821, 1551.3267158408385, 921.6743509720993, 2246.300746770228, 1577.3520162659242, 1655.9253807969833, 1288.559251617077, 1979.3445840785473, 1237.1160384074317]",1,0
R0369,20250911_144619+0000,20250911_144619+0000,15815.242716200031,"[1675.6904608252617, 1459.6565587357736, 1712.8505770015859, 1758.2887989181218, 2283.071310428255, 1613.2257306610265, 1519.339296381151, 1722.716082901617, 1524.8098407303112, 545.594059616927]",2,1
R0370,20250911_144619+0000,20250911_144619+0000,16864.98639587248,"[2080.2032387362506, 2172.714922356822, 1493.1213096690956, 1537.8040093286315, 1258.2259015723716, 1942.712129832623, 1663.2319091905701, 1867.0813870822856, 2028.7740306117787, 821.1175574920542]",0,1
R0371,20250911_144619+0000,20250911_144619+0000,16372.678410545364,"[1492.1088314176045, 1314.84124942808, 1844.9117201570773, 1874.2805399886356, 2173.504249227859, 1054.8053772420144, 2052.784468320714, 2125.1373451769405, 1766.2277171502017, 674.0769124362373]",0,0
R0372,20250911_144619+0000,20250911_144619+0000,32583.165938457652,"[5514.896071788456, 4038.209136739707, 4030.3024029431804, 2082.1631777574803, 2265.982983039705, 4041.124161427601, 4005.0981436389816, 2819.916514199811, 2223.3353189183235, 1562.1380280044082]",0,0
R0373,20250911_144619+0000,20250911_144619+0000,17695.04700861239,"[1907.8704072655246, 1645.6236294241871, 2032.6490649302234, 1702.567145817477, 2866.245178391549, 1341.3508029969707, 1686.55314213505, 1429.2773855883042, 1810.0904321349, 1272.8198199282026]",2,0
R0374,20250911_144619+0000,20250911_144619+0000,17241.23174297249,"[1952.9040731533057, 1951.116280049527, 1307.1419557213007, 1509.861240385245, 1329.0648750955074, 1614.7745032218322, 2616.043488972153, 2274.8195152599365, 1806.8827046033393, 878.6231065103419]",2,0
R0375,20250911_144619+0000,20250911_144619+0000,29052.79946054621,"[2866.027320568372, 2659.7020725733137, 2814.9285666644496, 4577.314993202882, 3536.5978111762643, 3174.891880447224, 2528.6533011352135, 2338.839035560188, 3567.993471174674, 987.851008043629]",1,0
R0376,20250911_144619+0000,20250911_144619+0000,17777.539830212176,"[2372.131728286145, 2041.6205910379738, 1720.7742821985116, 1438.8354411485002, 2235.2402657397447, 1174.053362676809, 1834.971278179531, 2090.8740268480283, 1687.7535812796896, 1181.2852728172413]",1,0
R0377,20250911_144619+0000,20250911_144619+0000,17032.56655029434,"[1863.6277937995317, 1458.736529015888, 1399.278599674885, 1333.7245916953957, 1691.9793875834193, 2056.561908074822, 1871.7504379180102, 1706.734295522985, 2306.1228887651896, 1344.0501182442138]",0,1
R0378,20250911_144619+0000,20250911_144619+0000,18153.81077260724,"[1705.844979750572, 2003.580544018771, 2259.9026014394767, 2819.3595288508545, 1709.2482028815632, 1437.348534278821, 1710.7636829579917, 1709.471507425273, 2078.12552979697, 720.1656612069463]",0,0
R0379,20250911_144619+0000,20250911_144619+0000,17925.58314316752,"[1362.5348914673955, 1706.6583438042032, 1671.0371345578938, 1737.2364119835277, 1822.7004918419912, 1773.9520712015205, 1528.5016329010962, 2720.931008128709, 2821.533067100153, 780.498090181031]",0,0
R0380,20250911_144619+0000,20250911_144619+0000,14899.38740102867,"[2328.064579609664, 1271.8478960890027, 1404.6855926793228, 1389.0015824882807, 1962.7888119400047, 1714.2898434262481, 1692.7729578781837, 916.9595237653056, 1628.9972037466316, 589.9794094060273]",1,1
R0381,20250911_144619+0000,20250911_144619+0000,25965.11095972962,"[2567.2456737699135, 2936.154228419728, 2566.779282161509, 3014.7335113020013, 2482.06737618355, 2364.136455394759, 3820.413767478597, 2418.9763908563764, 2500.7740050767698, 1293.830269086414]",0,0
R0382,20250911_144619+0000,20250911_144619+0000,20262.725024324147,"[3059.7049874318627, 1748.339936523804, 1466.9890334399452, 1626.471212187708, 2769.63932943153, 2172.573082870121, 2812.761085718611, 1764.6165822927449, 1726.4892787901686, 1115.1404956376532]",0,1
R0383,20250911_144619+0000,20250911_144619+0000,16726.278976218273,"[1726.7821121158547, 2018.518024625406, 1626.5927128835403, 1792.0518451461332, 2535.498468924754, 1550.5383241574684, 1208.7567590722635, 1771.609926509973, 1574.4609459813187, 921.4698568015617]",0,0
R0384,20250911_144619+0000,20250911_144619+0000,18342.31610984335,"[1485.1596360115186, 1573.5490133093092, 1849.8450735409554, 2219.3203514831016, 1319.4268648151126, 2824.4946365072974, 2447.988189023539, 1835.5570643490557, 2178.849554721979, 608.1257260814791]",0,0
R0385,20250911_144619+0000,20250911_144619+0000,18447.88481852432,"[2554.3934069217676, 1596.2694588418065, 2320.033833286675, 1756.293981943917, 1548.4692643238295, 2113.931220745905, 1477.9546213659576, 1827.6180409520884, 1849.9756937125167, 1402.945296429854]",0,0
R0386,20250911_144619+0000,20250911_144619+0000,17306.499911105286,"[2133.725811713586, 1969.6795606223939, 1503.583151435798, 1640.090613628196, 1639.678679692964, 1963.0917334204837, 1530.0103337413839, 2004.867497369528, 1898.3696160912525, 1023.4029133897008]",0,0
R0387,20250911_144619+0000,20250911_144619+0000,16370.454098750282,"[1902.0778644453026, 1683.202338214945, 1326.7658449824005, 2056.5526010705685, 1458.7982469472422, 2082.555577358128, 1610.8089391186313, 1374.446455796625, 1839.399007197013, 1035.8472236194252]",0,0
R0388,20250911_144619+0000,20250911_144619+0000,16283.020138314327,"[1521.350653110298, 1840.9738699504237, 1561.7954095582927, 1304.6642234092078, 1539.5295689794054, 2438.228424663619, 1631.292434804411, 1585.8135570563286, 2177.3395892783137, 682.0324075040263]",1,1
R0389,20250911_144619+0000,20250911_144619+0000,15445.605504702384,"[1475.1980056465507, 1479.1380744081687, 1527.75984913221, 1186.1954938782408, 1733.368357210586, 1491.0645328680303, 1567.7092330679443, 1630.8507311099872, 2401.431436119879, 952.8897912607856]",1,1
R0390,20250911_144619+0000,20250911_144619+0000,16718.494814904832,"[1492.549784168875, 2462.0984309547375, 1422.4876745922827, 1948.8294799583048, 1719.8831720144822, 1754.1568363921851, 1453.9904860239103, 1512.509759374973, 1817.0893026406104, 1134.89988878447]",0,0
R0391,20250911_144619+0000,20250911_144619+0000,16344.354914401256,"[2142.5593575423736, 1685.210630549263, 1544.0971555097008, 1823.8767332197363, 1631.9351595274202, 1795.6095659117707, 1072.3479716046777, 2482.076585158447, 1422.2276936329283, 744.414061744938]",0,0
R0392,20250911_144619+0000,20250911_144619+0000,17088.000513783023,"[2174.1734013996793, 1846.0972097067997, 1557.4785962405929, 1730.0520452851504, 1542.3198213002602, 2436.1576020448283, 1874.2198480678692, 1003.2083219248811, 1926.9401533033963, 997.3535145095665]",1,2
R0393,20250911_144619+0000,20250911_144619+0000,16891.164159968404,"[1216.6186689859533, 1994.4210698589125, 1809.3699496807885, 2563.6600047684633, 1664.773757533749, 1581.2218141137967, 1523.1987791998708, 2050.4245783111655, 1793.6081969623406, 693.8673405533639]",1,0
R0394,20250911_144619+0000,20250911_144619+0000,17949.507992945008,"[2115.0653407750747, 1838.2191963253217, 1703.2675029514642, 2368.721774884656, 2405.0057553040724, 1161.6571749426723, 1843.4716974906137, 1892.8528846381794, 1808.4498296382294, 812.7968359947234]",0,0
R0395,20250911_144619+0000,20250911_144619+0000,15956.937882755874,"[1507.742802799764, 1589.9904895844356, 1581.5354916571678, 1446.195445034133, 1492.9950372862525, 1974.0170250299511, 2003.9899019573174, 1775.71254904444, 1538.2222597669686, 1046.536880595444]",1,2
R0396,20250911_144619+0000,20250911_144619+0000,16746.715285004866,"[1657.2458713704902, 1829.7632643696224, 1406.907477492018, 1725.9344690353562, 2086.284236040549, 1981.8401423633413, 1441.846948110075, 2456.5095223238745, 1489.140258763368, 671.2430951361722]",2,0
R0397,20250911_144619+0000,20250911_144619+0000,14595.738559980207,"[1713.0253304776454, 1787.249354407026, 1393.2597169224164, 1189.1331698514496, 1384.2757024987193, 1766.9300365020092, 1602.2163269647613, 1699.8346551727575, 1404.1357519950493, 655.6785151883741]",0,0
R0398,20250911_144619+0000,20250911_144619+0000,16350.027044647828,"[1625.587445643971, 1367.8867006689122, 1606.8194992860722, 2294.5578753235186, 1395.439035912577, 1301.5486622146457, 1930.7981842120162, 1415.9458506698968, 2610.360039733473, 801.0837509827455]",3,1
R0399,20250911_144619+0000,20250911_144619+0000,19773.91964769541,"[2048.9937436496484, 2452.930082396916, 1550.7025089376589, 2676.1635717126874, 1616.444493094777, 2167.1175896096174, 1954.9199731574995, 1956.435079662135, 2565.774943021228, 784.4376624532439]",0,1
R0400,20250911_144619+0000,20250911_144619+0000,16472.882701015827,"[1925.7181526280594, 1521.0620593095603, 1695.1888954123647, 1839.870372244709, 1695.2491108691959, 1515.4891621986071, 1405.246443677747, 2091.234079974033, 1550.4052147909626, 1233.4192099105876]",0,1
R0401,20250911_144619+0000,20250911_144619+0000,14722.574476392374,"[1730.9460413344173, 1067.5889370197851, 1517.506622880835, 1297.1648483867953, 1163.5136667591466, 1790.7901681759106, 2010.707698919941, 2096.756765738863, 1540.7232019694095, 506.8765252072695]",1,1
R0402,20250911_144619+0000,20250911_144619+0000,15846.167978072794,"[1449.4086270501082, 2540.290436340923, 1445.091426282588, 1470.323564320395, 1367.5033913794807, 1644.098695202584, 1543.497151948821, 1966.4655653075843, 1598.2294246543943, 821.2596955859154]",0,2
R0403,20250911_144619+0000,20250911_144619+0000,18057.322635468172,"[1170.3478407790858, 1847.749650649037, 1838.1281671502693, 2237.195881637715, 1834.2204146550762, 2039.2294819880244, 1762.380056190213, 2570.9057504574876, 1530.8475087130184, 1226.3178832482463]",0,2
R0404,20250911_144619+0000,20250911_144619+0000,15073.008791139842,"[1750.617555893433, 1124.9860823952224, 1445.5962765627921, 2376.783034373201, 1959.4450175699783, 1314.0889589343903, 1123.767194756115, 1526.8982380012956, 1797.737855336728, 653.0885773166862]",2,0
R0405,20250911_144619+0000,20250911_144619+0000,15923.530685342528,"[1903.8455499311672, 1159.3462119909047, 2347.5711352510452, 1773.255284586528, 948.3285162174959, 1443.5737222786806, 2216.0066543269, 1348.51360265402, 1672.7436922238219, 1110.3463158819643]",0,0
R0406,20250911_144619+0000,20250911_144619+0000,14870.638841819877,"[967.1118520862099, 1785.667908807908, 1102.16175225445, 1134.462612766643, 2371.0933743529913, 2242.085353571708, 1423.5799055378288, 1480.7424619091091, 1686.5711452688279, 677.1624752642005]",1,1
R0407,20250911_144619+0000,20250911_144619+0000,17230.294853330888,"[1687.6868260516646, 1434.9756992385776, 1962.197366103942, 2403.0941167537267, 1446.2582397909007, 2041.0937571787185, 2207.388595743666, 1324.9335540528994, 1915.8335136296787, 806.8331847871145]",0,0
R0408,20250911_144619+0000,20250911_144619+0000,17641.411025820846,"[2241.714651162453, 2162.193339524922, 2114.7783245183646, 1799.6244277162482, 2182.108135287972, 1257.6531827574124, 1471.6608423480873, 1366.538932793442, 1917.9618474506074, 1127.1773422613376]",4,0
R0409,20250911_144619+0000,20250911_144619+0000,16610.20031234256,"[1345.5549089904969, 1649.6535146842737, 2162.8767307803373, 1475.6495665446987, 1285.7192897151415, 1701.299935805427, 2015.9607245535492, 2329.9027696861685, 2000.3279386397903, 643.2549329426777]",0,0
R0410,20250911_144619+0000,20250911_144619+0000,17220.163389585032,"[1629.9276094493648, 1613.0737482264797, 1462.6580973827015, 1632.5355065779759, 1767.869142391081, 1755.9522278629167, 2219.397220611174, 1449.389396502219, 2552.3853556416943, 1136.975084939427]",1,0
R0411,20250911_144619+0000,20250911_144619+0000,17517.7143599889,"[1659.292776715295, 2202.4242051208153, 2094.92070105141, 1890.0612349263588, 1856.3260716401505, 1676.6815012894142, 1970.995800240848, 1559.577695600922, 1754.7274972737239, 852.7068761299589]",0,0
R0412,20250911_144619+0000,20250911_144619+0000,16777.53503628995,"[2264.3996804454478, 1559.0322438276426, 1477.0094291471437, 1586.9714662626216, 1684.8851468305502, 1904.2206895209504, 1564.0698256857859, 2606.186573837882, 1346.5279007967163, 784.2320799352112]",0,1
R0413,20250911_144619+0000,20250911_144619+0000,17821.69356457175,"[2021.9932926240187, 1371.1953168109633, 2238.4236942198627, 1639.7796777099709, 1538.962318043232, 2521.6587496891107, 1917.563824836935, 1854.0628983277022, 1712.6191727358125, 1005.4346195741404]",0,0
