respondent_id,ATTN_1,ATTN_2,BIAS_01,BIAS_02,BIAS_03,BIAS_04,BIAS_05,BIAS_06,BIAS_07,BIAS_08,BIAS_09,BIAS_10,BIAS_11,BIAS_12,DOI_01,DOI_02,DOI_03,DOI_04,DOI_05,DOI_06,DOI_07,DOI_08,DOI_09,DOI_10,DOI_11,DOI_12,HSQ_aff_01,HSQ_aff_02,HSQ_aff_03,HSQ_aff_04,HSQ_aff_05,HSQ_aff_06,HSQ_aff_07,HSQ_aff_08,HSQ_aggr_01,HSQ_aggr_02,HSQ_aggr_03,HSQ_aggr_04,HSQ_aggr_05,HSQ_aggr_06,HSQ_aggr_07,HSQ_aggr_08,HSQ_self_01,HSQ_self_02,HSQ_self_03,HSQ_self_04,HSQ_self_05,HSQ_self_06,HSQ_self_07,HSQ_self_08,HSQ_soci_01,HSQ_soci_02,HSQ_soci_03,HSQ_soci_04,HSQ_soci_05,HSQ_soci_06,HSQ_soci_07,HSQ_soci_08,NPI_01,NPI_02,NPI_03,NPI_04,NPI_05,NPI_06,NPI_07,NPI_08,NPI_09,NPI_10,SD3_mac_01,SD3_mac_02,SD3_mac_03,SD3_mac_04,SD3_mac_05,SD3_mac_06,SD3_mac_07,SD3_mac_08,SD3_mac_09,SD3_narc_01,SD3_narc_02,SD3_narc_03,SD3_narc_04,SD3_narc_05,SD3_narc_06,SD3_narc_07,SD3_narc_08,SD3_narc_09,SD3_psy_01,SD3_psy_02,SD3_psy_03,SD3_psy_04,SD3_psy_05,SD3_psy_06,SD3_psy_07,SD3_psy_08,SD3_psy_09,country,language,age,gender,education,device,source,duration_sec
R0174,0,0,3,2,5,4,1,4,2,5,4,3,4,2,1,5,3,2,1,3,3,2,2,1,1,3,4,3,2,5,3,1,5,3,5,2,3,4,2,1,5,1,5,5,1,1,4,5,3,3,5,2,5,3,4,4,4,1,2,2,4,1,4,1,2,5,2,1,3,3,1,1,1,4,4,5,1,2,5,2,4,1,5,1,4,2,3,4,4,5,3,5,1,3,1,US,en,59,F,bachelor,mobile,organic,15.343063802953811
R0175,1,0,4,3,3,3,4,3,4,5,1,4,2,3,1,2,1,5,4,1,4,2,4,4,3,5,2,2,2,5,2,4,3,1,2,3,2,2,2,4,3,3,2,5,3,3,4,2,4,3,3,5,5,5,5,4,5,5,5,5,1,5,5,4,4,5,3,1,4,3,3,3,4,5,3,4,3,2,3,4,2,2,4,2,3,2,4,2,1,2,4,1,2,4,1,US,en,36,M,secondary,mobile,panel,16.56718806311885
R0176,0,0,1,5,3,5,4,2,4,3,2,1,2,3,3,2,1,4,4,3,3,4,5,3,4,2,5,4,3,3,5,1,5,3,1,5,4,2,5,2,4,1,3,4,1,3,2,1,4,1,3,1,2,4,1,2,5,1,1,2,4,1,4,5,5,1,4,4,5,3,1,5,4,5,2,3,1,2,4,3,3,3,3,2,3,2,5,4,2,4,2,5,4,5,3,RU,ru,54,F,phd,desktop,ads,17.585631341079885
R0177,0,0,4,3,5,2,2,1,2,1,3,3,3,2,1,4,2,1,2,3,3,2,3,1,5,3,3,2,3,3,3,1,2,1,4,5,3,1,4,3,3,1,5,1,2,5,3,2,4,3,3,1,3,3,1,3,4,4,2,1,3,3,2,2,5,2,1,5,5,3,3,1,5,1,3,2,1,2,2,4,3,3,2,5,4,3,2,4,4,3,4,3,1,4,3,IN,en,21,M,bachelor,mobile,panel,15.849572146666313
R0178,0,0,4,2,3,4,4,4,3,3,3,2,3,1,3,2,4,3,1,2,3,2,4,3,3,2,2,3,5,3,5,4,5,4,3,2,3,1,2,4,5,1,5,2,3,5,3,3,2,4,4,3,3,3,1,1,1,5,3,2,4,4,3,4,1,3,3,5,2,1,1,1,5,5,4,2,2,5,5,2,3,2,3,3,2,5,1,3,1,2,3,1,2,4,2,IN,en,40,F,secondary,mobile,panel,17.685405749225623
R0179,1,1,2,4,4,3,2,3,2,1,3,2,3,5,4,1,3,2,3,4,2,2,3,2,5,3,4,4,3,2,2,4,3,2,1,4,1,2,1,5,3,3,3,3,1,2,2,2,2,3,3,4,4,2,4,3,5,4,4,5,3,5,4,3,3,5,5,3,1,4,4,3,3,4,3,3,1,4,5,2,5,5,4,3,2,5,3,3,2,2,3,1,2,4,1,IN,en,46,F,phd,desktop,organic,28.729135831090964
R0180,0,0,4,1,2,4,3,4,5,2,2,4,1,4,2,4,4,4,5,2,3,1,2,1,5,1,2,4,1,1,4,1,2,4,3,3,5,5,4,5,1,1,5,1,3,3,5,5,5,5,4,2,3,5,4,2,1,5,2,2,1,4,1,5,4,3,2,1,3,4,1,5,3,3,4,1,3,1,1,1,1,1,5,4,2,4,1,2,1,1,3,1,4,3,4,US,en,30,M,phd,mobile,organic,15.49122561698041
R0181,1,1,5,1,1,3,5,1,1,2,5,2,5,5,4,5,5,1,1,5,1,5,1,1,5,1,4,4,3,3,2,4,1,2,4,3,4,4,4,4,3,2,1,4,2,2,1,2,1,2,4,2,2,2,1,2,2,2,5,3,3,2,3,3,5,2,3,1,2,1,4,5,4,5,3,4,5,5,5,1,5,4,3,1,3,5,2,1,2,3,1,4,2,1,2,US,en,52,M,bachelor,desktop,organic,29.76360114523072
R0182,1,1,3,3,5,5,4,3,2,5,4,4,2,3,2,1,1,4,2,4,4,3,4,5,1,3,5,5,1,2,3,2,4,3,5,3,2,1,3,1,2,3,4,4,2,2,1,3,1,1,1,2,1,1,4,1,3,4,4,4,5,5,1,1,3,4,2,5,2,2,2,5,2,3,4,1,3,4,3,1,3,2,5,5,3,1,3,4,4,3,4,5,3,4,4,RU,ru,32,M,phd,desktop,panel,18.192658920523616
R0183,0,1,1,3,2,4,3,5,5,2,2,3,2,2,4,1,4,2,3,3,2,3,2,4,3,4,3,4,2,3,1,5,2,3,5,1,4,3,3,2,2,3,2,3,3,4,4,3,2,3,4,3,5,3,5,5,1,3,2,2,3,4,4,5,4,5,1,2,1,2,1,5,4,1,2,1,4,4,4,3,5,4,4,4,1,2,5,2,3,5,1,1,1,1,2,US,en,65,M,master,desktop,ads,16.371410925011
R0184,1,1,2,3,3,3,3,3,2,3,3,2,3,3,3,5,4,2,1,3,2,3,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,4,3,3,3,5,3,3,3,3,4,3,3,2,3,3,3,3,2,2,2,3,3,3,3,3,3,RU,ru,22,F,master,desktop,panel,18.189238138432884
R0185,0,0,4,4,5,3,2,5,3,3,3,3,4,3,2,1,2,5,5,1,5,2,5,5,2,2,1,3,1,4,2,5,2,3,2,4,5,4,3,4,4,2,2,3,1,5,3,4,1,1,3,2,3,2,4,1,5,3,4,4,3,3,1,5,3,4,2,1,1,2,1,3,5,4,2,1,5,3,2,4,5,2,5,3,2,3,5,4,3,2,4,3,1,3,5,IN,en,42,M,phd,desktop,organic,19.047165701575015
R0186,0,1,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,5,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,DE,de,18,M,phd,desktop,ads,15.03896297113951
R0187,1,1,2,4,5,4,2,3,5,4,1,4,2,2,3,2,3,5,5,1,5,3,3,3,1,4,4,2,2,4,4,4,4,2,2,5,1,1,3,5,1,1,4,2,5,3,4,4,5,4,4,2,3,2,3,1,1,2,2,1,5,2,1,1,2,1,2,5,2,3,5,4,3,4,4,4,3,2,2,3,1,2,2,5,5,3,4,5,3,5,1,4,5,3,4,US,en,63,F,master,desktop,panel,15.185828130854333
R0188,0,0,4,3,3,4,4,5,3,3,4,1,4,1,5,1,5,1,4,4,2,5,2,4,3,1,3,1,2,3,5,4,3,1,4,3,5,3,2,1,2,4,4,4,2,3,2,4,4,3,2,5,5,5,5,3,4,1,1,5,4,3,4,5,5,3,4,2,5,5,1,1,2,5,5,3,4,3,5,5,2,5,3,4,3,3,2,3,1,4,1,1,2,3,4,IN,en,37,M,bachelor,desktop,ads,14.321202294459338
R0189,1,0,4,5,4,4,1,4,3,2,3,5,1,3,1,2,3,3,2,1,2,1,4,2,2,1,2,2,2,2,1,2,4,1,1,5,2,2,1,5,1,5,4,3,4,4,2,5,4,4,3,3,2,4,3,2,5,5,1,3,1,2,3,5,4,2,1,3,5,4,5,4,4,5,1,1,4,1,5,4,1,4,1,4,4,1,1,5,3,3,5,5,3,1,4,US,en,32,F,master,mobile,panel,16.520662042423083
R0190,1,1,3,2,3,5,2,2,2,4,3,2,4,4,4,4,5,2,1,5,2,5,1,3,4,3,4,3,3,5,1,4,2,3,2,2,5,5,3,3,4,5,2,5,1,1,1,1,1,1,3,1,2,1,1,1,1,2,2,5,3,4,4,5,3,1,3,3,4,5,3,3,3,1,2,2,2,4,3,2,4,3,2,3,5,3,3,3,4,3,3,3,5,3,4,US,en,55,F,master,mobile,organic,26.704892235111636
R0191,1,1,1,2,3,4,4,5,2,5,4,3,1,3,2,5,5,2,3,5,3,3,5,1,3,5,5,4,1,2,3,1,3,5,4,1,1,1,5,3,1,1,5,3,4,3,5,3,2,2,3,3,2,4,1,3,5,3,2,1,3,1,2,2,3,4,2,3,3,3,1,4,3,2,1,3,2,1,2,5,3,3,2,3,5,2,2,2,3,5,3,5,1,5,3,RU,ru,38,M,bachelor,mobile,ads,18.466700612760324
R0192,0,0,1,2,4,2,2,3,3,5,4,3,2,5,4,4,1,4,5,3,4,1,1,5,1,4,3,5,4,2,3,3,4,5,3,5,3,5,2,4,5,4,3,4,2,1,5,1,2,2,1,3,3,5,3,1,1,4,3,4,1,2,4,2,3,4,4,3,1,2,5,1,5,1,5,2,2,2,5,1,2,2,1,5,3,3,5,5,2,2,4,2,2,1,2,IN,en,48,F,secondary,mobile,ads,15.424105960486626
R0193,1,1,5,2,1,4,4,2,2,1,5,1,5,4,1,3,4,2,1,3,3,5,2,1,4,2,4,1,1,2,3,3,3,1,5,1,5,5,5,1,5,5,2,4,1,3,1,1,2,1,3,2,2,2,2,1,2,4,5,4,1,5,5,3,3,5,5,1,3,3,3,4,4,3,4,4,4,2,2,4,2,1,3,2,4,2,4,4,4,3,2,3,2,2,5,US,en,26,F,master,desktop,panel,29.38569970571362
R0194,1,0,3,5,3,5,1,4,4,1,1,3,5,3,5,3,2,2,1,5,4,4,3,1,2,3,1,1,3,1,5,4,5,4,4,4,3,1,4,3,2,3,1,4,5,2,1,4,3,5,4,3,4,3,5,2,2,2,3,2,4,5,5,2,3,1,5,1,4,3,2,5,1,2,2,5,3,4,1,3,5,5,5,1,5,1,3,2,1,4,5,2,4,4,5,DE,de,19,M,secondary,desktop,ads,14.99640285601194
R0195,0,1,5,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,DE,de,35,F,phd,mobile,panel,15.214902120991063
R0196,1,1,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,3,3,1,3,2,4,3,3,5,3,3,3,3,3,5,3,4,1,3,5,3,3,1,3,3,3,3,3,3,US,en,47,M,bachelor,desktop,panel,17.592928425340766
R0197,1,0,5,1,1,2,4,5,3,3,3,4,1,5,3,1,2,3,2,3,5,3,5,3,4,3,5,1,3,2,3,3,2,2,5,3,2,3,3,1,2,5,2,3,4,2,2,3,2,3,5,1,3,3,3,3,2,4,5,3,4,3,1,3,3,3,5,5,1,3,1,4,2,5,3,4,5,2,1,3,1,1,1,2,5,2,2,1,4,3,3,2,3,4,1,RU,ru,51,M,master,mobile,organic,18.36328053787088
R0198,0,1,2,3,2,2,5,2,3,4,1,3,5,5,4,2,5,3,3,3,5,2,5,1,5,5,1,4,5,5,4,5,3,2,4,3,3,5,1,2,2,4,1,3,1,4,3,4,2,5,3,4,4,2,3,2,5,5,5,2,1,3,3,2,3,5,5,4,3,2,3,4,5,4,5,5,3,5,5,3,4,5,1,3,3,3,3,2,3,5,3,4,5,3,3,IN,en,54,F,bachelor,mobile,organic,18.324210605423122
R0199,0,1,5,4,1,4,2,5,3,2,1,3,2,4,2,1,2,5,2,4,2,3,1,2,1,5,2,3,3,3,5,2,1,3,2,4,1,3,5,4,3,3,2,4,3,2,2,2,3,2,3,5,1,3,4,3,3,3,2,3,3,2,5,3,3,1,4,3,4,4,5,5,4,5,2,2,2,1,4,2,2,1,2,2,3,1,1,3,2,1,5,2,5,3,1,IN,en,20,M,secondary,mobile,organic,17.347783507042823
R0200,0,1,5,3,1,2,3,2,5,4,1,1,2,3,3,2,2,2,1,4,3,1,3,3,4,5,1,2,4,2,5,3,3,4,3,3,1,5,3,2,1,5,2,2,3,2,4,3,4,3,4,2,1,4,5,3,1,1,1,5,3,2,4,2,2,2,3,1,1,5,3,2,2,5,3,3,1,3,3,3,4,5,2,5,1,4,1,3,1,4,5,5,3,4,5,RU,ru,35,M,phd,desktop,panel,16.984052515843164
R0201,1,0,3,3,3,3,3,3,3,3,1,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,4,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,5,3,1,3,3,4,3,DE,de,43,F,master,desktop,organic,16.545953965869
R0202,1,1,3,4,3,3,5,3,5,4,5,1,2,4,3,4,5,4,3,5,5,1,1,1,1,4,3,3,1,1,3,3,4,5,5,3,2,1,2,5,4,3,5,3,3,3,2,4,5,5,4,1,3,2,2,2,1,1,5,3,1,2,5,3,2,5,3,4,1,2,1,2,1,4,4,1,2,5,5,5,1,3,2,1,4,4,4,2,5,4,4,4,3,3,2,RU,ru,48,M,master,desktop,panel,17.76870939875199
R0203,1,1,2,5,4,1,2,2,3,5,1,3,2,2,5,5,3,2,1,4,1,3,4,3,4,1,4,3,4,3,2,3,3,4,3,4,3,3,3,3,2,4,1,5,1,1,1,1,2,1,1,2,3,2,3,2,4,2,1,2,3,1,1,1,1,2,2,4,3,5,2,2,2,1,1,1,1,2,3,5,3,3,2,4,4,3,2,5,3,4,2,4,4,2,3,DE,de,32,F,master,mobile,panel,29.3788562603763
R0204,0,0,2,5,4,2,3,2,5,2,1,3,4,1,1,3,1,4,5,3,4,1,1,5,5,2,2,2,2,3,1,5,1,5,5,1,3,3,3,4,3,4,2,4,3,4,1,3,3,2,1,5,4,3,3,2,5,2,1,2,1,4,4,3,2,4,1,3,2,4,2,2,3,2,3,2,3,2,4,5,3,4,2,3,2,5,5,1,5,1,1,1,5,1,1,RU,ru,24,M,bachelor,mobile,ads,15.70037132773388
R0205,0,1,1,5,3,3,1,5,5,5,1,5,3,2,2,4,3,3,3,3,2,3,3,2,4,5,3,5,1,4,3,3,4,4,2,4,2,2,3,1,3,5,4,3,4,4,4,3,4,5,2,3,3,3,2,5,4,3,3,2,4,3,3,3,4,2,1,4,2,3,5,5,4,5,5,5,4,5,5,3,3,3,5,4,2,5,2,4,5,3,4,1,3,3,3,RU,ru,63,F,bachelor,desktop,organic,29.82963145835659
R0206,1,1,1,4,3,2,3,4,3,5,1,3,1,5,3,3,3,2,3,3,4,2,3,5,1,2,4,5,4,3,1,5,3,3,3,3,2,3,2,3,4,2,3,2,1,3,2,1,3,4,2,1,2,2,2,3,3,3,2,3,2,1,3,1,3,1,5,5,2,4,5,2,5,2,4,2,1,3,4,1,4,3,5,2,2,2,2,3,3,1,2,1,4,5,5,US,en,18,F,phd,desktop,organic,16.805549640870204
R0207,0,1,1,2,4,3,3,4,3,4,4,4,2,3,2,5,5,3,3,4,3,4,4,3,3,2,2,3,2,2,2,2,3,2,2,5,2,3,2,4,1,2,2,3,2,3,2,4,3,2,2,2,3,5,4,3,5,3,1,1,4,1,1,1,1,2,2,5,4,2,2,4,5,3,4,1,3,2,2,2,4,1,3,5,4,2,3,3,3,3,4,2,2,3,2,IN,en,38,M,phd,mobile,organic,25.82172604363357
R0208,0,0,1,4,5,2,5,3,2,3,1,5,2,4,5,5,1,2,4,2,4,2,4,2,4,3,2,1,5,2,5,2,3,4,2,2,2,1,5,5,4,1,4,2,4,4,1,5,3,2,3,2,2,5,1,3,4,3,1,2,1,2,2,2,2,3,2,4,5,2,3,5,4,1,3,2,1,3,3,4,5,2,1,3,1,1,4,1,1,5,4,2,2,3,1,IN,en,35,F,bachelor,desktop,ads,16.72521359230347
R0209,1,1,4,3,3,5,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,5,3,3,4,3,3,3,3,4,3,3,US,en,56,F,secondary,mobile,panel,19.17561982200973
R0210,1,0,2,3,2,4,3,5,1,4,1,3,5,5,1,3,2,5,4,5,2,4,5,5,2,5,4,3,2,4,1,4,1,2,5,3,1,2,4,4,3,3,2,4,4,2,1,3,5,1,3,1,1,4,4,3,1,5,5,2,2,1,4,1,5,4,3,4,5,4,1,1,5,2,3,3,4,3,4,5,2,5,4,4,4,2,4,2,2,2,1,2,4,4,4,RU,ru,42,F,phd,mobile,panel,17.121390004142782
R0211,1,1,4,3,4,3,3,4,3,4,5,5,3,5,4,2,3,3,1,3,4,5,5,4,4,2,3,4,3,3,3,5,5,4,4,3,2,3,3,5,5,3,5,4,5,2,3,2,3,4,3,4,2,3,3,2,3,5,3,2,3,3,1,1,5,1,1,3,2,3,2,1,3,1,2,3,2,1,1,5,2,5,1,3,3,4,3,5,2,3,2,2,3,3,1,RU,ru,60,M,phd,desktop,panel,16.527547802629435
R0212,1,0,4,2,1,3,3,4,4,3,3,4,3,4,2,3,2,5,4,4,3,2,5,2,3,3,3,3,3,3,4,3,2,2,3,4,1,1,1,3,2,2,1,5,2,2,1,1,2,1,3,4,2,2,1,3,4,4,2,1,4,2,3,4,4,2,4,2,4,4,2,1,1,1,1,1,1,1,3,3,4,4,1,3,2,4,4,1,1,3,2,3,3,2,3,DE,de,59,M,phd,desktop,panel,29.81914563541691
R0213,1,0,1,1,4,1,2,5,5,2,3,3,2,4,4,4,3,5,4,2,5,2,2,1,4,1,1,4,3,4,3,1,4,3,3,2,5,1,2,1,2,2,3,5,1,4,3,4,5,2,1,3,3,1,5,5,5,2,5,2,1,3,5,3,1,3,2,1,3,1,3,1,2,4,4,5,2,4,5,5,2,4,1,2,3,3,4,3,2,2,4,4,4,2,3,RU,ru,57,M,phd,mobile,panel,17.734908234620445
R0214,0,1,1,3,3,1,3,1,5,5,5,5,3,4,3,5,2,4,5,1,5,1,2,3,3,3,3,5,1,3,1,1,3,2,2,2,4,4,2,3,2,2,4,2,4,1,2,3,3,5,5,1,2,3,2,1,1,5,2,3,5,5,5,2,3,1,2,5,3,2,1,5,2,3,4,3,3,1,3,3,2,5,1,4,3,3,4,4,5,3,5,5,3,1,4,IN,en,52,M,master,mobile,ads,17.925459005674792
R0215,0,1,2,1,2,4,4,5,5,5,5,1,4,4,2,3,2,3,4,4,5,3,2,5,4,1,2,5,4,3,2,4,2,4,4,2,1,3,5,1,4,2,3,3,3,5,5,4,4,1,3,5,4,2,5,3,2,2,2,3,4,3,1,4,2,4,4,5,5,5,3,5,4,4,5,1,2,4,3,5,1,1,1,2,3,1,2,4,2,4,5,3,4,5,1,RU,ru,33,M,secondary,mobile,ads,17.066647233977353
R0216,0,0,5,3,3,5,1,3,2,5,3,3,2,2,5,5,5,2,2,1,2,4,1,3,5,4,5,4,1,4,5,3,2,4,3,5,1,2,3,3,4,3,2,4,5,4,2,3,2,3,5,5,2,1,2,2,1,1,4,2,4,5,3,1,5,1,5,2,3,3,2,1,3,1,4,2,2,4,2,2,3,5,5,3,4,3,4,4,5,1,5,2,2,2,1,IN,en,54,M,phd,mobile,ads,16.87165485989915
R0217,1,1,4,2,3,3,4,1,1,4,4,4,5,5,4,4,3,3,4,2,3,2,2,3,3,1,4,5,1,5,1,5,1,1,5,2,4,5,2,2,5,4,3,4,3,3,4,2,3,2,3,3,1,2,2,3,1,2,1,1,5,1,2,1,1,1,1,4,4,2,5,4,4,3,3,2,2,3,4,4,2,4,4,4,1,5,3,3,5,2,3,5,5,3,4,RU,ru,22,F,phd,desktop,panel,29.7674058969918
R0218,1,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,3,4,3,3,3,3,2,3,3,3,3,2,3,4,3,3,3,3,3,3,5,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,1,3,3,3,3,4,3,3,3,3,IN,en,47,M,phd,desktop,panel,16.55231514308398
R0219,0,0,1,1,2,3,1,1,2,1,1,2,2,2,1,5,2,4,3,3,1,2,2,5,3,3,5,5,5,1,1,2,3,1,3,5,1,3,2,4,1,1,4,5,5,2,3,3,3,2,5,1,1,1,2,2,1,2,2,1,3,1,3,4,2,4,5,4,3,3,4,4,2,5,5,5,3,2,2,3,3,1,1,2,3,1,4,2,1,5,5,3,2,5,3,US,en,19,M,phd,mobile,panel,16.20463959729083
R0220,0,0,2,5,3,2,2,5,3,2,1,4,2,3,4,3,3,2,2,5,1,3,2,5,4,4,3,4,2,1,3,2,3,2,2,4,3,1,2,3,4,3,2,4,2,2,3,3,2,3,1,3,4,4,3,3,1,1,1,1,5,1,1,2,2,1,1,5,4,4,2,2,3,1,2,2,3,1,2,4,2,3,3,4,3,2,5,3,2,2,4,2,3,3,2,DE,de,32,M,master,desktop,panel,25.215068905404483
R0221,1,0,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,1,3,3,3,1,3,3,2,3,1,5,3,3,3,3,3,3,2,3,3,4,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,US,en,23,M,secondary,mobile,panel,18.006452543561657
R0222,0,0,3,3,3,4,2,3,5,3,5,3,5,5,3,3,5,2,3,2,5,5,5,4,4,4,3,3,4,3,2,2,3,2,5,4,4,2,3,3,1,3,5,2,4,2,2,3,5,3,2,4,5,3,3,1,2,3,5,5,3,3,3,3,3,2,4,3,3,3,3,3,3,4,2,3,5,4,3,1,4,2,5,3,2,4,5,3,3,5,2,2,3,1,5,RU,ru,52,F,master,desktop,ads,17.616920824957397
R0223,1,1,2,1,5,3,3,2,2,5,2,1,1,5,3,4,1,1,4,3,4,3,5,4,5,4,5,3,1,4,5,5,1,1,1,3,2,1,5,4,5,1,3,5,5,4,3,1,2,3,2,2,1,3,2,4,1,2,5,5,3,1,1,4,4,5,5,4,5,4,2,4,5,1,2,3,4,2,3,2,3,3,1,3,5,1,5,4,3,3,4,4,1,3,3,RU,ru,54,M,secondary,desktop,ads,17.759240173799512
R0224,0,0,3,3,4,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,4,3,3,2,2,3,3,3,3,3,3,1,3,1,1,3,1,DE,de,61,M,phd,mobile,panel,18.11744708030238
R0225,1,1,1,3,3,3,2,5,4,3,2,5,3,2,4,5,5,2,1,3,2,4,1,2,5,1,3,3,3,4,4,2,5,3,3,4,2,2,3,5,1,1,2,4,2,2,3,3,1,3,3,3,1,4,2,3,2,2,3,5,3,3,1,2,3,5,5,3,3,3,2,2,1,2,1,4,2,1,3,3,1,2,2,5,4,1,5,1,2,1,4,1,2,2,1,US,en,59,F,bachelor,mobile,panel,27.655152401593778
R0226,1,1,3,3,3,4,3,3,3,4,3,3,5,3,3,3,3,3,3,3,3,3,3,2,3,3,5,4,3,3,3,3,3,3,3,1,3,3,2,3,3,4,5,1,3,3,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,3,2,2,3,4,3,3,3,3,3,3,3,3,2,3,3,DE,de,44,M,bachelor,desktop,panel,16.86099716161262
R0227,1,1,3,2,2,4,4,2,4,2,3,1,3,3,4,4,4,2,1,5,1,4,2,4,4,2,1,2,5,2,5,1,5,5,2,2,2,3,3,4,5,3,3,4,4,3,2,4,4,3,3,1,1,3,2,3,3,2,2,1,4,1,1,2,3,2,2,3,1,3,4,4,5,5,5,4,4,5,3,2,5,5,5,2,2,3,3,2,4,2,3,5,3,3,5,RU,ru,42,M,bachelor,mobile,ads,27.7570277580731
R0228,0,0,5,1,2,4,2,5,4,3,3,4,2,1,4,2,2,2,1,5,3,3,3,4,4,4,4,1,2,2,3,2,5,4,4,3,3,1,3,5,5,5,2,5,4,5,4,3,1,3,1,1,5,1,1,5,5,3,4,1,4,5,5,1,2,2,1,5,3,2,1,4,1,4,1,1,2,3,2,1,4,2,3,4,4,1,3,2,4,4,1,5,3,4,5,RU,ru,54,M,phd,desktop,ads,15.853330084271667
R0229,1,1,3,3,3,2,2,5,2,3,2,4,4,4,2,2,3,5,5,4,5,2,3,3,4,4,5,3,3,3,3,4,1,2,4,3,4,4,4,3,4,3,4,5,2,1,1,3,1,3,1,4,3,3,4,3,5,2,5,5,1,5,5,4,5,5,4,1,3,2,3,2,2,3,4,2,4,4,5,3,4,4,5,1,2,3,1,3,3,4,2,3,2,3,4,IN,en,52,M,bachelor,desktop,panel,17.742154071887033
R0230,1,1,4,1,1,4,5,2,4,3,5,3,4,3,2,3,5,2,1,2,2,3,2,3,3,4,4,4,2,4,3,3,1,3,2,4,1,1,4,4,1,2,3,2,1,3,2,3,4,3,3,4,4,5,4,2,4,5,3,3,5,2,3,5,3,4,3,2,5,5,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,1,3,3,2,2,5,3,4,4,2,US,en,22,M,phd,desktop,organic,27.029608867334744
R0231,1,1,5,1,1,5,5,1,1,1,5,1,5,5,2,1,1,5,5,1,5,1,5,4,2,5,5,4,2,2,2,4,2,2,3,3,4,4,2,2,3,3,3,4,1,4,2,2,2,2,3,4,3,3,1,3,3,4,1,1,5,1,1,1,1,1,1,5,2,1,5,4,3,5,5,5,4,4,5,2,4,3,4,1,3,5,1,4,4,3,1,4,3,1,5,IN,en,23,M,master,mobile,ads,31.194516441685753
R0232,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,2,1,3,3,3,3,3,3,3,3,3,3,5,3,3,4,3,3,1,5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,2,3,3,3,3,3,3,2,3,5,3,3,3,3,4,4,US,en,41,F,phd,mobile,ads,16.020734954468
