respondent_id,start_ts,end_ts,duration_ms,page_durations_json,focus_switches,interruptions
R0311,20250911_144618+0000,20250911_144618+0000,15257.829656398782,"[1592.526761598898, 1928.434838980663, 1631.3030170841832, 1245.529076371836, 1684.1531811696232, 1505.8648180971084, 1623.4277941978303, 1510.72397170307, 1892.5023752663772, 643.3638219291928]",2,0
R0312,20250911_144618+0000,20250911_144618+0000,27764.7625327852,"[2550.4376649234605, 4837.966557306376, 1699.5331182552525, 3034.7010947618583, 3274.0654449384465, 2070.8005158731003, 3027.563500011463, 2920.4433585721054, 3102.233880126404, 1247.0173980167344]",1,0
R0313,20250911_144618+0000,20250911_144618+0000,27356.817142400057,"[2337.492346048115, 3242.7738921504038, 2776.284846873268, 3229.4974411370754, 2846.5417618332694, 2829.6909695069567, 3083.038663159985, 3756.5748747237185, 1925.6924450094548, 1329.2299019578104]",0,1
R0314,20250911_144618+0000,20250911_144618+0000,16781.522674596206,"[1963.8931033047727, 1787.1711534319995, 1325.7500552383672, 1448.7447919594601, 1887.2740845899102, 1696.3325329238737, 1394.421687698873, 1956.4597011000649, 2567.8261732133783, 753.6493911355058]",2,0
R0315,20250911_144618+0000,20250911_144618+0000,29455.24475588784,"[2822.67957731686, 3361.293528927357, 3762.084972555887, 3209.334032185745, 2739.7071120079286, 3469.4404775495486, 3059.1422910623546, 2782.8484577096374, 2178.0422326707508, 2070.672073901772]",0,0
R0316,20250911_144618+0000,20250911_144618+0000,15786.25275478765,"[1567.1497041038801, 1728.2285701191054, 2229.649924117553, 1033.43278436964, 1413.0163420304598, 2113.3942458222336, 1162.87293322836, 1873.3982549760776, 1538.9626681798106, 1126.14732784053]",1,0
R0317,20250911_144618+0000,20250911_144618+0000,15897.722171821963,"[1328.9041694700513, 2496.5528616285305, 1668.257842116636, 901.8394599660836, 1535.7881461308266, 2239.978505568606, 1287.6417522024396, 1603.6311197583677, 2078.5262924819467, 756.6020224984746]",1,0
R0318,20250911_144618+0000,20250911_144618+0000,16951.683020790755,"[1609.7936132477232, 1704.783963632011, 2036.2548218481495, 1659.537828626043, 1972.8674715572415, 1697.7664677620667, 1780.9139579852647, 1729.3385804341426, 2136.9790965761463, 623.4472191219655]",0,0
R0319,20250911_144618+0000,20250911_144618+0000,15258.180040972979,"[1262.6570259461141, 1862.4154515925306, 1434.1609830154625, 2055.8877430741054, 1672.742349491691, 1570.1356999357906, 1328.5506446211996, 1405.6680481553853, 1481.093893561849, 1184.86820157885]",1,0
R0320,20250911_144618+0000,20250911_144618+0000,18888.416065397047,"[2103.1594126337513, 1684.1881612875059, 2592.2907668372977, 1873.1362975717032, 2076.6664543692095, 1866.4521701116855, 1695.2729045554747, 1323.270444340395, 2737.3865413020135, 936.5929123880097]",1,0
R0321,20250911_144618+0000,20250911_144618+0000,16218.043218379287,"[1497.9306514503812, 2024.989227508616, 1637.5625317506854, 2195.8029727951384, 1694.1061699748445, 1780.523835854167, 1671.849919835483, 1095.7374815685882, 1655.7045682648557, 963.835859376527]",1,0
R0322,20250911_144618+0000,20250911_144618+0000,17944.19863548504,"[1778.2510546027015, 1256.2963270175749, 1518.157089875255, 1988.408807746369, 2171.539730989001, 2262.297267513884, 1284.0984193280706, 2670.4199063976425, 2121.42358048945, 893.3064515250928]",2,1
R0323,20250911_144618+0000,20250911_144618+0000,29894.78688394393,"[2674.164097031196, 3674.4642346427463, 3284.079633263085, 2450.907346561083, 4303.323620757375, 2677.920463119978, 2872.181609524585, 3023.662538102219, 3760.2160919046455, 1173.867249037016]",1,1
R0324,20250911_144618+0000,20250911_144618+0000,17041.72831024436,"[1736.5926567886454, 1565.4300963383128, 1499.226062428145, 2142.584105793678, 2062.902981280757, 1877.468541094603, 1927.0649473622966, 1556.3686520056845, 2053.4534016899925, 620.6368654622447]",0,0
R0325,20250911_144618+0000,20250911_144618+0000,17403.02022300551,"[1808.6172495966055, 1367.2440488770849, 2120.27234541378, 1570.9386112887162, 1651.6240465005467, 2499.6312498778116, 2214.3650242728945, 1511.5049904639186, 1987.5539514443155, 671.2687052698386]",4,0
R0326,20250911_144618+0000,20250911_144618+0000,17531.915514571643,"[1452.5363766528942, 1709.1127337145804, 1455.575182880622, 2133.1455601503553, 2052.3730883649864, 2600.061215425445, 1281.5701735341675, 1369.6825595589355, 2102.769854951731, 1375.088769337925]",3,0
R0327,20250911_144618+0000,20250911_144618+0000,15476.418940667681,"[1948.4352843619697, 1247.6860128576784, 1960.0817888700062, 1517.3281982902367, 1711.6083943351437, 1534.2664964955322, 1748.6418149542055, 1428.3428910952623, 1588.9196518677218, 791.1084075399244]",1,0
R0328,20250911_144618+0000,20250911_144618+0000,18695.499563144844,"[1932.753826624143, 1330.394080133512, 2124.0163837813416, 2428.209374063024, 1649.6551191898404, 1578.4370464897017, 1846.3663160898125, 2414.65440523464, 2262.7851725443616, 1128.227838994468]",1,1
R0329,20250911_144618+0000,20250911_144618+0000,28505.86075928301,"[3508.3369890653785, 3784.1742765224735, 2864.944438862496, 2414.339768445644, 5170.892001695494, 2383.288714147892, 2430.8140759527428, 2692.5802946538247, 2256.9888843302706, 999.5013156067901]",1,0
R0330,20250911_144618+0000,20250911_144618+0000,23721.146212321848,"[2372.5747577790435, 2454.1470934832546, 2179.6710443031347, 2577.9489852301476, 2240.332429856121, 2460.34206568598, 2596.0316851247467, 2991.1222836730362, 2481.7570203124965, 1367.2188468738873]",0,0
R0331,20250911_144618+0000,20250911_144618+0000,15385.15834740683,"[1640.8438916234668, 1783.114582605082, 1294.396800922915, 1608.6272576685205, 2118.9153269573167, 2038.0452323840648, 1562.3770218772427, 1657.4795063188478, 1315.7879780056276, 365.5707490437459]",2,0
R0332,20250911_144618+0000,20250911_144618+0000,14908.857147462231,"[1661.744506219864, 1711.7926103446084, 1692.1655635079694, 1114.0110547624902, 1459.706605387388, 1709.1156521460105, 1472.3026193595938, 1966.3660273370829, 1562.536015454499, 559.1164929427247]",2,0
R0333,20250911_144618+0000,20250911_144618+0000,16886.230711842294,"[1866.214070004602, 1554.7990784641572, 1218.865176678444, 1475.1753134790938, 1340.1209324971035, 1941.3828177490068, 2154.201569506112, 2334.130906207674, 2235.160627225444, 766.180220030656]",0,0
R0334,20250911_144618+0000,20250911_144618+0000,16293.250342970825,"[1511.5027251341403, 1381.3120735538769, 2221.2817160006857, 2337.335437344076, 1591.7773888754261, 1420.0459886464894, 1580.3445635739636, 1884.9613453550385, 1815.7161543668567, 548.9729501202722]",0,1
R0335,20250911_144618+0000,20250911_144618+0000,18026.79807198939,"[2385.0818483674716, 2812.0131636427445, 2031.442429508273, 1911.027692497627, 1554.976665037893, 2077.215846365625, 1801.1286936029967, 978.6146953273205, 1229.4700413634946, 1245.8269962759434]",0,0
R0336,20250911_144618+0000,20250911_144618+0000,24789.46861197386,"[3393.944009472604, 2924.5998327714574, 2480.917062100717, 1866.3185421625585, 2410.9401139558486, 1662.850450353672, 2662.966989605792, 2318.7976814661884, 3273.850761409807, 1794.2831686752172]",0,0
R0337,20250911_144618+0000,20250911_144618+0000,16074.259340680383,"[1540.4344752675468, 1204.0202697304899, 2035.1709164751196, 2088.887581766897, 1331.1441442714083, 1241.2159860133022, 1628.2129267158566, 1938.2199258502997, 2432.7730131830735, 634.1801014063891]",0,0
R0338,20250911_144618+0000,20250911_144618+0000,15451.282517676826,"[1523.7586549329435, 1517.5854905975448, 989.0509054145703, 1508.124624878921, 1749.7553649024833, 1453.0701552503692, 2165.903469273512, 1712.816946809119, 1578.63791538742, 1252.5789902299427]",0,1
R0339,20250911_144618+0000,20250911_144618+0000,15805.501057959656,"[1794.9519445241613, 1703.2734396738065, 1611.761002166659, 1295.4812932268158, 1712.219400868998, 1610.5808433702937, 1728.1623526625428, 1970.7837975020886, 1531.2106622131594, 847.076321751132]",0,0
R0340,20250911_144618+0000,20250911_144618+0000,16199.01130807355,"[2070.8300622994457, 1249.4317688774388, 2095.7708276521585, 1542.6855064412089, 1502.0914321303187, 1403.1727533349629, 1483.6377409959066, 2644.501887333754, 1548.1397126168213, 658.7496163915357]",2,1
R0341,20250911_144618+0000,20250911_144618+0000,16610.357465301124,"[1120.7784503624578, 1608.0042047295071, 1761.6621234947224, 1605.114140119184, 2082.129504026428, 1937.075498962553, 1753.5853402507073, 1765.0037173251594, 1963.074864593728, 1013.9296214366753]",2,0
R0342,20250911_144618+0000,20250911_144618+0000,18452.021254645966,"[2351.7913487168207, 1783.2985025190183, 1978.1140804932809, 2967.6185272947137, 1569.5677051937575, 2060.705077056334, 1904.1421137073721, 1576.396637495735, 1768.2701090304329, 492.1171531385001]",1,0
R0343,20250911_144618+0000,20250911_144618+0000,15827.000481690853,"[1148.1181013204114, 1771.1060259682306, 2069.8758139540473, 1635.8187846870858, 1479.4923262564116, 1902.8445287246007, 1142.2604625189922, 1614.4099466514824, 1927.6843543344785, 1135.3901372751131]",2,0
R0344,20250911_144618+0000,20250911_144618+0000,18432.82713206901,"[1985.0989888391043, 1516.402906391148, 2493.9056154309046, 1768.2581534149956, 1641.92672332041, 1585.0895719490184, 2233.0126886452585, 2501.450528637429, 1900.989627528894, 806.6923279118492]",0,1
R0345,20250911_144618+0000,20250911_144618+0000,16685.3323707223,"[1801.6725270223774, 1558.0139614191726, 1825.6215632109215, 1555.099283296188, 1453.2114403956662, 1294.7067270407456, 2136.75124251959, 2263.341019761835, 1616.3989836279386, 1180.515622427863]",0,0
R0346,20250911_144618+0000,20250911_144618+0000,28071.06035995688,"[3129.454421471339, 2713.3058960110543, 4389.616073428567, 1684.5451107514752, 4614.594045803419, 2278.50277562431, 3559.6301783885997, 2318.397591760397, 2281.1487056015, 1101.8655611162176]",0,1
R0347,20250911_144618+0000,20250911_144618+0000,16749.9323262495,"[1778.5185066950435, 1353.7365536136065, 2343.890817727364, 1998.3622237156296, 1445.9987558476244, 1601.5223268791283, 1614.851817412243, 1822.961716555248, 1713.0325491534122, 1077.057058650204]",0,0
R0348,20250911_144618+0000,20250911_144618+0000,16034.669017145918,"[1955.6842069708052, 1521.5185768225197, 1364.9835990816125, 1614.992959386997, 2049.3736911322258, 1774.855752386329, 1561.3134463897404, 1661.2068039271999, 1788.5195988468568, 742.2203822016318]",2,0
R0349,20250911_144618+0000,20250911_144618+0000,25531.32248545491,"[3242.5562230628348, 2424.3365132250824, 2736.2345951653865, 2607.303660805754, 2601.2551273401523, 2942.2167579842658, 2166.881573563981, 2249.5416315538746, 2814.6366994282357, 1746.359703325345]",0,1
R0350,20250911_144618+0000,20250911_144618+0000,17890.907800468787,"[2140.0073715393773, 1546.4959684561506, 2061.720767964265, 1870.166846041067, 2067.5466297213543, 1706.7530933754297, 2216.819620766088, 1937.2284359819682, 1396.8253775314147, 947.3436890916722]",1,0
R0351,20250911_144618+0000,20250911_144618+0000,15412.559841763668,"[1885.7135572980967, 1324.5535579347177, 1475.1108292717956, 1271.4939502930697, 1032.3732414489168, 2487.0146232466536, 1775.7252877742276, 1904.3643338152676, 1537.9415328232685, 718.2689278576545]",1,0
R0352,20250911_144618+0000,20250911_144618+0000,17056.80898381113,"[2057.5326442640853, 1539.8043575134961, 1685.701243215458, 1923.8324874875236, 1607.1370792366122, 1453.3798494282387, 2299.9247801731535, 1364.7326131145187, 1993.2426946993296, 1131.5212346787127]",1,0
R0353,20250911_144618+0000,20250911_144618+0000,26665.883588167442,"[2866.6735859105124, 2006.30379405145, 3298.9784761993556, 3005.9506085415305, 2662.9699118323238, 4089.9084143685977, 2253.2135035628194, 1609.091946177621, 3144.47305815172, 1728.3202893715124]",0,1
R0354,20250911_144618+0000,20250911_144618+0000,17876.493620985402,"[2080.875314335986, 1661.0282884229819, 2442.243866611247, 1572.5869053389854, 2147.1348545535284, 1669.966114630406, 2208.280436211077, 2228.8122150634927, 1169.350405965644, 696.215219852052]",2,1
R0355,20250911_144618+0000,20250911_144618+0000,16215.539581589015,"[1905.878721464711, 1496.2088174757273, 2581.1069271007723, 1732.7172473195615, 1349.1938122182844, 1812.4271331925477, 1182.651311663399, 1537.0363867752446, 1766.5606755928006, 851.7585487859658]",2,0
R0356,20250911_144618+0000,20250911_144618+0000,16764.838035700443,"[1793.919685672354, 1641.231917302979, 2041.5854456891832, 1625.3172204402251, 1549.9706804196542, 2187.6076302174715, 1696.404482058315, 1616.841494483484, 1761.3163268609023, 850.6431525558744]",2,0
R0357,20250911_144618+0000,20250911_144618+0000,17430.960336217006,"[2598.7617823266123, 2066.2610713862614, 1709.4489657858933, 1851.3565732800398, 2342.736582888795, 1096.8375175685246, 1222.3427744000712, 1467.0603311162704, 1870.5493109189908, 1205.6054265455464]",0,0
R0358,20250911_144618+0000,20250911_144618+0000,17327.91864948473,"[1699.8096301042797, 1915.5730916017385, 1711.146585208172, 1718.627602160829, 2552.40997268291, 1429.0909497339237, 1885.8990022696019, 1759.8620282729198, 2105.4994140346557, 550.0003734157002]",1,0
R0359,20250911_144618+0000,20250911_144618+0000,15192.700511950281,"[1905.4615931397075, 1639.1533400611524, 1373.0208870611532, 1116.0698860013658, 1608.4618635313523, 1443.1656855374945, 2269.011946119779, 1363.4307512671614, 1882.5898393457755, 592.3347198853396]",2,0
R0360,20250911_144618+0000,20250911_144618+0000,28605.062977218502,"[3142.706191805234, 3041.873043662019, 3351.2299834176056, 2025.402413990645, 3005.5137900934537, 2631.584066580742, 3569.012090660368, 2993.4768953298103, 3360.6686903966643, 1483.5958112819603]",0,0
R0361,20250911_144618+0000,20250911_144618+0000,29608.336927259952,"[2965.0088526549125, 4014.5665579915494, 2427.5982439309078, 2440.7458237338174, 3307.4263577427796, 3221.6193034048874, 3317.6973654654275, 2961.630467356397, 3142.5469842402954, 1809.4969707389794]",1,0
R0362,20250911_144618+0000,20250911_144618+0000,16220.544350941756,"[1656.836011212129, 2665.4913714623435, 2192.8229173493014, 1267.790963358777, 1759.566431187473, 2188.990516400777, 944.5953407229929, 1439.6031768307882, 1278.330372150648, 826.5172502665262]",0,0
R0363,20250911_144618+0000,20250911_144618+0000,15859.061165530791,"[1497.4288792467394, 1943.544642791345, 1518.8874623586833, 1624.6314327824764, 2220.803068567883, 1050.3084065802268, 1428.8930035092683, 2233.942721433302, 1489.765842249942, 850.8557060109252]",2,0
R0364,20250911_144618+0000,20250911_144618+0000,27586.44990426439,"[3282.098586976165, 3320.761874558869, 2364.3814756444967, 2729.63889087509, 2673.765170009337, 2926.0504756847454, 3312.520476557687, 2315.9029597630674, 3005.77950447141, 1655.550489723525]",1,0
R0365,20250911_144618+0000,20250911_144618+0000,18847.466465495716,"[1683.8884079896695, 1587.21283855932, 2557.1298056310884, 2868.286363497123, 2029.2804274037228, 1426.981021721956, 2232.1775057041723, 1972.7074676962213, 1739.031550379893, 750.7710769125486]",2,0
R0366,20250911_144618+0000,20250911_144618+0000,16693.245384753325,"[1791.1864951242906, 1221.9002900778528, 1428.4494947874443, 1681.891494148544, 1909.1711525683206, 1666.567276764226, 2186.586960114699, 1395.6709505647748, 2421.0371391933713, 990.784131409802]",4,0
R0367,20250911_144618+0000,20250911_144618+0000,15403.293135066077,"[1755.6618433253125, 1851.7901258399563, 1879.3311060796964, 1244.497203333573, 1285.8677519378998, 1845.2369668403928, 1757.7537765847005, 1585.511645225891, 1347.6684733107184, 849.974242587936]",2,2
R0368,20250911_144618+0000,20250911_144618+0000,16747.964336543042,"[1211.9616908915862, 2290.3580599907473, 1509.9835693309867, 1565.92931224656, 1996.5833785092009, 2060.4043724417015, 1859.595613821865, 1370.485071941918, 2276.9871486061666, 605.6761187623089]",2,1
R0369,20250911_144618+0000,20250911_144618+0000,29568.4736487126,"[2578.3595203275113, 3752.817714801132, 3842.2659613835667, 3034.7921421535248, 3551.6577266304394, 3192.9286028856513, 2461.622172225898, 2711.8701655778123, 3044.6102315347352, 1397.5494111923304]",1,0
R0370,20250911_144618+0000,20250911_144618+0000,17063.796698673726,"[1776.8933596597717, 2192.893843101781, 1736.986723505047, 1706.1673875677998, 1374.6485110230362, 2118.622134295939, 1503.2380226686205, 1883.0787565849103, 2116.36262809923, 654.9053321675906]",2,0
R0371,20250911_144618+0000,20250911_144618+0000,18039.13751839127,"[2182.8616259031, 2242.2055334516363, 2108.4793865812167, 1508.8957037299463, 1618.6047506174373, 2143.4701903935074, 1298.5490901923247, 2123.9770026821766, 1739.1592555416698, 1072.9349792982575]",4,0
R0372,20250911_144618+0000,20250911_144618+0000,16137.206524275738,"[1519.4463944984025, 1559.5963342064106, 1651.7469480863977, 1760.3631583450574, 2580.73287913779, 2067.3063183523122, 1927.9237852564372, 1462.2617968425723, 1074.768233732383, 533.0606758179763]",1,0
R0373,20250911_144618+0000,20250911_144618+0000,16819.626978622757,"[1350.873013503303, 1785.858835183976, 2137.9147965744564, 1631.8626265335636, 1978.5557302193588, 1450.8039456576487, 1786.4212345640594, 1785.932531552318, 1882.5838637433405, 1028.8204010907307]",2,0
R0374,20250911_144618+0000,20250911_144618+0000,16410.723754599683,"[1750.96853847078, 1650.4832481544338, 2222.0314258747726, 1413.5919013345126, 1529.3055824526753, 2375.9404459885714, 1231.617317890917, 1828.6416112501151, 1393.0044330609492, 1015.1392501219548]",1,0
R0375,20250911_144618+0000,20250911_144618+0000,28321.172876419525,"[3008.9808908245814, 2378.9369526559603, 2351.251949576229, 3075.2849907502696, 2984.939948907827, 2691.4734266874098, 2716.2285316325297, 3656.2964592447315, 3796.099247389502, 1661.6804787504861]",2,0
R0376,20250911_144618+0000,20250911_144618+0000,33986.417266257835,"[2984.1108539508396, 4447.307706095389, 2210.9745662958426, 2153.4569924228067, 3440.6603836007707, 3939.760140721282, 4525.2358201554425, 4155.017885186847, 3959.9328368872216, 2169.9600809413923]",1,0
R0377,20250911_144618+0000,20250911_144618+0000,30092.812736389027,"[4096.753670514402, 3399.0532638863133, 3386.244832161287, 2599.7686298950885, 3158.3921163493246, 3259.3118951711112, 2920.2864718966775, 2803.4669359978407, 2787.0231166384438, 1682.5118038785383]",0,0
R0378,20250911_144618+0000,20250911_144618+0000,16881.095965601675,"[1704.0029324235347, 2059.717998460201, 1464.1497111063118, 1887.2573001296678, 1721.1896050559305, 1518.2007340734035, 2168.3247768906112, 1548.083446037819, 1697.3412886545086, 1112.828172769688]",3,0
R0379,20250911_144618+0000,20250911_144618+0000,17428.831949289834,"[1916.328683463234, 1308.6416572795015, 2032.6705780945288, 1385.4645220885473, 1840.277777402577, 2484.3469183862244, 1720.1046704892988, 1614.9809624074423, 1929.916761981589, 1196.0994176968895]",0,0
R0380,20250911_144618+0000,20250911_144618+0000,16998.983686046522,"[3354.5650647449393, 1684.0486208167956, 1654.11396928283, 1549.288355145981, 1207.1244731551092, 1340.6593573356631, 1644.6630194463082, 1882.1129488501995, 1808.4696484098802, 873.9382288588142]",0,0
R0381,20250911_144618+0000,20250911_144618+0000,17349.21218107394,"[1966.0655929073637, 1592.4204529174506, 2190.9726990241447, 1582.9034062433338, 1651.3007176068536, 2060.1360940517066, 1951.0880133984926, 1858.641205810965, 1730.0026488220676, 765.6813502915635]",3,0
R0382,20250911_144618+0000,20250911_144618+0000,15988.281937481104,"[1438.6080591542222, 1389.519659183133, 1872.8488809236733, 1704.0941304688488, 1422.369056308683, 1431.1009749867703, 1911.84642851171, 1876.440071418502, 1813.6878027338598, 1127.766873791701]",0,0
R0383,20250911_144618+0000,20250911_144618+0000,16138.148593418728,"[1823.0676082942343, 1758.4563970062443, 1789.7785572262032, 1179.6468134789043, 2088.2144738045804, 1754.9407502542729, 1435.1487820670552, 1861.9655478023894, 1470.8771250845473, 976.0525384002956]",0,0
R0384,20250911_144618+0000,20250911_144618+0000,33907.41919180237,"[3158.2777558856205, 3425.8209086415513, 3660.3428647749815, 3242.9546426891347, 4056.557098014932, 4012.0157617717086, 3510.5066183391964, 4184.32398514678, 3531.4324073727526, 1125.1871491657103]",0,2
R0385,20250911_144618+0000,20250911_144618+0000,14394.605894449502,"[1419.9809583850392, 1430.1893000579955, 1549.9374220523123, 1988.9753761594768, 1609.6106746108603, 1168.7210761474835, 1638.4360841006953, 1712.0934474412231, 1224.932048884943, 651.7295066094723]",0,0
R0386,20250911_144618+0000,20250911_144618+0000,16069.585089653241,"[1900.8936051039323, 1487.6248416797448, 1951.2002954484883, 1476.2552606379081, 1309.3033037338641, 2120.291901959125, 1478.9274746529495, 1479.4578709094747, 1996.9716921079787, 868.6588434197753]",0,0
R0387,20250911_144618+0000,20250911_144618+0000,17696.234966193293,"[1860.925786309825, 1659.6738142895897, 2008.7334322599736, 1590.9550739813435, 2329.6106913335516, 1153.933222304325, 3226.671231552146, 1169.6563043833967, 1838.3561118054658, 857.7192979736749]",0,0
R0388,20250911_144618+0000,20250911_144618+0000,16766.783111857832,"[2540.8615476480813, 1902.468405157886, 2162.144233843498, 1803.6116002581348, 1754.8084730212377, 1460.0205557223014, 1446.164510690728, 1394.3209712069367, 1509.8053920385425, 792.5774222704838]",1,0
R0389,20250911_144618+0000,20250911_144618+0000,24419.65903960154,"[2633.6883774111375, 2323.117229577515, 2064.097558755072, 2229.2337662959667, 3235.1266726783115, 2479.8832812127634, 2264.3659591106775, 2567.719751945914, 3142.5056938711346, 1479.920748743049]",0,0
R0390,20250911_144618+0000,20250911_144618+0000,16684.558011223762,"[2085.418643732983, 2359.2180387176136, 1741.7361541919518, 1821.5457233938705, 1565.1227192997137, 1396.1347240674827, 2073.1617503039456, 1374.8832051606778, 1514.2172525066824, 753.1197998488393]",2,0
R0391,20250911_144618+0000,20250911_144618+0000,15785.86960372159,"[1915.0567147289892, 1736.9458104830449, 1894.3616047390974, 1503.8597843398002, 1308.1791713810808, 1643.2491767099393, 1942.2609070698986, 1792.085520558791, 1482.457735326953, 567.4131783839968]",1,0
R0392,20250911_144618+0000,20250911_144618+0000,16606.527476712105,"[1817.0502121886905, 1742.017144973006, 1847.6475235241153, 2038.6863382988502, 1363.2180113043216, 1874.5529583157709, 1728.4744630496516, 1745.1461313974905, 1865.8957823278388, 583.8389113323699]",0,0
R0393,20250911_144618+0000,20250911_144618+0000,26294.063318818215,"[2643.35194616177, 2429.849276572994, 3073.345752216693, 3759.5809582917263, 2257.5219333177274, 2623.7294691520697, 2321.6020053959537, 2896.547079688316, 2573.583642934216, 1714.951255086747]",0,1
R0394,20250911_144618+0000,20250911_144618+0000,18275.4883090452,"[1677.8503210469055, 1658.7133750448286, 1254.3863140022959, 1696.191604317824, 3991.517250056444, 1700.681768772087, 2567.110171560979, 1708.8109581863146, 1349.297571909193, 670.9289741483266]",0,0
R0395,20250911_144618+0000,20250911_144618+0000,16811.666707694934,"[1144.0141645175604, 2158.032416139886, 1630.7287454822444, 2017.6302399341491, 1899.0253714044798, 1784.8253118400548, 1974.194998577471, 1655.6882974329283, 1935.7655663209757, 611.7615960451851]",1,1
R0396,20250911_144618+0000,20250911_144618+0000,16787.47446921794,"[1764.4109164758145, 1643.0807436964253, 1683.9974699819106, 2170.9825086178544, 1318.1212789482636, 1937.5063746991314, 2130.108885101696, 1948.9994643560592, 1585.5039767553967, 604.7628505853877]",0,0
R0397,20250911_144618+0000,20250911_144618+0000,27646.26777623282,"[2241.441354203263, 2400.81122558656, 1849.2784926999877, 3353.7198989605254, 3697.494713299463, 3232.8333918125722, 3314.2002996168258, 2906.943225853821, 3154.5788364587943, 1494.966337741009]",0,1
R0398,20250911_144618+0000,20250911_144618+0000,14853.541813942004,"[1490.6049320554914, 2299.684455119395, 1753.9498664751395, 1656.0339075440343, 1362.9832295488977, 1023.9930070295962, 1602.471642617837, 1374.9583779776203, 1472.9005877192797, 815.961807854712]",2,0
R0399,20250911_144618+0000,20250911_144618+0000,29553.569236802367,"[2576.3338709036643, 3377.073774259474, 2640.2863437367873, 3777.661866693176, 2250.214714626364, 4224.608637410504, 3578.9724249926544, 3282.93373424064, 2315.110571970259, 1530.3732979688418]",0,0
R0400,20250911_144618+0000,20250911_144618+0000,16851.19536745452,"[1626.8442575824215, 2137.616717320733, 1753.161574023527, 1571.5422485194913, 2043.507109519023, 1923.1683620840683, 1883.089785519863, 1675.3134136812944, 1762.0031369634626, 474.94876224063484]",0,0
R0401,20250911_144618+0000,20250911_144618+0000,16182.528056311474,"[1177.1328093525615, 1958.7009635468369, 2045.3620792987424, 1671.6755015349333, 1818.1160447532409, 1236.891623368076, 1302.4031909289338, 1920.648366869152, 2148.2526061641965, 903.3448704947999]",0,1
R0402,20250911_144618+0000,20250911_144618+0000,19057.55903677651,"[1230.6915021297168, 2113.2053914287058, 2103.16061961819, 1794.3603064836022, 1670.9810233957, 1483.6586585716288, 2446.067614717877, 2350.610063556771, 2856.9951520532964, 1007.8287048210228]",0,0
R0403,20250911_144618+0000,20250911_144618+0000,27168.764392045032,"[1648.505054131056, 2515.6969145457992, 2956.1540892204507, 2191.684226159579, 2903.840227016945, 3000.8843110028083, 4237.775306410265, 2521.729041157904, 3736.1895537054525, 1456.3056686947723]",0,0
R0404,20250911_144618+0000,20250911_144618+0000,25902.101618530654,"[2680.468629871468, 2685.7274427158195, 3337.5464334979647, 2536.3661299880014, 2934.513069242849, 2957.9202437512145, 1931.4168267065356, 2800.8988266842302, 3141.563864331786, 895.6801517407855]",1,0
R0405,20250911_144618+0000,20250911_144618+0000,28944.563274780263,"[2280.187677576837, 3052.3163455353165, 2154.2697830866996, 3226.7078794991953, 3318.561582859434, 3535.8985706545795, 4207.884899870624, 2092.914054479031, 3503.5174829764014, 1572.3049982421455]",1,0
R0406,20250911_144618+0000,20250911_144618+0000,17791.1337484374,"[2020.2107059254797, 1729.0838711076206, 2451.422017183088, 2297.2504615490716, 1584.8404450951077, 1844.8322064685644, 1497.6230215405349, 1310.2616169180028, 2020.0677163915707, 1035.5416862583597]",0,0
R0407,20250911_144618+0000,20250911_144618+0000,17262.132312954953,"[1860.2858407784825, 2282.334160737701, 2012.9343781349871, 2208.1560659782635, 1325.9825262922818, 1384.1760098882128, 1918.6204629050176, 1622.919729417214, 2015.030400610573, 631.6927382122187]",0,0
R0408,20250911_144618+0000,20250911_144618+0000,17073.996947359083,"[1476.7512488778411, 1777.8083041123011, 1801.3681418957817, 1392.1244219788875, 2169.464974082677, 1546.543713751465, 1568.0633018439596, 1920.76218923651, 1943.805110159904, 1477.3055414197563]",5,0
R0409,20250911_144618+0000,20250911_144618+0000,15544.865960926412,"[1286.498991140498, 1283.7676970251264, 1761.9515898656568, 1779.6506859161323, 1385.038556888139, 1125.032220715901, 2064.0900768170495, 1976.9567726257355, 1536.0688444932061, 1345.8105254389686]",0,0
R0410,20250911_144618+0000,20250911_144618+0000,27291.2370684636,"[2102.548037217619, 3457.675426271089, 3360.3038880915155, 2865.524785435297, 3112.1361673985825, 2796.2947263565206, 3019.592841300882, 2529.3041594291685, 2590.3086724787327, 1457.5483644841952]",0,0
R0411,20250911_144618+0000,20250911_144618+0000,16534.051679439723,"[1543.1232586921312, 1758.4685152105847, 1665.6136794398126, 1605.4107498439848, 1402.409005539466, 1596.3575876619952, 1495.6704396725108, 2041.6770909956517, 2572.9586592117244, 852.3626931718615]",3,0
R0412,20250911_144618+0000,20250911_144618+0000,19145.30024204745,"[1348.3743019223105, 2435.364904248112, 2372.7799845208024, 2042.5269755166164, 1792.3477090788567, 1621.7512599939498, 2772.819987755932, 2733.7893212974172, 1547.2924629709219, 478.2533347425324]",2,1
R0413,20250911_144618+0000,20250911_144618+0000,17978.097579081925,"[1352.406035797955, 2528.9138405141944, 2182.015776040265, 1430.1861018768252, 2142.382651104721, 1497.7212299846167, 2061.162347819072, 1328.0053616184923, 2342.2404545383215, 1113.0637797874615]",1,0
